x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y,x15,x16,x17,x18,x19,x20
-0.362,-2.895,0.033,0.487,-0.279,0.252,0.418,1.481,0.279,-0.305,0.669,0.77,-3.69,0.953,0.0,0.138,-0.658,0.187,-0.264,0.207,2.351
-0.638,-3.589,-0.056,0.222,-0.032,0.51,0.145,1.283,0.09,-0.364,0.46,0.658,-3.988,0.833,0.0,0.222,-1.481,0.371,-0.28,-0.179,2.381
-0.34,-3.987,0.196,0.563,-0.432,0.214,0.29,1.75,0.397,-0.376,0.831,0.473,-4.04,1.109,0.0,-0.014,-0.528,-0.098,-0.721,0.006,2.147
-0.481,-3.463,0.33,0.221,-0.336,0.219,0.243,1.552,0.29,-0.332,0.444,0.545,-3.867,1.143,0.0,-0.07,-0.635,-0.202,-0.769,-0.045,2.176
-0.031,-4.587,0.292,0.34,-0.239,0.562,0.408,1.424,0.298,-0.402,0.591,0.762,-3.358,0.89,0.0,0.183,-1.289,0.026,-0.331,-0.086,2.043
-0.597,-4.265,-0.024,0.245,0.008,0.428,0.101,1.317,0.078,-0.406,0.317,0.667,-3.915,0.876,0.0,0.037,-1.291,0.113,-0.486,-0.348,2.483
-1.027,-3.199,0.225,-0.293,0.264,0.95,-0.202,0.826,-0.105,-0.537,-0.115,0.636,-3.968,0.82,0.0,0.052,-2.154,-0.194,-0.864,-0.233,2.445
-0.715,-4.054,-0.031,0.431,-0.183,0.34,0.248,1.436,0.441,-0.329,0.541,0.811,-4.263,1.068,0.0,0.296,-0.879,0.185,-0.613,-0.139,2.191
-0.413,-4.016,0.161,0.737,-0.459,0.165,0.314,1.603,0.461,-0.339,0.874,0.763,-4.075,1.408,0.0,0.153,-0.399,0.198,-0.242,0.019,2.503
-0.467,-3.738,0.121,0.63,-0.378,0.123,0.275,1.556,0.357,-0.447,0.757,0.646,-3.789,0.896,0.0,0.042,-0.391,0.095,-0.656,-0.202,2.24
-0.264,-3.437,0.108,0.617,-0.469,0.207,0.273,1.718,0.652,-0.42,0.648,0.526,-3.686,0.875,0.0,-0.019,-0.193,0.15,-0.214,0.013,2.35
-0.635,-3.338,0.173,0.003,-0.049,0.749,0.153,1.2,0.109,-0.293,0.155,0.654,-3.607,0.986,0.0,-0.001,-1.298,-0.158,-0.679,0.039,2.47
-0.446,-3.963,0.192,0.413,-0.327,0.396,0.378,1.34,0.484,-0.363,0.44,0.774,-4.036,0.942,0.0,0.116,-0.976,0.092,-0.565,0.048,2.297
-0.214,-3.875,0.001,0.583,-0.402,0.049,0.199,1.803,0.405,-0.328,0.811,0.66,-4.016,1.202,0.0,0.165,-0.458,0.224,-0.381,-0.057,2.477
-0.555,-4.872,0.266,0.04,0.102,0.78,0.137,0.807,0.146,-0.32,-0.094,0.543,-4.045,0.823,0.0,0.066,-1.788,-0.061,-0.897,-0.073,2.276
-0.559,-4.297,0.198,0.598,-0.336,0.266,0.099,1.654,0.393,-0.61,1.013,0.642,-3.67,1.058,0.0,0.173,-0.741,-0.067,-0.442,-0.247,2.142
-0.338,-4.039,0.236,0.519,-0.497,0.412,0.385,1.808,0.502,-0.528,0.721,0.714,-3.368,1.199,0.0,0.054,-0.456,0.159,-0.191,0.042,2.243
-0.875,-3.701,0.288,0.082,-0.052,0.486,-0.064,1.423,0.272,-0.581,0.423,0.601,-3.837,1.225,0.0,0.108,-1.02,-0.002,-0.603,-0.339,2.276
-0.387,-2.85,0.214,0.693,-0.319,0.079,0.179,1.269,0.27,-0.197,0.431,0.835,-3.61,1.064,0.0,0.03,-0.512,0.023,-0.742,-0.047,2.088
-0.632,-3.206,0.014,0.237,-0.013,0.518,0.059,1.286,0.018,-0.15,0.393,0.54,-3.521,0.826,0.0,-0.147,-1.126,0.052,-0.484,0.016,2.332
-0.752,-3.212,0.104,0.054,-0.059,0.303,-0.016,1.37,-0.14,-0.221,0.612,0.774,-3.745,0.895,0.0,0.109,-1.204,0.017,-0.852,-0.16,2.239
-0.595,-3.831,0.032,0.616,-0.418,0.175,0.296,1.95,0.565,-0.499,0.909,0.861,-4.026,1.24,0.0,-0.016,-0.402,0.299,-0.297,0.01,2.576
-0.248,-3.14,0.157,0.085,-0.026,0.424,0.219,1.33,0.165,-0.322,0.419,0.612,-3.711,0.828,0.0,-0.114,-1.107,0.039,-0.592,-0.102,2.296
-0.553,-4.232,0.092,0.051,-0.068,0.343,0.234,1.628,0.126,-0.444,0.425,0.743,-3.496,1.121,0.0,0.038,-1.08,0.308,-0.205,-0.261,2.403
-0.197,-3.646,0.131,0.548,-0.37,0.013,0.275,1.646,0.523,-0.353,0.759,0.538,-3.312,0.956,0.0,-0.015,-0.276,0.186,-0.298,-0.061,2.024
-0.387,-4.876,0.144,0.66,-0.448,0.259,0.322,1.821,0.473,-0.562,1.007,0.556,-4.095,1.12,0.0,0.144,-0.667,0.171,-0.444,-0.077,2.121
-0.44,-4.664,-0.133,-0.094,0.116,0.849,0.058,1.149,-0.028,-0.313,0.107,0.705,-3.703,0.702,0.0,0.069,-1.937,0.215,-0.492,-0.159,2.319
-0.529,-4.855,0.273,0.844,-0.54,0.274,0.254,1.984,0.454,-0.493,1.163,0.558,-3.901,1.035,0.0,0.13,-0.377,0.19,-0.289,-0.256,2.133
-0.644,-3.339,-0.045,0.415,-0.157,0.193,0.156,1.524,0.182,-0.522,0.796,0.674,-3.96,1.066,0.0,0.184,-0.968,0.029,-0.764,-0.257,2.092
-0.646,-3.812,0.096,-0.184,0.057,0.631,0.136,0.918,-0.01,-0.316,0.072,0.536,-4.275,0.727,0.0,0.203,-1.638,0.084,-0.538,0.005,2.302
-0.093,-3.971,0.079,0.493,-0.492,0.208,0.451,1.868,0.49,-0.362,0.815,0.638,-3.653,1.025,0.0,0.199,-0.734,0.207,-0.493,0.002,1.913
-0.128,-3.946,0.337,0.711,-0.642,0.097,0.31,2.002,0.666,-0.482,1.197,0.782,-3.797,0.926,0.0,0.281,-0.231,-0.192,-0.383,0.162,2.199
-0.71,-4.671,0.114,0.468,-0.358,0.417,0.123,1.244,0.448,-0.36,0.823,0.838,-3.992,1.0,0.0,0.248,-0.773,0.224,-0.458,-0.322,2.18
-0.564,-3.221,0.167,0.405,-0.277,0.382,0.36,1.521,0.388,-0.412,0.512,0.721,-3.478,1.158,0.0,-0.034,-0.878,0.228,-0.024,0.084,2.478
-0.36,-4.139,-0.032,0.599,-0.526,-0.088,0.346,1.842,0.503,-0.395,0.801,0.613,-4.108,1.033,0.0,0.297,-0.137,0.462,-0.286,-0.202,2.131
-0.566,-2.855,0.212,-0.238,0.332,0.916,-0.105,0.493,-0.121,-0.045,-0.162,0.686,-3.927,0.533,0.0,0.174,-2.124,-0.049,-0.848,-0.11,2.278
-0.564,-4.321,-0.087,0.045,-0.033,0.591,-0.035,1.014,0.347,-0.446,0.298,0.626,-3.894,0.743,0.0,0.257,-1.299,0.173,-0.588,-0.514,2.212
-0.367,-4.128,0.136,0.553,-0.318,0.554,0.245,1.586,0.255,-0.238,0.799,0.634,-4.328,0.951,0.0,0.067,-1.19,0.144,-0.733,-0.016,2.488
-0.56,-3.784,0.105,0.109,0.006,0.614,0.209,1.111,0.002,-0.457,0.107,0.496,-3.402,0.5,0.0,0.264,-1.618,0.091,-0.799,-0.175,1.759
-0.228,-4.434,0.034,0.746,-0.62,0.035,0.323,2.216,0.576,-0.49,0.949,0.768,-3.955,0.919,0.0,0.099,-0.201,0.004,-0.391,-0.29,2.432
-0.449,-3.695,0.12,0.545,-0.437,0.036,0.317,1.815,0.393,-0.511,0.592,0.746,-3.844,0.981,0.0,0.097,-0.379,0.382,-0.207,0.09,2.466
-0.828,-4.464,0.049,-0.165,0.315,1.115,0.07,0.911,-0.126,-0.477,-0.117,0.657,-3.671,0.716,0.0,0.183,-2.22,0.093,-0.754,-0.296,2.083
-0.62,-4.389,0.22,0.155,-0.051,0.644,-0.097,1.423,0.224,-0.343,0.467,0.788,-4.303,1.119,0.0,0.09,-1.392,-0.043,-0.739,-0.4,2.367
-0.539,-3.868,0.189,0.247,-0.184,0.464,0.247,1.31,0.031,-0.483,0.358,0.611,-3.663,0.947,0.0,0.185,-1.347,-0.017,-0.933,-0.156,2.072
-0.748,-3.535,0.122,-0.042,0.088,0.626,0.029,0.975,-0.065,-0.398,0.224,0.747,-3.805,0.535,0.0,0.256,-1.645,-0.103,-0.927,-0.171,2.089
-0.355,-3.532,0.16,0.788,-0.555,0.036,0.279,1.773,0.547,-0.288,0.545,0.779,-3.614,1.054,0.0,0.032,-0.091,0.132,-0.319,0.068,2.329
-0.579,-4.513,0.132,0.435,-0.233,0.34,0.177,1.462,0.334,-0.485,0.876,0.741,-4.155,1.122,0.0,0.071,-0.938,-0.011,-0.63,-0.288,2.477
-0.782,-4.363,0.026,0.165,-0.23,0.33,0.049,1.452,0.106,-0.305,0.603,0.803,-3.35,1.204,0.0,0.042,-1.337,-0.044,-0.704,-0.356,2.277
-0.483,-4.047,0.043,0.477,-0.271,0.164,0.302,1.541,0.323,-0.35,0.602,0.787,-4.032,1.312,0.0,-0.043,-0.572,0.005,-0.317,-0.153,2.602
-0.563,-4.105,0.176,0.309,-0.242,0.495,0.155,1.459,0.454,-0.568,0.493,0.786,-3.831,0.848,0.0,0.053,-0.774,0.03,-0.411,-0.337,2.3
-0.515,-4.859,-0.124,0.185,-0.252,0.464,0.274,1.528,0.273,-0.382,0.595,0.599,-3.38,1.09,0.0,0.1,-1.019,0.202,-0.458,-0.129,2.032
-0.696,-4.077,0.102,0.237,-0.196,0.591,0.139,1.49,0.061,-0.355,0.575,0.696,-3.834,1.249,0.0,0.245,-1.308,0.142,-0.714,-0.093,2.205
-0.673,-3.895,0.01,0.297,-0.185,0.59,0.193,1.276,0.172,-0.415,0.293,0.577,-4.144,0.816,0.0,0.248,-1.188,0.114,-0.848,-0.214,1.992
-0.493,-4.8,0.234,0.078,-0.008,0.764,0.237,1.235,-0.053,-0.357,0.497,0.689,-3.482,0.605,0.0,0.355,-1.681,-0.214,-0.74,-0.186,2.08
-0.238,-3.786,-0.044,0.57,-0.325,0.212,0.335,1.878,0.245,-0.42,0.821,0.615,-3.779,1.291,0.0,-0.108,-0.731,0.066,-0.37,-0.078,2.375
-0.421,-3.644,0.195,-0.248,0.101,0.763,0.205,1.133,0.08,-0.34,0.207,0.676,-3.538,0.8,0.0,0.186,-1.65,0.084,-0.51,-0.211,2.158
-0.449,-4.155,0.159,0.251,-0.22,0.686,0.314,1.208,0.148,-0.361,0.399,0.663,-4.12,0.569,0.0,0.488,-1.421,0.193,-0.778,-0.064,1.869
-0.503,-4.711,0.26,0.144,-0.154,0.378,0.301,1.627,0.285,-0.593,0.64,0.853,-3.45,0.982,0.0,0.099,-1.303,-0.126,-0.404,-0.351,2.312
0.209,-4.048,0.071,0.916,-0.791,-0.388,0.713,2.339,0.61,-0.338,1.382,0.605,-4.09,0.932,0.0,0.302,0.638,0.474,-0.32,0.248,2.306
-0.388,-4.724,-0.061,0.535,-0.382,0.592,0.454,1.546,0.477,-0.371,0.427,0.612,-4.195,1.084,0.0,0.218,-0.783,0.387,-0.457,0.087,2.17
-0.302,-4.05,0.191,0.509,-0.392,0.158,0.348,1.98,0.229,-0.594,0.863,0.525,-3.762,1.282,0.0,0.094,-0.672,0.157,-0.468,-0.206,2.332
-0.663,-3.69,0.163,0.45,-0.383,0.553,0.158,1.405,0.354,-0.629,0.67,0.539,-3.629,1.004,0.0,0.179,-1.042,0.056,-0.46,0.006,2.126
-0.438,-3.9,0.097,0.119,-0.099,0.713,0.118,1.348,0.089,-0.232,0.49,0.708,-3.408,0.886,0.0,-0.05,-1.263,0.101,-0.547,0.154,2.259
-0.642,-4.429,0.094,-0.007,0.088,1.019,0.045,1.197,-0.01,-0.492,0.465,0.717,-3.689,0.682,0.0,0.186,-2.074,0.078,-0.517,-0.25,2.2
-0.339,-3.537,0.242,0.551,-0.52,0.025,0.318,1.991,0.54,-0.544,0.884,0.622,-3.554,1.272,0.0,0.111,0.005,-0.002,-0.194,-0.007,2.261
-0.426,-4.123,-0.163,0.379,-0.208,0.486,0.344,1.429,0.105,-0.388,0.499,0.531,-4.34,0.74,0.0,0.215,-1.202,0.497,-0.437,-0.085,2.333
-0.787,-4.205,0.063,0.059,0.016,0.636,0.05,1.051,0.141,-0.267,0.302,0.461,-3.831,0.85,0.0,0.142,-1.582,-0.015,-0.631,-0.243,2.007
-0.886,-3.921,0.026,0.436,-0.21,0.441,0.139,1.388,0.27,-0.534,0.596,0.77,-3.983,0.978,0.0,0.15,-1.136,0.144,-0.521,-0.09,2.298
-0.456,-3.841,0.115,0.319,-0.196,0.469,0.179,1.322,0.177,-0.424,0.549,0.576,-4.159,0.547,0.0,0.17,-1.034,0.166,-0.571,-0.09,2.178
-0.573,-4.183,0.274,0.068,0.009,0.629,-0.008,1.191,0.047,-0.232,0.42,0.687,-4.118,0.539,0.0,0.191,-1.611,-0.11,-1.026,-0.323,2.197
-0.327,-3.694,0.027,-0.067,0.082,0.586,0.33,1.068,0.022,-0.188,0.264,0.712,-3.907,0.622,0.0,0.088,-1.509,0.033,-1.112,-0.022,2.226
-0.676,-3.707,0.052,0.225,-0.088,0.486,0.187,1.253,0.239,-0.451,0.242,0.823,-4.006,1.028,0.0,0.122,-1.028,0.143,-0.351,-0.17,2.5
-0.304,-3.547,0.224,0.487,-0.289,0.284,0.142,1.572,0.496,-0.264,0.839,0.657,-3.751,0.972,0.0,0.182,-0.769,0.131,-0.581,-0.107,2.073
-0.924,-4.119,-0.103,-0.012,0.129,0.882,-0.046,1.045,-0.019,-0.42,-0.028,0.715,-4.284,0.648,0.0,0.229,-1.71,0.13,-0.879,-0.423,2.148
-0.601,-3.703,0.111,0.005,0.032,0.42,0.122,1.409,0.06,-0.162,0.506,0.752,-4.037,0.849,0.0,0.011,-1.372,0.183,-0.427,-0.21,2.597
-0.502,-3.239,0.347,0.412,-0.241,0.255,0.068,1.499,0.19,-0.46,0.707,0.615,-3.755,0.929,0.0,0.373,-1.037,-0.193,-0.892,0.001,1.84
-0.861,-3.729,0.112,0.0,0.127,0.886,-0.011,0.974,-0.079,-0.49,0.048,0.654,-3.716,0.805,0.0,0.09,-1.962,-0.074,-0.881,-0.24,2.146
-0.595,-3.422,0.011,0.239,-0.1,0.593,0.42,1.462,-0.037,-0.486,0.478,0.627,-3.88,0.759,0.0,0.294,-1.323,0.153,-0.656,0.115,2.037
-0.581,-3.964,0.164,0.124,0.015,0.661,-0.07,0.982,0.137,-0.217,0.313,0.579,-4.104,0.742,0.0,0.293,-1.255,0.008,-1.026,-0.191,2.014
-0.553,-4.223,0.321,0.044,-0.014,0.677,0.176,1.165,0.129,-0.286,0.31,0.506,-4.254,0.917,0.0,-0.05,-1.569,0.083,-0.852,-0.222,2.132
-0.833,-3.682,0.114,-0.291,0.315,1.35,0.031,0.509,-0.3,-0.227,-0.149,0.619,-4.141,0.379,0.0,0.328,-2.387,0.205,-0.914,-0.091,2.176
-0.258,-4.169,0.266,0.778,-0.597,0.101,0.394,1.843,0.506,-0.475,0.94,0.508,-4.039,1.058,0.0,-0.017,-0.163,0.108,-0.282,-0.045,2.356
0.268,-5.564,0.166,0.893,-0.719,0.193,0.398,2.242,0.801,-0.597,1.383,0.62,-3.34,1.037,0.0,0.085,-0.013,0.074,-0.145,-0.007,2.226
-0.184,-4.923,0.087,0.503,-0.473,0.278,0.258,1.973,0.635,-0.31,1.211,0.74,-4.43,1.238,0.0,0.154,-0.427,0.228,-0.674,-0.162,2.3
-0.325,-4.291,0.144,0.424,-0.238,0.192,0.13,1.294,0.33,-0.214,0.48,0.642,-2.98,0.755,0.0,0.258,-0.61,0.022,-0.363,-0.056,2.028
-0.696,-4.45,-0.026,0.377,-0.24,0.567,0.049,1.352,0.139,-0.375,0.366,0.939,-3.41,0.84,0.0,0.281,-1.286,0.13,-0.579,-0.325,2.161
-0.511,-4.585,0.256,0.377,-0.203,0.667,0.054,1.228,0.388,-0.354,0.402,0.639,-3.619,0.884,0.0,0.214,-1.157,-0.071,-0.699,0.008,2.019
-0.344,-3.825,0.204,0.29,-0.192,0.511,0.307,1.356,0.204,-0.321,0.302,0.818,-3.233,1.076,0.0,0.015,-1.03,0.238,-0.251,0.092,2.325
-0.693,-4.382,-0.061,0.056,0.001,0.796,0.133,1.272,0.057,-0.466,0.175,0.745,-3.801,1.104,0.0,-0.08,-1.372,0.267,-0.385,-0.371,2.469
-0.594,-4.271,0.006,0.172,-0.16,0.366,0.228,1.528,0.289,-0.429,0.594,0.845,-4.042,1.282,0.0,-0.093,-1.091,0.276,-0.326,-0.102,2.495
-0.033,-4.007,0.088,0.414,-0.415,0.03,0.355,1.85,0.429,-0.356,1.018,0.618,-3.928,1.008,0.0,0.225,-0.483,0.152,-0.617,-0.025,2.067
-0.658,-5.352,0.281,0.216,-0.071,0.815,0.085,1.288,0.116,-0.587,0.045,0.591,-3.739,0.978,0.0,0.233,-1.618,-0.063,-0.962,-0.185,2.184
0.125,-3.735,0.044,0.816,-0.594,-0.068,0.377,1.995,0.459,-0.339,1.195,0.644,-3.249,1.163,0.0,-0.006,0.076,0.187,-0.309,0.117,2.137
-0.442,-4.798,0.116,0.539,-0.334,0.481,0.266,1.381,0.395,-0.502,0.302,0.538,-4.527,0.871,0.0,0.255,-0.727,0.15,-0.908,-0.292,2.198
-0.495,-3.358,0.224,0.763,-0.495,0.038,0.244,1.675,0.453,-0.534,0.841,0.512,-3.842,1.118,0.0,0.042,-0.182,0.124,-0.241,-0.034,2.211
-0.274,-3.23,0.059,0.621,-0.507,-0.095,0.458,1.922,0.429,-0.498,0.807,0.717,-3.571,1.11,0.0,0.059,-0.217,0.175,-0.472,0.233,2.435
-0.214,-3.493,0.215,0.87,-0.512,0.035,0.399,1.78,0.456,-0.464,0.826,0.881,-3.616,1.05,0.0,0.231,-0.258,-0.145,-0.595,0.052,2.128
-0.543,-3.634,0.24,0.076,0.052,0.578,0.14,1.105,0.215,-0.363,-0.064,0.698,-3.365,0.713,0.0,-0.1,-1.359,-0.054,-0.514,-0.23,2.42
-0.51,-3.133,0.071,0.342,-0.136,0.518,0.206,1.364,0.429,-0.392,0.233,0.597,-3.276,0.996,0.0,0.105,-0.878,0.027,-0.474,-0.045,1.94
-0.624,-3.855,-0.01,0.29,-0.143,0.267,0.105,1.555,-0.063,-0.605,0.777,0.52,-3.637,0.724,0.0,0.134,-1.379,-0.034,-0.749,-0.444,2.165
-0.662,-4.428,0.098,0.34,-0.16,0.431,0.122,1.292,0.117,-0.346,0.664,0.725,-4.27,0.821,0.0,0.053,-1.232,0.12,-0.689,-0.268,2.315
-0.406,-4.431,0.112,0.589,-0.256,0.541,0.328,1.152,0.204,-0.374,0.575,0.461,-3.939,0.591,0.0,0.1,-1.212,0.189,-0.712,0.057,1.954
-0.429,-5.065,0.093,0.347,-0.132,0.642,0.244,1.319,0.095,-0.357,0.847,0.544,-3.969,0.897,0.0,0.034,-1.299,0.366,-0.641,-0.448,2.098
-0.132,-3.811,0.156,0.824,-0.74,-0.228,0.291,2.009,0.746,-0.377,0.952,0.811,-3.759,1.196,0.0,0.126,0.487,0.24,-0.137,0.042,2.49
-0.207,-4.091,0.136,0.275,-0.223,0.478,0.361,1.445,0.358,-0.303,0.532,0.662,-4.003,1.043,0.0,0.185,-0.97,0.155,-0.701,-0.024,2.13
-0.55,-3.705,-0.146,-0.074,0.29,1.261,-0.009,0.567,-0.141,-0.38,-0.39,0.553,-3.185,0.638,0.0,0.11,-2.118,0.038,-0.816,-0.151,1.849
-0.076,-3.823,0.273,0.736,-0.385,0.037,0.177,1.708,0.199,-0.147,1.214,0.615,-3.835,0.897,0.0,0.073,-0.682,0.095,-0.68,-0.147,2.249
-0.785,-4.311,0.392,-0.277,0.226,0.883,-0.076,1.041,-0.007,-0.439,0.019,0.664,-3.367,0.856,0.0,0.165,-1.884,-0.072,-0.866,-0.4,1.997
-0.428,-4.495,-0.001,0.634,-0.464,0.222,0.636,1.789,0.604,-0.397,0.731,0.585,-4.214,1.032,0.0,0.062,-0.174,0.161,-0.301,0.018,2.576
-0.58,-3.596,0.107,0.001,0.009,0.732,0.055,1.1,0.189,-0.337,0.142,0.582,-4.038,0.69,0.0,0.352,-1.495,-0.004,-0.733,-0.081,2.163
-0.471,-4.066,0.132,0.153,-0.124,0.623,0.274,1.259,0.162,-0.283,0.419,0.615,-4.231,1.089,0.0,0.011,-1.085,0.184,-0.572,-0.199,2.583
-0.214,-4.306,0.165,0.346,-0.252,0.198,0.3,1.588,0.35,-0.543,0.704,0.777,-3.583,1.003,0.0,0.205,-0.745,-0.057,-0.498,-0.037,2.131
-0.375,-3.57,0.029,0.527,-0.373,0.16,0.183,1.628,0.445,-0.494,0.861,0.738,-3.302,1.366,0.0,-0.066,-0.346,0.039,-0.421,-0.014,2.115
-0.524,-4.734,0.086,0.414,-0.375,0.462,0.279,1.698,0.238,-0.482,0.541,0.895,-3.823,1.412,0.0,-0.077,-0.958,0.335,-0.322,-0.076,2.498
-0.173,-4.265,0.294,0.847,-0.668,-0.128,0.424,1.965,0.737,-0.45,1.178,0.82,-4.01,1.135,0.0,0.171,0.185,-0.094,-0.501,-0.034,2.496
-0.434,-5.078,0.176,0.443,-0.232,0.657,0.301,1.566,0.294,-0.303,0.56,0.752,-3.845,0.934,0.0,0.126,-1.24,0.025,-0.385,-0.287,2.21
-0.197,-3.785,0.294,0.44,-0.37,-0.049,0.147,1.727,0.369,-0.354,0.868,0.726,-3.553,0.874,0.0,-0.08,-0.389,0.252,-0.253,-0.098,2.364
-0.013,-3.973,0.183,0.595,-0.434,0.061,0.431,1.911,0.443,-0.465,1.159,0.758,-3.852,1.153,0.0,0.007,-0.254,-0.156,-0.475,-0.205,2.177
-0.378,-4.894,0.095,0.704,-0.605,0.168,0.367,2.064,0.558,-0.452,1.219,0.813,-4.47,1.007,0.0,0.095,-0.258,0.163,-0.56,-0.034,2.493
-0.455,-3.44,-0.068,0.09,0.007,0.854,0.156,1.103,-0.033,-0.296,0.083,0.772,-4.097,0.663,0.0,0.109,-1.716,0.344,-0.402,-0.17,2.549
-0.395,-3.633,0.034,0.67,-0.351,0.193,0.16,1.396,0.436,-0.164,0.747,0.658,-4.016,1.141,0.0,0.048,-0.385,-0.138,-0.622,-0.27,2.217
-0.333,-5.072,0.113,0.753,-0.411,0.472,0.51,1.679,0.418,-0.364,0.725,0.721,-4.156,1.003,0.0,0.418,-0.846,-0.132,-0.714,-0.031,2.193
-0.318,-5.229,-0.107,0.604,-0.379,0.571,0.284,1.296,0.401,-0.386,0.534,0.836,-4.259,1.129,0.0,0.204,-1.036,0.337,-0.412,-0.169,2.288
-0.675,-4.31,0.152,0.524,-0.249,0.388,0.059,1.533,0.326,-0.317,0.53,0.787,-4.292,0.977,0.0,0.134,-0.772,-0.011,-0.638,-0.101,2.378
-0.39,-4.112,0.003,0.278,-0.161,0.532,0.263,1.497,0.131,-0.417,0.334,0.715,-3.147,0.853,0.0,-0.001,-1.158,0.233,-0.234,-0.149,2.266
-0.554,-3.967,0.341,-0.085,0.044,0.539,0.084,1.126,0.06,-0.306,0.18,0.847,-3.543,0.868,0.0,0.105,-1.383,0.054,-0.582,-0.379,2.237
-0.416,-4.987,0.136,0.519,-0.294,0.34,0.28,1.561,0.339,-0.426,0.608,0.753,-4.332,1.194,0.0,-0.005,-0.92,0.287,-0.509,-0.348,2.481
-0.651,-4.615,-0.057,0.558,-0.378,0.319,0.257,1.555,0.419,-0.389,0.703,0.75,-3.557,0.974,0.0,0.246,-0.857,0.342,-0.292,0.067,2.022
-0.677,-3.434,-0.027,0.139,0.03,0.972,-0.207,1.062,0.134,-0.255,0.159,0.669,-3.816,1.027,0.0,-0.055,-1.667,-0.022,-0.509,-0.021,2.435
-0.394,-4.785,0.209,0.358,-0.206,0.66,0.205,1.171,0.198,-0.262,0.418,0.714,-4.26,0.992,0.0,-0.001,-1.27,0.081,-0.725,-0.228,2.401
-0.555,-4.002,-0.219,0.648,-0.374,0.005,0.241,1.858,0.358,-0.532,0.816,0.756,-3.89,1.203,0.0,-0.1,-0.43,0.617,-0.038,-0.029,2.549
-0.494,-4.46,0.111,0.279,-0.097,0.385,0.239,1.425,0.019,-0.56,0.47,0.617,-3.425,0.978,0.0,0.067,-1.32,0.176,-0.472,-0.108,2.214
-0.146,-3.425,0.095,0.302,-0.102,0.33,0.253,1.166,0.363,-0.132,0.271,0.81,-3.948,0.897,0.0,-0.038,-0.87,0.043,-0.28,-0.182,2.687
-0.366,-3.477,0.047,0.258,-0.153,0.511,0.166,1.229,0.328,-0.366,-0.061,0.601,-3.912,0.957,0.0,0.047,-1.138,0.2,-0.504,-0.095,2.102
-0.148,-5.222,0.02,0.655,-0.519,0.165,0.492,1.945,0.587,-0.361,0.96,0.831,-3.498,1.117,0.0,0.26,-0.363,0.327,-0.077,-0.065,2.161
-0.735,-4.322,-0.026,0.003,0.177,0.728,0.017,1.261,-0.011,-0.476,0.162,0.927,-3.563,0.962,0.0,-0.115,-1.637,0.166,-0.552,-0.367,2.654
-0.718,-4.325,0.157,0.452,-0.248,0.365,0.315,1.503,0.306,-0.3,0.747,0.661,-4.164,0.859,0.0,0.202,-0.898,0.111,-0.397,-0.036,2.368
-0.671,-3.567,0.26,0.17,0.103,0.734,0.151,0.925,0.09,-0.508,0.211,0.587,-3.613,0.753,0.0,-0.052,-1.55,-0.197,-0.813,-0.34,2.13
-0.624,-4.361,0.082,0.421,-0.284,0.409,0.306,1.48,0.312,-0.531,0.518,0.7,-4.088,0.954,0.0,0.275,-0.911,0.298,-0.617,-0.052,2.151
-0.609,-3.483,-0.021,0.108,-0.013,0.44,-0.016,1.063,0.124,-0.408,0.111,0.642,-3.854,0.793,0.0,0.066,-1.15,0.081,-0.697,0.076,2.202
-0.576,-3.609,0.204,-0.142,0.075,0.921,-0.061,0.847,-0.034,-0.117,0.006,0.765,-3.579,0.564,0.0,0.133,-1.959,0.056,-0.65,-0.197,2.203
-0.504,-3.678,0.206,0.408,-0.266,0.432,0.322,1.397,0.234,-0.234,0.442,0.665,-4.029,0.908,0.0,0.205,-1.028,0.192,-0.651,-0.036,2.18
-0.479,-4.2,0.256,0.244,-0.273,0.338,0.255,1.585,0.029,-0.559,0.654,0.488,-3.583,1.02,0.0,0.059,-1.029,-0.032,-0.674,-0.146,2.008
-0.651,-3.579,0.215,0.36,-0.214,0.319,0.178,1.125,0.123,-0.325,0.517,0.727,-3.901,1.067,0.0,0.07,-0.876,-0.089,-0.786,-0.238,2.196
-0.422,-4.502,0.112,0.604,-0.472,0.32,0.241,1.76,0.468,-0.356,0.913,0.805,-3.939,1.1,0.0,0.145,-0.54,0.294,-0.438,-0.319,2.222
-0.16,-4.063,0.211,0.599,-0.405,0.212,0.304,1.756,0.445,-0.273,1.017,0.533,-3.4,1.066,0.0,-0.055,-0.353,0.292,-0.143,-0.12,2.454
-0.26,-2.911,0.154,0.244,-0.16,0.24,0.225,1.362,0.084,-0.253,0.668,0.723,-3.801,1.012,0.0,0.062,-0.906,0.322,-0.481,0.05,2.338
-0.133,-3.538,0.123,0.57,-0.428,-0.012,0.264,1.649,0.468,-0.252,0.938,0.701,-3.92,0.877,0.0,0.075,-0.229,0.125,-0.412,0.003,2.276
-0.477,-5.036,0.046,0.48,-0.382,0.688,0.438,1.508,0.326,-0.448,0.749,0.649,-4.089,1.08,0.0,0.114,-1.087,0.14,-0.382,0.131,2.338
-0.659,-3.87,0.023,-0.198,0.145,0.782,0.148,0.887,-0.113,-0.286,0.068,0.707,-3.7,0.876,0.0,0.099,-1.96,0.188,-0.651,-0.051,2.299
