Unnamed: 0,x0,y,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
579,-0.171,0.0,8.006,-0.726,0.697,-4.251,-2.588,-0.612,-6.16,0.835,1.102,1.613,3.679,-2.173,-1.229,-0.143,-1.941,0.045,0.021,-0.426,8.628
580,0.358,0.0,8.669,-1.088,0.816,-3.942,-2.705,-0.54,-6.39,0.916,1.296,1.795,1.878,-2.178,-1.242,-0.425,-0.975,0.045,0.277,0.441,9.024
581,0.086,0.0,7.881,-0.681,0.722,-3.158,-2.731,-0.533,-5.704,0.957,1.193,1.513,2.883,-2.11,-1.317,-0.426,-1.518,0.452,-0.014,0.611,8.206
582,-0.232,0.0,7.459,-0.764,0.796,-4.436,-2.336,-0.569,-5.702,0.391,1.23,1.594,2.45,-2.027,-1.318,-0.073,-1.428,0.026,0.313,-0.63,8.26
583,-0.352,0.0,7.029,-0.6,0.706,-3.969,-2.43,-0.45,-5.729,0.279,0.896,1.737,3.32,-2.103,-1.413,0.141,-1.92,0.21,0.16,-0.785,7.985
584,0.136,0.0,7.285,-1.042,0.865,-4.57,-2.098,-0.558,-5.692,0.971,0.912,1.779,2.318,-2.122,-1.152,-0.434,-1.134,-0.023,0.456,-0.852,7.95
585,-0.101,0.0,7.782,-1.035,0.807,-4.791,-2.376,-0.629,-5.934,0.527,1.009,1.917,2.487,-2.177,-0.968,-0.242,-1.479,0.163,0.121,-0.758,8.346
586,-0.178,0.0,8.407,-0.962,0.86,-2.525,-2.547,-0.588,-6.455,0.153,1.148,1.734,2.474,-2.23,-1.311,0.057,-1.382,0.135,0.152,1.228,9.355
587,0.128,0.0,8.366,-1.037,0.889,-4.457,-2.555,-0.735,-6.424,0.706,1.18,1.778,2.694,-1.944,-1.23,-0.217,-1.491,0.308,0.333,-0.005,9.131
588,0.539,0.0,9.174,-1.005,0.765,-3.542,-2.483,-0.314,-6.503,0.976,1.411,1.949,1.844,-2.292,-0.985,-0.556,-0.725,0.181,0.422,0.892,9.433
589,0.482,0.0,8.317,-0.977,0.789,-3.101,-2.673,-0.421,-5.966,1.085,1.057,1.807,1.982,-2.049,-1.306,-0.439,-0.841,0.086,0.386,0.994,8.648
590,-0.074,0.0,7.569,-0.728,0.779,-2.544,-2.44,-0.489,-5.697,0.466,1.157,1.786,2.782,-2.045,-1.314,-0.113,-1.582,0.093,0.221,0.784,8.223
591,0.386,0.0,7.228,-0.903,0.712,-3.645,-2.419,-0.481,-5.632,1.168,0.888,1.989,2.809,-2.053,-1.476,-0.366,-1.469,0.099,0.253,0.047,7.793
592,0.028,0.0,8.297,-0.942,0.851,-3.376,-2.704,-0.339,-5.913,-0.052,1.028,1.808,1.515,-2.095,-1.003,-0.048,-0.674,0.258,0.221,0.33,8.521
593,0.261,0.0,7.568,-1.04,0.686,-4.444,-2.66,-0.637,-5.579,0.623,1.127,1.863,1.289,-1.98,-1.073,-0.528,-0.736,-0.035,0.202,-0.17,7.985
594,-0.163,0.0,8.296,-0.66,0.505,-3.779,-2.599,-0.421,-5.958,0.884,1.026,1.711,3.048,-2.199,-1.088,-0.269,-1.405,0.192,0.054,-0.041,8.597
595,0.337,0.0,8.491,-0.953,0.953,-3.896,-2.423,-0.524,-5.983,1.313,0.998,1.745,2.143,-2.101,-1.192,-0.598,-1.038,0.183,0.393,0.458,8.733
596,0.05,0.0,7.601,-0.853,0.686,-3.358,-2.429,-0.739,-5.934,-0.131,1.314,1.766,1.754,-2.122,-1.356,0.129,-1.138,0.341,0.113,0.683,8.557
597,-0.241,0.0,7.156,-0.756,0.885,-3.496,-2.472,-0.543,-5.569,0.761,0.861,1.446,2.999,-2.007,-1.232,-0.111,-1.407,0.071,0.424,-0.019,7.762
598,0.107,0.0,7.327,-0.703,0.66,-3.765,-2.392,-0.546,-5.674,0.582,0.989,1.897,3.062,-2.202,-1.393,-0.348,-1.525,-0.022,0.289,-0.386,7.784
599,0.161,0.0,8.218,-0.911,0.77,-4.803,-2.532,-0.471,-6.249,0.772,1.154,1.839,2.166,-1.933,-1.194,-0.249,-1.325,-0.094,0.383,-0.489,8.857
600,-0.225,0.0,7.097,-0.813,0.672,-4.117,-2.534,-0.764,-5.779,0.219,0.996,1.729,2.946,-2.097,-1.397,0.097,-1.865,-0.062,0.037,-0.729,7.875
601,0.047,0.0,7.22,-0.563,0.711,-5.781,-2.457,-0.65,-5.6,0.257,0.95,1.594,2.763,-1.985,-1.142,0.021,-1.833,0.259,0.163,-1.863,7.916
602,-0.224,0.0,7.679,-0.928,0.935,-4.87,-2.168,-0.64,-5.833,0.465,0.852,1.642,2.641,-2.266,-1.101,-0.129,-1.221,-0.012,0.225,-1.101,8.322
603,0.076,0.0,8.09,-1.042,0.958,-3.059,-2.65,-0.549,-5.873,1.265,0.809,1.683,3.275,-1.947,-1.309,-0.389,-1.508,0.185,0.3,0.745,8.536
604,0.065,0.0,7.827,-0.712,0.792,-4.942,-2.285,-0.561,-6.051,0.626,1.025,1.642,2.6,-2.189,-1.029,-0.313,-1.301,0.017,0.107,-0.987,8.258
605,-0.228,0.0,8.224,-0.669,0.801,-2.927,-2.605,-0.467,-6.105,0.765,1.248,1.741,3.861,-2.131,-1.08,-0.055,-1.856,0.093,0.278,0.656,8.977
606,0.042,0.0,7.169,-0.853,0.737,-4.657,-2.418,-0.655,-5.498,0.611,1.045,1.836,2.299,-2.261,-1.448,-0.256,-1.077,0.124,0.269,-0.687,7.839
607,0.05,0.0,7.442,-0.742,0.714,-4.69,-2.354,-0.544,-5.876,0.505,1.239,1.817,3.588,-2.012,-1.411,-0.264,-1.921,0.104,0.275,-0.791,8.292
608,-0.098,0.0,7.526,-0.617,0.596,-3.557,-2.48,-0.616,-5.82,0.477,0.903,1.77,4.282,-2.111,-1.213,0.002,-1.777,0.111,0.393,-0.023,8.302
609,0.238,0.0,7.866,-0.833,0.692,-2.774,-2.564,-0.823,-5.823,0.925,1.051,1.817,2.143,-2.034,-1.238,-0.625,-1.19,0.02,0.405,1.167,8.201
610,-0.282,0.0,7.936,-0.769,1.035,-4.132,-2.434,-0.583,-5.949,0.423,1.233,1.59,2.833,-2.147,-1.173,0.017,-1.609,0.002,0.115,-0.437,8.689
611,-0.065,0.0,7.486,-0.596,0.858,-4.885,-2.476,-0.447,-5.754,0.3,1.053,1.676,2.957,-1.981,-1.442,0.015,-1.526,0.231,0.254,-1.204,8.392
612,0.23,0.0,7.432,-0.715,0.519,-3.76,-2.474,-0.592,-5.484,0.856,0.864,1.63,2.328,-2.06,-1.238,-0.389,-1.086,0.155,0.213,0.052,7.88
613,-0.312,0.0,7.402,-0.703,0.731,-3.609,-2.81,-0.377,-5.592,0.084,0.882,1.704,3.008,-2.143,-1.179,-0.06,-1.654,0.116,0.224,-0.475,7.815
614,0.143,0.0,8.013,-0.713,0.757,-3.143,-2.746,-0.577,-6.037,0.388,1.019,1.725,2.545,-2.244,-1.456,-0.103,-1.395,0.399,0.3,0.65,8.539
615,-0.02,0.0,8.043,-0.751,0.757,-2.7,-2.629,-0.367,-5.68,1.075,1.088,1.87,3.338,-1.999,-1.106,-0.514,-1.782,0.135,0.133,0.628,8.347
616,0.019,0.0,7.399,-0.744,1.04,-4.55,-2.577,-0.404,-5.48,0.742,0.86,1.64,2.397,-2.088,-1.232,-0.289,-1.29,0.278,0.175,-0.756,7.901
617,0.36,0.0,8.276,-0.696,0.692,-4.138,-2.652,-0.636,-5.875,1.028,1.074,1.541,2.024,-1.937,-1.194,-0.497,-0.949,0.123,0.333,0.347,8.51
618,-0.076,0.0,7.553,-0.829,0.625,-4.093,-2.457,-0.44,-5.844,0.296,1.193,1.71,2.623,-2.123,-0.975,0.063,-1.4,0.238,0.359,-0.582,8.112
619,0.31,0.0,7.396,-0.786,0.819,-5.114,-2.157,-0.415,-5.709,1.155,1.114,1.705,2.275,-2.347,-1.25,-0.437,-0.817,0.084,0.41,-1.369,7.74
620,-0.006,0.0,7.427,-0.771,0.588,-4.121,-2.565,-0.603,-5.824,0.369,1.161,1.695,2.218,-2.017,-1.456,0.105,-1.31,0.236,0.137,-0.257,8.304
621,-0.02,0.0,7.439,-0.801,0.711,-4.209,-2.471,-0.535,-5.748,0.62,1.265,1.814,2.736,-2.094,-1.503,-0.175,-1.701,0.145,0.086,-0.438,8.368
622,-0.269,0.0,7.351,-0.971,0.73,-5.275,-2.165,-0.357,-5.787,0.635,0.913,1.939,2.876,-2.209,-1.209,-0.016,-1.562,0.315,0.355,-1.759,8.176
623,0.112,0.0,7.303,-0.657,0.861,-3.98,-2.304,-0.296,-5.641,0.328,0.999,1.58,3.014,-2.128,-1.099,-0.173,-1.475,0.126,0.436,-0.604,7.983
624,0.245,0.0,8.155,-0.864,0.838,-3.461,-2.556,-0.445,-6.059,0.796,1.059,1.89,2.72,-2.29,-1.322,-0.57,-1.283,0.02,0.263,0.33,8.509
625,0.091,0.0,7.822,-0.665,0.617,-4.186,-2.315,-0.503,-5.875,1.126,1.198,1.671,3.653,-2.153,-1.153,-0.305,-1.816,0.066,0.015,-0.323,8.598
626,0.04,0.0,7.866,-0.844,0.787,-2.61,-2.474,-0.51,-5.727,0.242,1.341,1.699,2.282,-2.099,-1.082,-0.243,-1.476,0.152,0.033,1.214,8.334
627,-0.133,0.0,6.812,-0.705,0.81,-3.853,-2.399,-0.473,-5.445,0.741,0.859,1.549,3.508,-2.257,-1.47,-0.2,-1.649,0.18,0.304,-0.721,7.66
628,0.112,0.0,7.764,-1.084,0.658,-4.213,-2.463,-0.308,-6.012,0.256,1.013,2.023,1.828,-2.02,-1.299,0.035,-0.969,0.041,0.094,-0.574,8.377
629,0.131,0.0,7.69,-0.795,0.718,-4.821,-2.518,-0.512,-5.6,0.782,1.016,1.673,1.985,-2.269,-1.108,-0.204,-0.872,0.239,0.315,-0.805,8.146
630,-0.427,0.0,7.375,-0.604,0.686,-4.058,-2.497,-0.482,-5.829,0.241,1.164,1.853,2.603,-2.13,-1.409,0.231,-1.46,0.052,0.14,-0.745,8.317
631,0.005,0.0,7.837,-0.75,0.971,-4.237,-2.567,-0.576,-5.864,0.78,1.177,1.555,2.952,-2.216,-1.194,-0.179,-1.548,0.166,0.318,-0.377,8.28
632,0.031,0.0,7.678,-0.812,0.737,-4.011,-2.66,-0.667,-5.739,0.677,0.975,1.824,2.258,-1.931,-1.069,-0.368,-1.284,0.186,0.144,-0.289,7.898
633,-0.215,0.0,8.683,-0.577,0.866,-3.365,-2.854,-0.652,-6.206,0.54,1.254,1.529,3.153,-2.164,-1.248,-0.074,-1.829,-0.181,0.065,0.411,8.919
634,-0.113,0.0,8.518,-0.882,0.64,-4.538,-2.78,-0.65,-6.144,0.722,1.031,1.864,3.171,-2.214,-1.196,-0.181,-1.567,0.226,0.429,-0.578,8.808
635,0.162,0.0,7.563,-0.974,0.789,-5.543,-2.26,-0.404,-5.787,-0.011,0.874,1.811,1.827,-2.052,-1.282,-0.187,-0.721,-0.071,0.179,-1.259,8.339
636,0.062,0.0,7.844,-0.964,0.725,-3.699,-2.851,-0.662,-5.96,0.651,1.158,2.022,2.237,-2.241,-1.313,-0.161,-1.348,0.177,0.187,0.226,8.344
637,-0.337,0.0,7.188,-0.483,0.882,-4.094,-2.344,-0.527,-5.607,0.281,1.0,1.439,3.275,-1.9,-1.354,0.055,-1.747,0.107,0.119,-0.638,8.055
638,0.091,0.0,7.959,-0.911,0.86,-3.816,-2.578,-0.429,-6.008,0.665,1.01,1.745,2.681,-2.139,-1.203,-0.421,-1.416,0.123,0.231,-0.066,8.404
639,-0.098,0.0,8.534,-0.556,0.712,-3.028,-2.657,-0.644,-6.136,0.522,1.187,1.516,3.547,-2.241,-1.286,-0.026,-1.598,0.182,0.193,0.805,9.224
640,0.113,0.0,7.636,-0.952,0.823,-4.309,-2.281,-0.375,-5.714,0.808,1.305,2.063,2.222,-2.323,-1.324,-0.151,-1.057,0.193,0.371,-0.424,8.363
641,0.174,0.0,7.992,-0.847,0.974,-3.29,-2.624,-0.366,-6.171,0.351,1.264,1.717,2.462,-2.137,-1.313,-0.108,-1.571,-0.122,0.198,0.392,8.644
642,0.193,0.0,7.917,-0.945,0.676,-4.591,-2.662,-0.532,-6.095,0.394,0.997,2.043,1.729,-2.065,-1.345,-0.204,-1.082,0.076,0.159,-0.358,8.539
643,-0.054,0.0,7.348,-1.144,0.777,-5.067,-2.093,-0.285,-6.085,0.303,1.252,2.05,1.478,-1.926,-1.286,-0.186,-1.138,-0.015,0.179,-1.446,8.308
644,0.109,0.0,7.686,-0.921,0.789,-2.854,-2.612,-0.49,-5.738,0.394,1.011,1.871,2.975,-2.248,-1.075,-0.34,-1.444,0.045,0.23,0.684,8.044
645,0.028,0.0,8.065,-0.896,0.677,-4.279,-2.63,-0.413,-5.777,0.931,1.105,1.888,3.116,-2.164,-1.292,-0.255,-1.617,0.173,0.251,-0.428,8.485
646,0.232,0.0,7.945,-0.771,0.664,-3.604,-2.497,-0.489,-5.764,1.123,1.088,1.457,2.741,-2.025,-1.296,-0.651,-1.416,0.172,0.315,0.254,8.291
647,-0.237,0.0,7.397,-0.672,0.828,-4.34,-2.297,-0.471,-5.728,0.489,1.071,1.648,3.355,-2.227,-1.387,0.119,-1.677,-0.121,0.094,-0.957,8.232
648,0.084,0.0,8.003,-0.93,0.69,-4.228,-2.331,-0.508,-6.194,0.602,1.212,1.719,2.559,-1.875,-1.198,-0.098,-1.62,-0.226,0.223,-0.088,8.759
649,0.051,0.0,7.346,-0.825,0.622,-3.671,-2.595,-0.694,-5.66,0.402,0.986,1.971,2.261,-2.3,-1.334,-0.109,-1.264,0.023,0.134,-0.096,7.92
650,0.355,0.0,7.472,-0.823,0.856,-3.772,-2.637,-0.425,-5.62,0.687,0.994,1.61,2.153,-2.04,-1.343,-0.404,-1.065,0.029,0.318,-0.119,7.782
651,-0.22,0.0,7.424,-0.813,0.564,-4.506,-2.296,-0.731,-5.865,-0.181,0.926,1.7,2.435,-2.143,-1.27,0.139,-1.52,0.118,0.153,-0.761,8.329
652,0.384,0.0,7.801,-1.015,0.647,-3.827,-2.707,-0.38,-5.8,0.689,1.114,1.942,2.103,-1.964,-1.198,-0.499,-1.282,0.193,0.279,0.086,7.889
653,-0.014,0.0,7.29,-0.701,1.016,-4.521,-2.53,-0.383,-5.623,0.618,0.946,1.775,2.144,-1.998,-1.369,-0.061,-1.418,0.247,0.095,-0.895,7.832
654,0.012,0.0,8.067,-0.999,0.722,-4.313,-2.456,-0.488,-5.834,0.753,1.183,2.058,2.511,-2.262,-1.25,-0.383,-1.409,0.026,0.263,-0.312,8.535
655,0.246,0.0,7.969,-1.027,0.72,-1.699,-2.572,-0.424,-5.54,0.62,1.072,1.999,1.704,-2.028,-1.053,-0.48,-0.944,0.162,0.059,1.891,8.036
656,0.098,0.0,8.07,-0.665,0.655,-3.707,-2.571,-0.454,-5.998,0.616,1.008,1.716,2.998,-2.14,-1.195,-0.313,-1.33,0.352,0.344,-0.099,8.486
657,0.469,0.0,8.457,-0.889,0.665,-4.796,-2.604,-0.402,-5.853,0.982,1.085,1.804,1.519,-2.005,-1.283,-0.455,-0.377,0.013,0.321,-0.304,8.592
658,-0.124,0.0,7.247,-0.765,0.722,-4.04,-2.377,-0.364,-5.627,0.155,1.09,1.53,2.84,-1.997,-1.428,0.228,-1.636,0.057,0.267,-0.378,8.182
659,-0.379,0.0,7.263,-0.67,0.729,-3.345,-2.802,-0.632,-5.847,0.327,1.121,1.654,3.185,-2.215,-1.395,0.235,-1.682,0.376,0.289,-0.087,8.116
660,-0.125,0.0,7.18,-0.629,0.829,-3.172,-2.588,-0.558,-5.635,0.786,1.114,1.668,3.422,-2.11,-1.443,-0.016,-1.573,0.335,0.251,0.009,7.951
661,0.138,0.0,7.496,-0.42,0.714,-4.81,-2.414,-0.406,-5.641,1.015,1.083,1.654,3.678,-1.915,-1.211,-0.258,-1.66,0.153,0.444,-1.134,8.087
662,0.287,0.0,7.434,-1.079,0.691,-4.733,-2.178,-0.488,-5.612,1.319,1.012,2.053,2.323,-2.071,-1.195,-0.477,-1.013,0.158,0.323,-0.749,8.056
663,0.118,0.0,7.441,-0.78,0.837,-3.569,-2.455,-0.382,-5.774,0.752,1.004,1.783,2.805,-2.05,-1.338,-0.291,-1.531,0.012,0.191,-0.09,8.12
664,0.11,0.0,7.709,-0.467,0.936,-3.922,-2.359,-0.343,-5.895,0.747,1.113,1.454,3.4,-2.195,-1.392,-0.233,-1.571,0.298,0.288,-0.275,8.411
665,-0.028,0.0,7.312,-0.599,0.687,-4.401,-2.219,-0.601,-5.47,0.69,0.92,1.625,3.185,-2.15,-1.16,-0.269,-1.788,0.126,0.191,-0.806,7.791
666,-0.191,0.0,8.118,-0.804,0.603,-4.177,-2.768,-0.677,-6.006,0.501,1.259,1.895,2.859,-2.03,-1.257,-0.014,-1.723,0.183,0.079,-0.43,8.543
667,0.363,0.0,8.567,-1.022,0.802,-3.041,-2.658,-0.357,-6.313,0.39,1.39,1.801,1.058,-2.021,-1.225,-0.304,-0.535,0.096,0.294,1.239,8.912
668,0.265,0.0,8.192,-0.757,0.746,-3.486,-2.507,-0.624,-5.862,1.01,1.214,1.765,2.285,-2.138,-1.141,-0.563,-1.097,-0.055,0.432,0.534,8.32
669,-0.225,0.0,7.357,-0.869,0.726,-3.162,-2.55,-0.801,-5.699,0.431,1.054,1.638,2.496,-1.949,-1.123,-0.117,-1.715,0.235,-0.014,0.548,8.002
670,-0.001,0.0,7.589,-0.617,0.727,-4.243,-2.296,-0.338,-5.827,0.486,1.036,1.512,3.501,-2.237,-1.162,-0.133,-1.901,0.238,0.281,-0.665,8.361
671,-0.043,0.0,7.486,-0.61,0.75,-4.587,-2.36,-0.404,-5.505,0.743,0.975,1.693,2.496,-2.248,-1.131,-0.452,-1.21,0.179,0.151,-0.983,7.965
672,0.45,0.0,7.97,-0.801,0.462,-4.938,-2.593,-0.751,-5.78,1.273,1.076,1.671,2.279,-2.044,-1.444,-0.568,-1.081,0.302,0.275,-0.095,8.48
673,0.176,0.0,7.92,-0.608,0.599,-4.554,-2.747,-0.416,-5.722,1.155,1.182,1.756,2.407,-2.079,-1.036,-0.393,-1.204,0.432,0.237,-0.769,8.049
674,-0.178,0.0,7.513,-0.864,0.739,-4.345,-2.543,-0.601,-6.06,-0.383,1.037,1.922,2.013,-2.231,-1.262,0.099,-1.285,0.021,-0.091,-0.666,8.5
675,0.054,0.0,7.523,-0.686,0.749,-2.577,-2.513,-0.821,-5.705,0.781,1.062,1.913,2.997,-2.226,-1.354,-0.176,-1.344,0.194,0.332,1.232,8.168
676,0.079,0.0,7.69,-0.985,1.035,-3.247,-2.405,-0.653,-5.835,0.305,1.159,1.926,2.0,-2.04,-1.076,-0.33,-1.161,0.083,0.29,0.652,8.248
677,-0.25,0.0,7.983,-0.54,0.862,-3.591,-2.514,-0.557,-6.374,0.271,1.319,1.379,3.454,-2.282,-1.396,0.094,-1.936,0.032,-0.085,-0.088,9.095
678,0.047,0.0,7.265,-0.707,0.644,-3.934,-2.465,-0.321,-5.695,0.778,1.065,1.824,2.647,-2.215,-1.405,-0.093,-1.162,0.182,0.211,-0.569,7.94
679,0.087,0.0,7.242,-1.075,0.67,-2.615,-2.459,-0.413,-5.676,1.077,0.851,1.801,2.123,-2.186,-1.284,-0.526,-0.973,0.178,0.209,0.68,7.727
680,0.019,0.0,8.493,-0.916,0.782,-3.415,-2.738,-0.412,-6.196,0.455,1.397,1.891,1.958,-2.116,-1.104,-0.276,-1.286,0.09,0.345,0.426,8.825
681,-0.172,0.0,7.941,-0.759,0.763,-3.25,-2.596,-0.586,-5.956,0.798,1.073,1.485,3.21,-1.987,-1.271,-0.126,-1.752,0.09,0.142,0.489,8.569
682,0.067,0.0,7.811,-0.882,0.769,-3.417,-2.574,-0.583,-5.729,0.603,0.994,1.816,2.688,-2.183,-1.333,-0.292,-0.988,0.265,0.222,0.186,8.253
683,-0.239,0.0,7.488,-0.68,0.866,-4.603,-2.262,-0.466,-5.682,0.505,1.081,1.735,2.841,-2.137,-1.3,-0.02,-1.55,-0.074,0.386,-0.964,8.287
684,-0.139,0.0,7.625,-0.559,0.954,-3.124,-2.476,-0.36,-5.936,0.884,1.31,1.553,3.109,-2.167,-1.241,-0.135,-1.638,0.191,0.315,0.072,8.316
685,0.152,0.0,7.326,-0.762,0.842,-4.824,-2.454,-0.559,-5.639,0.153,1.047,1.683,2.578,-2.105,-1.291,0.078,-1.42,0.121,-0.002,-1.019,8.036
686,-0.078,0.0,7.088,-0.888,0.679,-4.145,-2.285,-0.484,-5.505,0.609,1.077,1.91,2.95,-2.055,-1.195,-0.208,-1.652,0.156,0.108,-0.867,7.71
687,0.388,0.0,7.92,-0.865,0.726,-3.975,-2.392,-0.408,-6.167,0.956,1.093,1.832,2.474,-2.156,-1.364,-0.405,-1.279,-0.069,0.496,-0.168,8.561
688,0.103,0.0,7.831,-0.872,0.666,-3.839,-2.455,-0.377,-5.642,1.151,1.063,1.637,2.378,-2.12,-1.227,-0.503,-1.278,-0.048,0.306,-0.195,8.15
689,-0.094,0.0,7.655,-0.616,0.889,-3.246,-2.417,-0.509,-5.73,0.78,1.147,1.637,3.706,-1.947,-1.377,-0.181,-1.858,0.056,0.389,0.094,8.346
690,0.112,0.0,7.671,-0.933,0.954,-4.052,-2.517,-0.32,-5.812,0.684,0.917,1.891,2.343,-2.069,-1.179,-0.158,-1.079,0.097,0.194,-0.551,8.07
691,0.105,0.0,8.867,-1.003,0.628,-3.394,-2.763,-0.463,-6.426,0.642,1.153,1.918,2.315,-2.282,-1.081,-0.447,-1.179,-0.041,0.19,0.703,9.31
692,0.11,0.0,7.773,-0.861,0.635,-4.101,-2.339,-0.531,-5.895,1.056,1.188,1.816,2.77,-2.076,-1.103,-0.341,-1.229,0.127,0.046,-0.424,8.278
693,0.188,0.0,7.865,-1.074,0.602,-3.689,-2.598,-0.443,-5.976,0.804,1.146,1.977,2.033,-2.239,-1.274,-0.341,-1.05,0.082,0.486,0.27,8.416
694,-0.174,0.0,8.227,-0.892,0.551,-4.251,-2.666,-0.606,-6.197,0.36,1.182,1.849,2.457,-2.292,-1.296,0.021,-1.369,0.192,0.116,-0.471,8.876
695,-0.188,0.0,7.504,-0.637,0.844,-4.035,-2.495,-0.438,-5.906,0.371,0.916,1.727,2.44,-2.05,-1.268,0.281,-1.392,0.222,0.192,-0.625,8.165
696,0.148,0.0,8.343,-0.761,0.72,-4.034,-2.687,-0.462,-5.843,0.883,0.841,1.605,2.727,-2.107,-1.162,-0.564,-1.375,0.102,0.447,-0.241,8.397
697,-0.046,0.0,7.142,-0.628,0.764,-4.641,-2.479,-0.584,-5.78,0.383,1.056,1.506,3.683,-2.153,-1.293,0.14,-1.877,0.201,0.145,-0.942,8.093
698,-0.146,0.0,7.455,-0.507,0.922,-4.096,-2.313,-0.681,-5.564,0.449,1.38,1.237,2.646,-2.174,-1.214,-0.098,-1.543,0.13,0.131,-0.476,8.115
699,0.047,0.0,7.613,-0.98,0.763,-3.319,-2.616,-0.485,-5.671,1.186,0.755,1.82,3.202,-2.057,-1.136,-0.238,-1.343,0.084,0.539,0.162,8.05
700,-0.059,0.0,7.514,-0.623,0.933,-4.232,-2.285,-0.748,-5.968,-0.226,1.022,1.62,2.849,-2.257,-1.196,-0.132,-1.648,0.148,-0.115,-0.495,8.33
701,-0.123,0.0,7.256,-0.899,0.706,-2.57,-2.597,-0.628,-5.724,0.207,0.975,1.646,2.215,-1.911,-1.273,-0.048,-1.424,0.081,0.119,0.969,8.131
702,0.192,0.0,7.607,-0.83,0.739,-4.022,-2.399,-0.387,-5.748,0.407,0.892,1.657,1.778,-1.879,-1.407,-0.197,-0.98,0.123,0.181,-0.02,8.214
703,0.031,0.0,7.917,-0.693,0.944,-3.828,-2.489,-0.231,-5.771,1.272,0.956,1.857,3.59,-2.107,-1.259,-0.456,-1.759,-0.028,0.418,-0.584,8.24
704,0.087,0.0,8.577,-0.91,0.883,-3.484,-2.754,-0.366,-5.939,0.672,1.209,1.697,1.582,-2.115,-1.198,-0.235,-0.895,0.061,0.37,0.312,8.484
705,0.573,0.0,7.778,-1.063,0.615,-3.491,-2.434,-0.471,-5.625,1.023,0.836,2.001,1.213,-2.066,-1.194,-0.538,-0.268,0.088,0.374,0.544,7.902
706,0.112,0.0,7.555,-0.855,0.74,-4.418,-2.36,-0.61,-5.644,1.007,1.12,1.968,2.254,-2.281,-1.153,-0.317,-1.215,0.129,0.292,-0.493,8.115
707,0.239,0.0,7.86,-0.834,0.814,-3.189,-2.649,-0.662,-5.921,0.19,1.055,1.712,2.386,-1.992,-1.354,-0.27,-1.494,0.012,0.086,0.817,8.406
708,-0.048,0.0,7.947,-0.431,0.64,-4.101,-2.404,-0.571,-5.846,1.015,1.228,1.622,4.117,-2.271,-1.111,-0.454,-1.822,0.065,0.058,-0.45,8.434
709,0.075,0.0,7.542,-0.571,0.77,-4.155,-2.361,-0.38,-5.884,0.84,0.96,1.562,3.558,-2.099,-1.211,-0.516,-1.886,0.175,0.122,-0.694,8.156
710,0.154,0.0,7.613,-0.937,0.794,-3.202,-2.497,-0.581,-5.642,0.838,0.944,1.941,2.239,-2.122,-1.128,-0.435,-1.095,-0.059,0.266,0.471,7.929
711,0.183,0.0,7.673,-0.566,0.817,-3.067,-2.571,-0.537,-5.648,0.685,1.044,1.382,2.702,-1.885,-1.066,-0.365,-1.521,0.044,0.347,0.598,7.94
712,0.215,0.0,7.744,-0.568,0.899,-3.768,-2.623,-0.311,-5.799,1.391,0.942,1.706,3.675,-2.088,-1.294,-0.442,-1.743,0.018,0.512,-0.263,8.145
713,-0.019,0.0,6.979,-0.679,0.622,-5.033,-2.003,-0.419,-5.577,0.894,0.97,1.566,3.073,-2.057,-1.236,-0.037,-1.697,0.013,0.525,-1.343,7.976
714,0.053,0.0,7.74,-0.799,0.746,-4.313,-2.487,-0.597,-5.88,0.86,1.007,1.708,3.002,-2.022,-1.367,-0.412,-1.586,0.071,0.163,-0.266,8.524
715,0.101,0.0,7.78,-1.164,0.611,-2.574,-2.545,-0.497,-5.615,0.828,1.195,2.055,2.09,-2.341,-1.213,-0.339,-1.063,0.288,0.129,0.998,8.109
716,-0.147,0.0,7.316,-0.465,0.617,-3.717,-2.428,-0.561,-6.043,-0.004,1.131,1.447,3.226,-1.963,-1.335,0.187,-2.089,0.083,0.13,-0.431,8.376
717,-0.114,0.0,7.642,-0.563,0.677,-3.346,-2.517,-0.581,-5.723,0.49,1.177,1.599,3.084,-2.274,-1.363,-0.201,-1.728,0.087,0.237,0.433,8.398
718,0.074,0.0,8.887,-0.732,0.786,-3.283,-2.83,-0.55,-6.869,0.828,1.489,1.678,3.032,-2.1,-1.35,-0.182,-1.946,0.021,0.094,0.806,9.655
719,0.326,0.0,8.173,-0.938,0.661,-4.219,-2.519,-0.489,-5.796,1.457,1.129,1.828,2.776,-1.935,-1.287,-0.7,-1.346,0.134,0.34,-0.069,8.412
720,-0.025,0.0,6.785,-0.533,0.657,-4.508,-2.393,-0.46,-5.598,1.016,0.935,1.595,4.04,-2.138,-1.495,-0.213,-1.962,0.276,0.303,-0.927,7.724
721,0.135,0.0,7.322,-0.702,0.77,-3.629,-2.512,-0.447,-5.518,0.397,0.873,1.68,3.174,-2.254,-1.425,-0.125,-1.465,-0.048,0.295,0.056,7.961
722,0.086,0.0,7.621,-0.857,0.937,-4.322,-2.574,-0.526,-5.661,0.577,1.207,1.628,2.325,-2.26,-1.315,-0.116,-1.411,0.186,0.331,-0.47,8.157
