Unnamed: 0,x0,x1,x2,x3,x4,x5,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
563,0.108,-1.335,0.24,-1.152,-0.45,-0.472,0.0,1.619,-2.808,-2.461,-1.568,0.751,1.424,-1.036,-0.394,4.97,-0.326,-2.915,0.395,-3.716,0.498
564,0.084,-1.319,0.122,-1.251,-0.533,-0.152,0.0,1.412,-3.396,-2.425,-1.939,0.659,0.938,-1.368,-0.404,5.471,-0.584,-3.361,0.167,-3.41,0.897
565,0.172,-1.194,0.173,-1.379,-0.658,-0.215,0.0,1.585,-3.755,-2.092,-1.681,0.583,1.107,-1.537,-0.321,6.104,-0.83,-3.749,0.121,-3.57,1.019
566,-0.143,-1.116,0.243,-1.423,-0.539,0.115,0.0,1.964,-4.447,-2.33,-1.944,0.781,1.09,-1.593,-0.317,7.611,-0.693,-4.919,0.129,-4.043,1.222
567,0.061,-1.074,0.321,-1.04,-0.145,-0.46,0.0,1.151,-2.347,-2.131,-0.842,0.117,1.107,-0.919,-0.317,3.933,-0.381,-2.511,0.233,-3.534,0.303
568,0.107,-1.483,0.191,-1.572,-0.724,-0.052,0.0,1.233,-4.117,-2.59,-1.513,0.452,0.512,-1.613,-0.383,6.822,-0.54,-4.602,0.096,-4.317,1.145
569,0.284,-1.419,0.09,-1.303,-0.404,-0.492,0.0,1.569,-3.213,-1.964,-1.418,0.206,1.035,-0.933,-0.235,5.311,-0.69,-3.598,0.421,-3.876,0.765
570,-0.087,-1.235,-0.053,-1.402,-0.576,-0.13,0.0,2.059,-3.821,-2.045,-1.459,0.381,1.12,-1.215,-0.078,6.394,-0.808,-4.119,0.361,-3.751,0.972
571,-0.225,-1.24,0.296,-1.461,-0.598,-0.109,0.0,1.83,-3.828,-2.204,-1.551,0.607,1.119,-1.35,-0.336,6.37,-0.489,-4.425,0.285,-4.111,1.118
572,0.101,-1.322,0.321,-1.413,-0.416,-0.126,0.0,1.596,-3.574,-2.161,-1.649,0.473,0.884,-1.348,-0.444,5.874,-0.555,-3.787,0.192,-3.661,1.016
573,-0.082,-1.259,0.03,-1.058,-0.468,-0.2,0.0,1.388,-3.468,-2.222,-1.865,0.645,0.998,-1.32,-0.52,5.421,-0.362,-3.353,-0.027,-3.375,0.877
574,0.006,-1.409,0.084,-1.518,-0.726,-0.082,0.0,1.502,-4.083,-2.336,-1.618,0.424,0.859,-1.483,-0.394,6.795,-0.38,-4.527,0.244,-4.289,1.136
575,-0.131,-1.053,0.283,-1.285,-0.804,-0.042,0.0,1.448,-3.314,-2.532,-1.628,0.562,0.838,-1.359,-0.257,5.83,-0.284,-3.955,0.16,-4.263,0.987
576,-0.054,-1.271,0.208,-1.367,-0.452,-0.081,0.0,1.325,-3.38,-2.344,-1.57,0.493,0.634,-1.282,-0.605,5.578,-0.169,-3.989,0.278,-3.975,1.015
577,-0.087,-1.281,0.2,-1.354,-0.783,0.087,0.0,1.904,-4.722,-2.027,-2.052,0.725,0.771,-1.729,-0.539,7.702,-0.386,-5.047,0.062,-3.819,1.366
578,-0.019,-1.229,0.094,-1.507,-0.632,-0.166,0.0,1.75,-3.391,-2.424,-2.081,1.033,1.329,-1.268,-0.307,5.712,-0.635,-3.431,0.263,-3.707,0.915
579,-0.173,-1.309,0.468,-1.486,-0.669,0.047,0.0,1.958,-4.402,-2.022,-2.066,1.14,1.02,-1.481,-0.296,7.616,-0.75,-4.906,0.092,-3.88,1.447
580,-0.008,-1.377,0.299,-1.594,-0.584,-0.173,0.0,1.388,-3.883,-2.349,-1.763,0.566,0.937,-1.505,-0.469,6.519,-0.681,-4.059,0.134,-3.71,1.105
581,-0.1,-1.335,0.317,-1.496,-0.65,-0.085,0.0,1.355,-4.17,-2.305,-1.479,0.362,0.493,-1.264,-0.262,7.108,-0.725,-4.761,0.129,-4.333,1.235
582,0.015,-1.482,0.1,-1.7,-0.801,-0.095,0.0,1.726,-4.288,-2.285,-1.663,0.561,0.839,-1.719,-0.516,7.14,-0.598,-4.58,0.034,-3.879,1.294
583,0.202,-1.191,0.192,-1.296,-0.736,-0.009,0.0,1.706,-3.452,-1.791,-1.614,0.67,1.018,-1.277,-0.353,6.102,-0.572,-3.965,0.269,-3.576,1.043
584,0.177,-1.085,0.224,-0.997,-0.552,-0.498,0.0,1.349,-3.217,-2.51,-1.578,0.568,1.419,-1.285,-0.456,5.385,-0.353,-3.041,0.356,-3.822,0.657
585,0.334,-1.389,0.196,-1.45,-0.707,-0.298,0.0,1.34,-3.755,-2.464,-1.186,0.36,0.966,-1.498,-0.65,6.285,-0.439,-3.675,0.261,-3.818,0.866
586,0.059,-1.06,0.337,-1.536,-0.794,-0.137,0.0,1.165,-3.668,-1.915,-1.524,0.464,0.748,-1.362,-0.563,5.968,-0.27,-3.705,0.12,-3.327,1.087
587,0.024,-1.203,0.317,-1.242,-0.774,-0.239,0.0,1.711,-4.41,-2.039,-1.491,0.689,1.195,-1.722,-0.286,7.14,-0.843,-4.106,0.197,-3.391,1.115
588,0.121,-1.29,0.176,-1.117,-0.688,-0.191,0.0,1.482,-2.852,-2.335,-1.289,0.511,0.966,-0.873,-0.463,5.013,-0.31,-3.45,0.242,-3.983,0.814
589,0.204,-1.294,0.281,-1.319,-0.423,-0.191,0.0,1.68,-4.032,-2.117,-1.675,0.412,0.991,-1.623,-0.428,6.493,-0.501,-4.193,0.193,-3.816,1.019
590,0.234,-1.281,0.436,-1.365,-0.517,-0.065,0.0,1.991,-3.839,-2.883,-1.99,0.82,1.064,-1.478,-0.383,6.727,-0.17,-4.519,0.227,-4.591,1.073
591,0.108,-1.106,0.265,-1.358,-0.38,-0.294,0.0,1.496,-3.256,-2.153,-1.298,0.542,1.154,-1.143,-0.235,5.434,-0.569,-3.351,0.308,-3.644,0.79
592,0.037,-1.279,0.354,-1.458,-0.568,-0.104,0.0,2.128,-3.661,-2.425,-1.996,0.932,1.299,-1.248,-0.265,6.711,-0.315,-4.431,0.168,-4.481,1.04
593,0.268,-1.554,0.283,-1.581,-0.733,-0.277,0.0,1.506,-3.905,-2.684,-1.462,0.216,0.81,-1.576,-0.089,6.331,-0.899,-4.094,0.258,-4.191,1.042
594,-0.017,-1.411,0.274,-1.369,-0.539,0.091,0.0,1.978,-4.018,-2.063,-2.069,0.886,0.975,-1.317,-0.273,7.092,-0.652,-4.773,0.121,-4.288,1.241
595,0.19,-1.427,0.308,-1.375,-0.318,-0.651,0.0,1.373,-2.667,-2.897,-1.33,0.384,1.147,-1.053,-0.137,4.755,-0.55,-3.106,0.31,-4.23,0.565
596,0.015,-1.36,0.517,-1.242,-0.476,-0.158,0.0,2.412,-3.386,-2.646,-2.192,1.51,1.806,-1.091,-0.284,6.374,-0.355,-4.202,0.244,-4.515,0.856
597,-0.039,-1.303,0.314,-1.617,-0.792,0.035,0.0,1.595,-4.126,-1.919,-1.625,0.762,0.804,-1.388,-0.336,6.854,-0.705,-4.329,0.21,-3.843,1.323
598,-0.316,-1.251,0.341,-1.563,-0.677,0.242,0.0,1.815,-4.891,-1.892,-1.988,0.883,0.774,-1.983,-0.469,7.834,-0.738,-5.022,0.05,-3.602,1.532
599,-0.038,-1.357,0.235,-1.564,-0.888,0.186,0.0,1.108,-4.238,-1.912,-1.43,0.362,0.362,-1.511,-0.463,6.766,-0.757,-4.668,0.139,-3.642,1.388
600,0.083,-1.142,0.105,-1.117,-0.629,-0.118,0.0,1.97,-3.803,-2.198,-1.772,0.786,1.319,-1.446,-0.398,6.426,-0.542,-4.002,0.083,-3.598,1.013
601,0.316,-1.326,-0.034,-1.55,-0.574,-0.21,0.0,1.23,-3.776,-2.344,-1.173,0.087,0.618,-1.329,-0.424,6.133,-0.48,-3.89,0.313,-3.825,0.914
602,0.037,-1.486,0.043,-1.172,-0.477,-0.266,0.0,1.676,-3.139,-2.502,-1.693,0.652,1.192,-1.08,-0.403,5.755,-0.352,-3.75,0.272,-4.094,0.589
603,0.202,-1.354,0.094,-1.459,-0.603,0.153,0.0,1.064,-4.26,-2.095,-1.774,0.365,0.453,-1.605,-0.501,6.893,-0.571,-4.521,0.157,-3.763,1.27
604,0.103,-1.534,0.422,-1.645,-0.719,-0.021,0.0,1.986,-4.025,-2.437,-1.97,1.233,1.365,-1.368,-0.384,6.911,-0.773,-4.411,0.284,-4.243,1.156
605,0.012,-1.123,-0.13,-1.457,-0.762,0.07,0.0,1.654,-3.706,-2.08,-1.685,0.725,0.909,-1.366,-0.387,6.174,-0.736,-4.057,0.216,-3.699,1.193
606,0.076,-1.195,0.057,-1.374,-0.582,-0.14,0.0,1.432,-4.228,-2.276,-1.591,0.419,0.716,-1.532,-0.544,6.876,-0.367,-4.642,0.215,-4.133,1.192
607,-0.163,-0.977,0.445,-1.364,-0.514,-0.272,0.0,1.686,-3.923,-1.794,-1.654,0.898,1.402,-1.381,-0.312,6.471,-0.75,-3.767,0.115,-3.172,1.126
608,0.032,-1.229,0.115,-1.225,-0.561,-0.203,0.0,1.776,-3.297,-2.638,-1.825,0.815,1.17,-1.153,-0.217,5.98,-0.44,-3.835,0.062,-4.239,0.793
609,0.112,-1.345,0.222,-1.095,-0.266,-0.267,0.0,1.823,-3.056,-2.36,-1.904,1.016,1.407,-1.16,-0.357,5.38,-0.277,-3.38,0.321,-3.87,0.673
610,-0.091,-1.337,0.417,-1.488,-0.542,-0.033,0.0,1.627,-3.756,-2.099,-1.332,0.753,0.911,-1.262,-0.245,6.474,-0.866,-4.216,0.234,-3.687,1.071
611,0.012,-1.329,0.358,-1.303,-0.621,-0.379,0.0,1.509,-3.702,-2.397,-1.929,0.762,1.221,-1.505,-0.269,6.015,-0.756,-3.553,0.359,-3.891,0.957
612,-0.047,-1.406,0.353,-1.556,-0.506,-0.376,0.0,1.695,-2.876,-2.377,-1.798,0.96,1.409,-1.003,-0.43,5.344,-0.353,-3.342,0.302,-4.217,0.892
613,-0.089,-1.102,0.316,-1.399,-0.391,-0.122,0.0,1.703,-3.562,-2.177,-1.844,1.04,1.43,-1.401,-0.469,6.177,-0.429,-3.736,0.228,-3.6,1.04
614,-0.006,-1.209,0.129,-1.326,-0.707,-0.15,0.0,1.741,-3.73,-2.368,-1.808,0.904,1.179,-1.274,-0.234,6.396,-0.408,-4.047,0.209,-3.864,0.981
615,0.116,-1.439,0.348,-1.422,-0.499,0.012,0.0,1.966,-3.255,-2.547,-2.016,0.993,1.354,-1.372,-0.272,5.627,-0.642,-3.697,0.349,-4.119,0.858
616,-0.026,-1.324,0.222,-1.185,-0.596,-0.089,0.0,1.864,-3.616,-2.238,-1.756,0.955,1.28,-1.098,-0.28,6.341,-0.889,-3.995,0.157,-3.863,1.015
617,0.117,-1.228,0.041,-1.47,-0.679,-0.11,0.0,1.066,-4.043,-1.944,-1.138,0.079,0.541,-1.55,-0.449,6.321,-0.606,-3.992,0.023,-3.277,1.087
618,-0.044,-1.378,0.174,-1.049,-0.186,-0.643,0.0,0.559,-2.068,-2.741,-0.893,-0.138,0.962,-0.845,-0.256,3.365,-0.497,-2.174,0.197,-3.829,0.247
619,-0.175,-1.325,0.356,-1.147,-0.597,-0.284,0.0,1.446,-2.878,-2.572,-1.675,0.481,1.053,-1.183,-0.237,5.298,-0.392,-3.558,0.336,-4.203,0.661
620,-0.021,-1.139,0.432,-1.375,-0.41,-0.11,0.0,2.131,-4.22,-1.975,-2.023,1.119,1.314,-1.448,-0.382,6.958,-0.314,-4.346,0.234,-3.96,1.206
621,0.036,-1.385,0.254,-1.01,-0.423,-0.432,0.0,1.646,-2.925,-2.516,-1.283,0.3,1.148,-1.017,-0.438,4.73,-0.337,-3.139,0.302,-3.603,0.549
622,-0.107,-1.151,0.198,-1.255,-0.706,-0.129,0.0,1.506,-3.842,-2.436,-1.611,0.298,0.94,-1.478,-0.278,6.583,-0.544,-4.214,0.001,-4.034,1.098
623,0.22,-1.242,0.232,-1.221,-0.464,-0.462,0.0,1.887,-2.931,-2.443,-1.798,0.883,1.697,-1.19,-0.566,5.32,-0.04,-3.136,0.207,-3.815,0.7
624,0.124,-1.117,0.298,-1.283,-0.447,-0.154,0.0,2.098,-3.65,-2.07,-1.99,1.089,1.392,-1.35,-0.458,5.93,-0.458,-3.916,0.214,-3.622,0.926
625,-0.198,-1.122,0.506,-1.428,-0.581,-0.127,0.0,1.605,-3.91,-2.66,-1.786,0.938,1.103,-1.609,-0.746,6.777,0.056,-4.227,0.198,-4.117,1.086
626,0.16,-1.414,0.459,-1.253,-0.602,-0.159,0.0,2.154,-3.765,-2.398,-2.026,1.078,1.345,-1.487,-0.393,6.364,-0.401,-4.109,0.358,-4.112,1.018
627,0.084,-1.358,0.065,-1.234,-0.584,-0.037,0.0,1.665,-3.221,-1.938,-1.631,0.697,1.153,-0.955,-0.133,5.748,-0.462,-3.744,0.157,-3.705,0.861
628,-0.06,-1.215,0.273,-1.215,-0.491,-0.394,0.0,1.602,-3.257,-2.541,-1.309,0.4,1.067,-1.218,-0.455,5.779,-0.374,-3.621,0.175,-3.848,0.751
629,0.117,-1.214,0.031,-1.273,-0.463,-0.397,0.0,1.514,-3.699,-2.74,-1.465,0.165,0.724,-1.536,-0.436,6.026,-0.171,-3.898,0.199,-4.223,0.845
630,0.053,-1.306,0.375,-1.455,-0.726,-0.058,0.0,1.285,-3.77,-1.886,-1.384,0.342,0.941,-1.474,-0.272,6.172,-0.636,-3.885,0.174,-3.395,0.935
631,0.072,-1.193,0.188,-1.401,-0.533,-0.228,0.0,0.963,-3.024,-2.525,-0.865,-0.117,0.666,-1.104,-0.668,5.055,-0.167,-3.37,0.093,-3.811,0.762
632,-0.119,-1.327,0.365,-1.352,-0.788,0.062,0.0,1.353,-2.992,-2.549,-1.351,0.466,0.731,-1.231,-0.387,5.027,-0.323,-3.528,0.139,-3.897,0.933
633,-0.066,-1.236,0.175,-1.369,-0.843,-0.012,0.0,0.974,-4.423,-1.979,-0.949,-0.028,0.125,-1.723,-0.513,6.832,-0.467,-4.661,0.195,-3.823,1.296
634,0.141,-1.367,0.348,-1.403,-0.382,-0.293,0.0,2.229,-3.243,-2.681,-1.746,0.888,1.39,-1.069,-0.337,6.187,-0.202,-4.176,0.415,-4.65,0.872
635,0.125,-1.116,0.282,-1.056,-0.208,-0.484,0.0,1.275,-2.304,-2.544,-1.358,0.377,1.291,-1.157,-0.516,3.916,-0.251,-2.403,0.406,-3.648,0.5
636,0.175,-1.158,-0.001,-1.218,-0.736,-0.194,0.0,1.08,-3.39,-2.194,-0.963,-0.084,0.56,-1.202,-0.256,5.645,-0.628,-3.671,0.089,-3.643,0.933
637,0.105,-1.501,0.255,-1.464,-0.431,-0.138,0.0,1.765,-3.711,-2.69,-1.771,0.72,1.142,-1.522,-0.45,6.338,-0.642,-4.113,0.082,-3.976,0.952
638,-0.102,-1.294,0.36,-1.26,-0.376,-0.308,0.0,1.319,-2.675,-2.433,-1.262,0.76,1.189,-0.747,-0.19,4.911,-0.283,-3.133,0.288,-3.94,0.655
639,0.017,-1.525,0.411,-1.448,-0.448,-0.381,0.0,1.498,-3.595,-2.71,-1.667,0.745,1.033,-1.543,-0.429,6.107,-0.257,-4.189,0.293,-4.634,0.822
640,0.102,-1.295,-0.025,-1.248,-0.342,-0.106,0.0,1.314,-3.554,-2.237,-1.414,0.293,0.742,-1.211,-0.429,5.83,-0.518,-3.749,0.13,-3.722,0.813
641,0.168,-1.317,0.278,-1.295,-0.532,-0.409,0.0,1.56,-3.233,-2.504,-1.566,0.467,1.153,-1.158,-0.21,5.426,-0.652,-3.322,0.119,-3.831,0.738
642,0.014,-1.377,0.569,-1.603,-0.556,-0.123,0.0,1.945,-3.701,-2.197,-1.869,1.03,1.462,-1.316,-0.328,6.3,-0.622,-3.854,0.157,-3.607,0.914
643,0.096,-1.545,0.386,-1.234,-0.417,-0.26,0.0,1.856,-3.448,-2.661,-1.653,0.745,1.179,-1.229,-0.696,6.043,-0.066,-4.095,0.236,-4.506,0.904
644,0.02,-1.247,0.438,-1.357,-0.329,-0.331,0.0,1.317,-3.059,-2.604,-1.463,0.442,0.954,-1.231,-0.236,5.041,-0.335,-3.389,0.318,-4.155,0.764
645,0.394,-1.294,0.081,-1.41,-0.604,-0.409,0.0,1.036,-2.621,-2.457,-1.332,0.318,1.148,-0.939,-0.404,4.549,-0.322,-2.76,0.415,-3.804,0.562
646,-0.082,-1.384,0.273,-1.525,-0.931,0.097,0.0,1.288,-4.274,-1.809,-1.454,0.326,0.266,-1.577,-0.435,6.985,-0.768,-4.631,0.198,-3.57,1.22
647,0.104,-1.4,0.394,-1.273,-0.711,-0.174,0.0,1.717,-3.303,-2.358,-1.704,0.724,1.114,-1.211,-0.4,5.705,-0.382,-3.818,0.287,-4.134,1.037
648,0.283,-1.395,0.052,-1.583,-0.584,-0.212,0.0,1.455,-3.35,-2.281,-1.313,0.477,0.895,-1.344,-0.229,5.351,-1.035,-3.427,0.007,-3.611,0.964
649,0.103,-1.4,-0.005,-1.328,-0.289,-0.261,0.0,0.923,-2.652,-2.459,-1.253,0.099,0.789,-0.969,-0.476,4.771,-0.112,-3.111,0.341,-4.115,0.663
650,0.165,-1.233,0.185,-1.255,-0.52,-0.664,0.0,1.462,-3.057,-2.883,-1.246,0.433,1.147,-1.099,-0.312,5.197,-0.359,-3.162,0.1,-3.972,0.569
651,0.166,-1.205,0.045,-1.432,-0.466,-0.213,0.0,1.693,-3.399,-2.316,-1.946,0.698,1.238,-1.443,-0.323,5.77,-0.536,-3.571,0.308,-3.866,0.932
652,-0.135,-1.38,0.292,-1.465,-0.247,-0.005,0.0,1.868,-3.777,-2.519,-1.745,0.558,0.988,-1.458,-0.334,6.567,-0.48,-4.341,0.191,-4.172,0.98
653,-0.175,-1.07,0.325,-1.352,-0.781,0.092,0.0,1.293,-4.223,-2.084,-0.931,-0.011,0.276,-1.441,-0.419,6.971,-0.541,-4.718,0.146,-3.733,1.207
654,0.084,-1.347,0.364,-1.479,-0.627,-0.104,0.0,1.969,-4.33,-2.278,-2.155,0.887,1.12,-1.812,-0.33,7.159,-0.645,-4.469,0.043,-3.86,1.247
655,0.019,-1.223,0.388,-1.439,-0.562,-0.274,0.0,1.676,-3.962,-1.693,-1.89,1.116,1.398,-1.421,-0.457,6.438,-0.775,-3.773,0.271,-3.089,1.154
656,0.077,-1.189,0.505,-1.21,-0.38,-0.237,0.0,2.239,-3.265,-2.248,-2.344,1.448,1.761,-1.303,-0.395,5.868,-0.258,-3.449,0.328,-3.859,0.749
657,-0.034,-1.374,-0.041,-1.34,-0.59,0.037,0.0,1.091,-3.698,-2.122,-1.2,0.021,0.347,-1.366,-0.399,6.096,-0.441,-4.061,0.111,-3.634,1.036
658,-0.027,-1.006,0.235,-1.147,-0.572,-0.229,0.0,1.716,-3.478,-1.974,-1.495,0.681,1.164,-1.296,-0.145,5.833,-0.733,-3.567,0.357,-3.381,0.744
659,0.052,-1.371,0.224,-1.492,-0.527,-0.047,0.0,1.49,-3.774,-2.012,-1.884,0.808,1.136,-1.393,-0.346,6.121,-0.812,-3.823,0.229,-3.575,1.181
660,0.071,-1.385,0.245,-1.515,-0.635,-0.138,0.0,1.659,-3.333,-2.161,-1.113,0.242,0.992,-1.224,-0.272,5.849,-0.546,-3.741,0.174,-3.767,0.813
661,-0.098,-1.528,0.287,-1.248,-0.703,-0.238,0.0,1.496,-3.519,-2.502,-1.661,0.897,0.996,-1.397,-0.488,5.968,-0.231,-3.893,0.342,-4.036,0.773
662,-0.047,-1.205,0.32,-1.195,-0.557,-0.21,0.0,2.163,-3.267,-2.696,-1.532,0.632,1.456,-1.135,-0.288,6.071,-0.548,-4.022,0.365,-4.433,0.692
663,0.19,-1.235,0.189,-1.25,-0.717,-0.205,0.0,1.231,-3.778,-2.119,-0.989,0.122,0.621,-1.365,-0.369,6.217,-0.392,-3.944,0.316,-3.772,1.013
664,-0.061,-1.266,0.077,-1.657,-0.825,-0.026,0.0,1.685,-4.496,-2.118,-1.496,0.595,0.781,-1.789,-0.611,7.51,-0.383,-4.71,0.222,-3.857,1.163
665,-0.046,-1.37,0.335,-1.707,-0.457,0.189,0.0,2.152,-4.099,-1.994,-2.713,1.575,1.257,-1.545,-0.32,7.145,-0.427,-4.599,0.146,-3.784,1.263
666,-0.121,-1.176,0.381,-1.382,-0.758,-0.115,0.0,1.348,-3.777,-1.792,-1.431,0.568,0.791,-1.378,-0.317,6.066,-0.767,-3.863,0.275,-3.288,1.131
667,0.057,-1.289,0.147,-1.273,-0.735,-0.107,0.0,1.483,-3.693,-2.611,-1.495,0.421,0.691,-1.259,-0.283,6.609,-0.554,-4.369,0.181,-4.162,0.974
668,-0.051,-1.316,0.272,-1.236,-0.621,0.102,0.0,1.45,-3.624,-2.29,-1.213,0.2,0.519,-1.275,-0.594,6.214,-0.198,-4.453,0.191,-4.176,1.045
669,-0.148,-1.203,0.238,-1.13,-0.462,-0.153,0.0,1.763,-3.34,-2.324,-1.87,1.015,1.187,-1.029,-0.256,5.959,-0.394,-3.823,0.337,-4.004,0.891
670,0.19,-1.305,0.241,-1.298,-0.25,-0.514,0.0,1.772,-2.525,-2.736,-1.82,0.858,1.634,-0.97,-0.208,4.435,-0.587,-2.671,0.346,-3.814,0.577
671,0.029,-1.21,0.191,-1.36,-0.557,-0.222,0.0,1.484,-3.65,-2.275,-2.067,0.918,1.322,-1.444,-0.279,6.179,-0.573,-3.584,0.198,-3.86,1.008
672,-0.094,-1.18,0.324,-1.16,-0.343,-0.055,0.0,1.62,-3.284,-2.356,-2.154,1.072,1.201,-1.552,-0.432,5.92,-0.241,-3.839,0.259,-4.162,0.72
673,-0.26,-1.376,0.208,-1.38,-0.593,0.201,0.0,1.619,-3.874,-2.31,-1.894,0.81,0.908,-1.496,-0.526,6.987,-0.383,-4.462,0.166,-4.065,0.991
674,-0.193,-1.005,0.266,-1.4,-0.75,-0.049,0.0,0.946,-4.315,-1.972,-0.873,-0.175,0.165,-1.423,-0.429,6.789,-0.438,-4.591,0.114,-3.664,1.194
675,-0.058,-1.303,0.294,-1.265,-0.464,-0.371,0.0,1.764,-2.847,-2.408,-1.913,0.862,1.477,-1.015,-0.375,5.157,-0.305,-3.07,0.389,-3.891,0.841
676,0.323,-1.413,0.011,-1.654,-0.662,0.172,0.0,1.169,-4.83,-2.407,-1.047,-0.246,-0.093,-1.898,-0.406,7.356,-0.722,-5.187,-0.036,-3.904,1.46
677,-0.116,-1.163,0.262,-1.271,-0.385,-0.244,0.0,1.418,-3.172,-2.116,-1.561,0.667,1.092,-1.118,-0.382,5.458,-0.441,-3.271,0.39,-3.298,0.738
678,-0.076,-0.921,0.017,-1.136,-0.441,-0.421,0.0,1.653,-2.674,-2.335,-1.488,0.593,1.516,-0.858,-0.169,4.531,-0.34,-2.926,0.434,-3.809,0.5
679,-0.129,-1.365,0.089,-1.466,-0.666,0.03,0.0,1.34,-4.583,-1.744,-1.641,0.556,0.525,-1.76,-0.33,7.487,-0.774,-4.807,0.146,-3.37,1.517
680,0.071,-1.27,0.167,-1.567,-0.905,0.14,0.0,1.314,-4.365,-1.89,-1.516,0.26,0.373,-1.648,-0.656,6.914,-0.35,-4.735,0.144,-3.66,1.243
681,0.391,-1.301,0.081,-1.221,-0.615,-0.289,0.0,1.097,-4.006,-2.505,-1.111,-0.034,0.475,-1.519,-0.454,5.972,-0.54,-3.821,0.3,-3.725,0.798
682,-0.018,-1.308,0.246,-1.338,-0.48,-0.201,0.0,1.719,-3.657,-2.805,-2.088,0.81,1.276,-1.505,-0.372,6.316,-0.619,-3.902,0.305,-4.24,0.977
683,-0.003,-1.261,0.347,-1.509,-0.53,-0.333,0.0,1.402,-3.728,-2.697,-1.682,0.66,1.192,-1.372,-0.306,6.045,-0.659,-3.687,0.174,-4.006,0.978
684,-0.212,-1.272,0.06,-1.073,-0.354,-0.381,0.0,1.882,-3.166,-2.978,-1.58,0.456,1.285,-1.129,-0.389,5.673,-0.187,-3.902,0.402,-4.522,0.62
685,-0.029,-1.306,0.271,-1.459,-0.473,-0.028,0.0,1.625,-3.847,-2.617,-1.426,0.359,0.962,-1.387,-0.316,6.474,-0.576,-4.187,0.168,-4.133,1.189
686,0.078,-1.35,0.394,-1.439,-0.661,-0.098,0.0,1.914,-4.227,-2.654,-2.061,1.034,1.167,-1.72,-0.625,7.08,-0.127,-4.565,0.269,-4.275,1.074
687,0.043,-1.367,0.305,-1.207,-0.44,-0.322,0.0,1.967,-3.021,-2.315,-1.93,1.008,1.491,-1.025,-0.2,5.489,-0.477,-3.565,0.209,-4.115,0.698
688,-0.266,-1.319,0.157,-1.354,-0.574,0.122,0.0,1.599,-3.994,-2.256,-1.684,0.488,0.661,-1.412,-0.433,6.772,-0.234,-4.682,0.237,-3.905,1.047
689,0.063,-1.29,0.182,-1.376,-0.667,-0.29,0.0,1.756,-3.523,-2.498,-1.658,0.623,1.137,-1.322,-0.4,6.198,-0.447,-4.044,0.331,-4.146,0.928
690,0.009,-1.394,0.347,-1.282,-0.553,-0.281,0.0,1.56,-3.804,-2.485,-1.42,0.225,0.818,-1.38,-0.427,6.486,-0.137,-4.365,0.277,-4.47,0.819
691,0.19,-1.376,0.233,-1.532,-0.652,-0.028,0.0,1.933,-4.674,-1.717,-1.878,0.854,1.032,-1.643,-0.608,7.469,-0.433,-4.878,0.216,-3.513,1.247
692,0.082,-1.204,0.249,-1.345,-0.518,-0.041,0.0,1.631,-3.646,-2.278,-1.839,0.605,1.082,-1.403,-0.329,6.179,-0.189,-3.967,0.308,-3.882,0.83
693,0.046,-1.49,0.316,-1.292,-0.738,-0.451,0.0,1.553,-3.315,-2.934,-1.447,0.587,1.319,-1.313,-0.559,5.644,-0.493,-3.28,0.407,-4.354,0.697
694,0.017,-1.433,0.293,-1.428,-0.732,0.017,0.0,1.712,-3.187,-2.487,-1.99,0.855,1.113,-1.284,-0.246,5.979,-0.707,-3.906,0.363,-4.268,0.965
695,-0.001,-1.326,0.298,-1.357,-0.499,-0.186,0.0,1.656,-4.418,-2.092,-1.372,0.23,0.798,-1.558,-0.347,7.182,-0.69,-4.749,0.291,-4.026,1.182
696,-0.151,-1.218,0.146,-1.455,-0.479,0.096,0.0,1.678,-3.598,-2.414,-1.527,0.483,0.711,-1.259,-0.416,6.579,-0.154,-4.737,0.232,-4.451,1.195
697,-0.065,-1.228,0.122,-1.402,-0.656,-0.167,0.0,1.246,-3.961,-2.121,-1.507,0.315,0.611,-1.571,-0.355,6.089,-0.477,-4.135,0.21,-3.855,1.31
698,-0.062,-1.2,0.233,-1.135,-0.544,-0.151,0.0,1.852,-3.277,-2.479,-1.953,1.052,1.257,-1.031,-0.26,5.967,-0.228,-3.965,0.056,-4.095,0.75
699,0.363,-1.436,0.127,-1.595,-0.647,-0.187,0.0,1.455,-3.705,-2.385,-1.787,0.629,0.948,-1.412,-0.306,6.046,-1.057,-3.846,0.193,-3.863,1.19
700,0.097,-1.364,0.042,-1.355,-0.486,-0.188,0.0,1.321,-2.971,-2.356,-1.324,0.192,0.832,-1.255,-0.562,4.99,-0.162,-3.405,0.191,-3.92,0.815
701,0.183,-1.312,0.214,-1.446,-0.639,-0.099,0.0,1.371,-3.531,-2.261,-1.337,0.509,0.716,-1.247,-0.307,6.099,-0.685,-4.118,0.305,-4.148,1.08
702,-0.017,-1.35,0.368,-1.513,-0.482,-0.112,0.0,1.721,-3.592,-2.589,-1.966,0.78,0.906,-1.346,-0.366,6.231,-0.475,-4.225,0.327,-4.424,1.101
703,0.027,-1.424,0.158,-1.384,-0.703,0.069,0.0,1.484,-3.918,-2.399,-1.636,0.415,0.639,-1.569,-0.44,6.614,-0.396,-4.687,0.219,-4.351,1.119
