Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,y,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
563,-0.681,0.277,0.452,-4.797,1.389,-2.76,-1.946,-1.051,0.0,1.41,0.123,-0.347,-0.467,-4.213,8.109,-0.707,-0.283,-0.076,0.184,-0.349,-2.091
564,-0.384,0.168,0.388,-3.667,1.449,-2.354,-2.065,-0.681,0.0,1.074,0.188,-0.408,-0.191,-4.539,8.493,-0.753,-0.448,0.065,0.19,-0.072,-1.976
565,-0.302,0.427,-0.08,-3.941,1.388,-2.854,-2.214,-1.062,0.0,1.096,0.425,-0.633,-0.448,-3.251,6.993,-0.654,-0.258,0.351,0.464,-0.554,-1.949
566,-0.699,0.123,0.451,-3.782,1.584,-1.95,-2.01,-0.986,0.0,1.101,0.152,-0.277,-0.457,-4.768,8.015,-0.588,-0.686,-0.078,0.327,-0.205,-1.942
567,-0.201,-0.161,-0.149,-3.793,1.88,-2.294,-1.985,-0.74,0.0,1.233,0.149,-0.39,-0.166,-4.753,8.372,-0.375,-0.11,-0.046,0.084,-0.11,-1.588
568,-0.448,0.277,0.376,-4.146,1.378,-3.087,-1.889,-0.941,0.0,1.572,0.342,-0.375,-0.019,-3.894,8.069,-0.789,-0.616,-0.009,-0.202,0.054,-2.12
569,0.247,-0.229,0.179,-4.407,1.697,-3.032,-1.421,-0.516,0.0,1.309,0.458,-0.189,-0.355,-4.165,7.885,-0.577,-0.046,-0.109,0.186,-0.001,-1.694
570,-0.384,0.027,0.221,-4.547,1.697,-2.964,-2.089,-0.816,0.0,1.382,0.252,-0.379,-0.327,-4.137,8.276,-0.471,-0.306,0.147,0.359,-0.297,-1.994
571,-0.391,-0.065,0.093,-3.963,1.764,-2.243,-1.979,-0.523,0.0,1.083,0.155,-0.205,-0.612,-4.306,7.895,-0.345,-0.204,0.111,0.382,-0.346,-1.803
572,-0.163,0.062,0.08,-3.764,1.552,-2.375,-1.869,-0.841,0.0,1.4,0.344,-0.231,-0.393,-4.317,7.616,-0.633,-0.19,0.103,0.146,-0.155,-1.88
573,-0.178,0.259,-0.104,-3.563,1.474,-2.427,-1.953,-0.935,0.0,1.176,0.489,-0.487,-0.299,-3.969,7.171,-0.581,-0.353,0.399,0.36,-0.525,-1.727
574,-0.332,0.239,0.268,-3.817,1.104,-2.484,-1.765,-0.834,0.0,1.281,0.422,-0.334,-0.626,-4.268,7.872,-0.639,-0.255,0.114,0.411,-0.542,-1.836
575,-0.305,0.17,0.304,-3.98,1.505,-2.605,-2.008,-0.924,0.0,1.422,0.263,-0.286,-0.29,-4.3,8.466,-0.674,-0.507,0.011,0.235,-0.21,-2.154
576,-0.643,0.006,0.092,-3.344,1.547,-2.094,-2.081,-0.587,0.0,1.146,-0.01,-0.264,-0.141,-5.557,8.637,-0.523,-0.348,0.002,0.293,-0.067,-1.467
577,0.912,0.22,-0.721,-4.06,1.381,-3.39,-1.98,-0.876,0.0,1.65,0.73,-0.468,-0.205,-3.44,7.475,-0.812,-0.329,0.195,0.356,-0.234,-1.962
578,-0.346,0.275,0.002,-3.295,1.358,-2.206,-2.006,-0.913,0.0,1.27,0.393,-0.329,0.077,-4.095,7.561,-0.374,-0.423,0.083,-0.014,0.023,-1.931
579,-0.485,0.149,0.186,-4.762,1.82,-2.886,-2.227,-0.799,0.0,1.17,0.03,-0.458,-0.422,-4.276,8.444,-0.77,-0.326,0.146,0.329,-0.375,-2.164
580,-0.601,0.07,0.491,-3.688,1.572,-1.944,-1.908,-0.87,0.0,1.004,0.131,-0.432,-0.459,-5.026,8.538,-0.514,-0.113,0.31,0.1,-0.21,-1.707
581,-0.608,0.342,0.134,-3.704,1.347,-2.446,-2.183,-1.234,0.0,1.012,0.401,-0.452,-0.216,-4.383,8.265,-0.555,-0.356,0.216,0.219,-0.338,-2.077
582,-0.588,0.132,0.305,-3.316,1.415,-1.938,-1.989,-0.954,0.0,1.106,0.169,-0.344,-0.031,-4.593,7.729,-0.609,-0.525,0.012,-0.054,0.173,-1.713
583,0.259,0.215,-0.289,-4.214,1.407,-3.539,-1.99,-0.735,0.0,1.511,0.58,-0.404,-0.11,-4.118,8.966,-0.913,-0.105,0.101,-0.165,0.231,-2.105
584,0.121,0.345,-0.34,-3.434,1.474,-2.606,-2.224,-0.957,0.0,1.092,0.593,-0.519,-0.16,-4.015,7.827,-0.612,-0.285,0.286,0.245,-0.215,-1.82
585,0.367,0.289,-0.345,-4.067,1.53,-3.051,-2.104,-1.05,0.0,1.496,0.619,-0.456,-0.258,-3.698,7.892,-0.657,-0.472,0.128,0.289,-0.423,-2.166
586,-0.199,0.103,-0.093,-3.964,1.479,-2.44,-2.018,-0.716,0.0,1.07,0.396,-0.25,-0.29,-4.385,8.299,-0.538,-0.002,0.043,0.215,-0.181,-1.758
587,-0.429,0.438,0.151,-4.032,1.219,-2.609,-1.997,-1.151,0.0,1.132,0.443,-0.54,-0.451,-3.835,7.607,-0.53,-0.406,0.223,0.334,-0.492,-1.982
588,0.236,0.097,-0.248,-3.353,1.483,-2.358,-1.64,-0.594,0.0,0.913,0.573,-0.284,-0.24,-4.592,8.031,-0.477,0.038,0.161,0.105,-0.144,-1.701
589,-0.512,0.152,0.186,-3.647,1.236,-2.414,-1.88,-0.919,0.0,1.228,0.048,-0.462,-0.325,-3.712,6.858,-0.726,-0.312,0.119,0.008,-0.221,-1.664
590,-0.874,-0.046,0.727,-3.853,1.767,-2.165,-1.812,-0.602,0.0,1.287,0.049,-0.334,-0.228,-4.924,8.57,-0.475,-0.227,0.146,0.202,-0.097,-1.832
591,-0.263,-0.042,0.247,-3.964,1.795,-2.622,-2.054,-0.688,0.0,1.157,0.317,-0.236,-0.322,-3.756,7.767,-0.422,-0.134,0.105,0.406,-0.484,-1.953
592,-0.822,0.066,0.507,-3.817,1.426,-1.993,-1.836,-0.859,0.0,1.038,0.234,-0.211,-0.459,-4.814,8.09,-0.41,-0.265,0.054,0.306,-0.281,-1.769
593,-0.176,0.061,0.291,-3.905,1.361,-2.747,-1.611,-0.68,0.0,1.134,0.103,-0.425,-0.173,-4.308,8.226,-0.604,-0.231,0.266,0.084,-0.075,-1.899
594,-0.508,0.153,0.266,-3.919,1.651,-2.499,-1.969,-0.792,0.0,1.29,0.296,-0.377,-0.356,-4.145,7.677,-0.642,-0.305,0.212,0.258,-0.513,-1.895
595,-0.526,0.192,0.388,-3.788,1.525,-2.338,-1.932,-1.08,0.0,1.144,0.086,-0.375,-0.138,-5.08,8.747,-0.687,-0.213,0.071,0.235,0.052,-1.985
596,-0.382,0.021,0.087,-3.71,1.745,-2.05,-2.122,-0.832,0.0,1.169,0.228,-0.369,-0.404,-5.094,8.518,-0.487,-0.409,0.289,0.232,-0.252,-1.674
597,-0.132,-0.097,0.162,-4.008,1.596,-2.564,-1.735,-0.587,0.0,1.156,0.218,-0.264,-0.172,-4.661,8.156,-0.763,-0.152,-0.119,0.231,-0.063,-1.793
598,-0.356,-0.108,0.396,-3.449,1.705,-2.1,-1.857,-0.591,0.0,1.05,0.043,-0.486,-0.258,-4.33,7.507,-0.374,-0.335,0.161,0.339,-0.354,-1.694
599,-0.634,-0.051,0.386,-3.737,1.672,-2.262,-1.75,-0.601,0.0,1.05,0.085,-0.304,-0.129,-4.798,8.411,-0.321,-0.226,0.349,0.126,-0.126,-1.587
600,-0.57,0.401,0.384,-3.52,1.114,-2.018,-2.091,-1.017,0.0,1.035,0.423,-0.433,-0.37,-4.579,7.989,-0.569,-0.2,0.174,0.445,-0.234,-1.847
601,0.054,0.167,-0.058,-3.953,1.448,-2.786,-2.19,-0.904,0.0,1.291,0.416,-0.335,-0.263,-4.039,7.669,-0.612,-0.446,0.153,0.059,-0.162,-1.772
602,-0.279,0.166,-0.013,-3.591,1.648,-2.226,-2.093,-0.785,0.0,1.132,0.3,-0.396,-0.302,-4.527,8.371,-0.527,-0.325,0.04,0.122,-0.214,-1.842
603,-0.107,0.05,0.035,-4.099,1.494,-2.648,-2.014,-0.712,0.0,1.07,0.292,-0.133,-0.34,-5.127,9.076,-0.547,-0.267,-0.053,0.383,-0.343,-1.827
604,-0.812,0.166,0.621,-3.832,1.381,-2.239,-1.744,-0.589,0.0,1.128,0.198,-0.444,-0.337,-4.367,7.735,-0.545,-0.354,0.112,-0.233,-0.109,-1.86
605,-0.389,0.195,-0.034,-3.113,1.275,-1.631,-2.014,-0.853,0.0,0.895,0.158,-0.275,-0.384,-4.778,7.757,-0.486,-0.373,0.164,0.415,-0.522,-1.701
606,-0.969,0.062,0.668,-3.91,1.313,-1.767,-1.83,-0.777,0.0,1.127,0.065,-0.357,-0.506,-5.519,8.443,-0.617,-0.251,0.35,0.259,-0.286,-1.677
607,-0.478,0.363,0.08,-3.592,1.12,-2.301,-1.83,-0.915,0.0,1.171,0.349,-0.413,-0.413,-4.982,8.087,-0.745,-0.215,0.097,0.502,-0.514,-1.65
608,-0.563,0.404,0.551,-4.047,1.267,-2.46,-2.012,-1.035,0.0,1.267,0.103,-0.56,-0.454,-4.329,7.943,-0.56,-0.601,0.236,0.174,-0.437,-2.107
609,0.024,-0.257,-0.279,-3.799,1.677,-2.297,-1.6,-0.347,0.0,1.255,0.365,-0.059,-0.262,-5.38,8.585,-0.53,-0.011,-0.186,-0.112,0.073,-1.476
610,-0.408,0.0,0.309,-3.855,1.54,-2.331,-1.896,-0.64,0.0,1.295,0.16,-0.296,-0.417,-4.569,7.653,-0.586,-0.558,0.09,0.275,-0.257,-1.628
611,-0.178,-0.018,0.193,-3.797,1.55,-2.445,-1.743,-0.749,0.0,1.14,0.376,-0.279,-0.257,-4.418,7.913,-0.617,-0.19,-0.081,0.135,-0.147,-1.611
612,-0.725,-0.067,0.604,-3.714,1.628,-1.9,-1.76,-0.739,0.0,0.99,0.06,-0.262,-0.517,-4.305,7.435,-0.391,-0.378,0.094,0.054,-0.238,-1.644
613,-0.289,-0.048,0.123,-4.452,1.676,-2.942,-2.006,-0.723,0.0,1.396,0.438,-0.222,-0.391,-3.649,8.225,-0.524,-0.498,-0.05,0.145,-0.233,-2.109
614,-0.147,0.045,0.107,-3.485,1.729,-2.204,-1.783,-0.766,0.0,0.976,0.5,-0.267,-0.105,-5.008,8.666,-0.443,-0.312,0.236,0.171,-0.134,-1.912
615,-0.336,0.285,0.027,-3.637,1.54,-2.323,-2.216,-1.008,0.0,1.143,0.35,-0.629,-0.298,-4.58,7.955,-0.576,-0.32,0.441,0.31,-0.337,-1.838
616,-0.809,0.27,0.482,-3.947,1.544,-1.938,-2.108,-0.894,0.0,0.965,0.101,-0.497,-0.565,-5.234,8.486,-0.744,-0.335,0.327,0.123,-0.462,-1.918
617,-0.665,0.127,0.449,-4.263,1.588,-2.702,-1.841,-0.664,0.0,1.284,-0.001,-0.37,-0.457,-4.215,7.901,-0.727,-0.099,0.25,0.32,-0.406,-1.909
618,-0.095,0.224,-0.034,-4.607,1.153,-2.996,-1.882,-0.861,0.0,0.903,0.396,-0.397,-0.405,-4.46,8.456,-0.734,0.15,0.053,0.336,-0.235,-1.697
619,-0.704,-0.025,0.292,-3.71,1.651,-1.818,-1.849,-0.716,0.0,1.15,0.275,-0.375,-0.347,-4.394,7.139,-0.377,-0.443,0.044,0.396,-0.276,-1.721
620,-0.574,0.478,0.115,-3.927,1.368,-2.264,-2.377,-1.343,0.0,1.298,0.337,-0.523,-0.349,-4.459,7.677,-0.738,-0.297,0.091,0.228,-0.153,-1.923
621,-0.271,0.104,0.276,-3.575,1.581,-2.015,-2.016,-0.741,0.0,1.006,0.271,-0.333,-0.509,-5.303,8.591,-0.765,-0.378,0.079,0.184,-0.38,-1.931
622,-0.216,-0.018,0.169,-4.176,1.628,-2.578,-1.776,-0.798,0.0,1.372,0.125,-0.231,-0.405,-4.235,7.883,-0.758,-0.496,0.081,0.069,-0.125,-1.887
623,0.167,-0.248,-0.268,-3.812,1.758,-2.625,-1.745,-0.317,0.0,1.225,0.287,-0.305,-0.243,-4.392,8.153,-0.379,0.151,-0.119,-0.233,0.006,-1.59
624,-0.274,-0.105,0.094,-3.763,1.828,-2.046,-2.178,-0.74,0.0,1.131,0.214,-0.182,-0.369,-5.017,8.673,-0.454,-0.327,0.055,0.223,-0.081,-1.899
625,0.007,-0.003,0.011,-3.458,1.448,-2.167,-1.894,-0.672,0.0,1.216,0.241,-0.148,-0.279,-4.599,7.953,-0.486,-0.301,-0.013,0.009,-0.143,-1.722
626,0.589,0.121,-0.499,-4.037,1.729,-3.205,-2.185,-0.899,0.0,1.334,0.8,-0.385,-0.031,-4.019,8.491,-0.49,-0.311,0.091,0.331,-0.104,-1.96
627,-0.817,0.223,0.544,-3.542,1.369,-2.066,-1.922,-0.752,0.0,1.202,0.259,-0.392,-0.17,-3.993,7.27,-0.537,-0.322,0.168,0.074,-0.085,-1.755
628,-0.003,-0.091,0.123,-4.292,1.722,-2.66,-1.672,-0.591,0.0,1.256,0.531,-0.406,-0.271,-4.864,8.605,-0.562,0.042,0.038,0.016,-0.196,-1.807
629,-0.479,0.298,-0.158,-3.749,1.29,-2.287,-2.11,-1.032,0.0,1.06,0.38,-0.524,-0.318,-5.008,8.496,-0.628,-0.049,0.284,0.333,-0.472,-1.752
630,-0.629,0.338,0.155,-3.839,1.468,-2.418,-2.072,-1.071,0.0,1.303,0.277,-0.46,-0.314,-4.545,7.535,-0.87,-0.404,0.172,0.14,-0.287,-1.754
631,-0.514,0.074,0.336,-3.733,1.371,-2.432,-1.95,-0.911,0.0,1.274,0.027,-0.416,-0.311,-5.07,8.723,-0.702,-0.39,0.0,0.046,-0.036,-1.694
632,0.451,-0.019,-0.2,-3.961,1.462,-2.954,-1.675,-0.71,0.0,1.292,0.637,-0.287,-0.328,-5.15,9.195,-0.577,0.165,0.134,0.05,-0.034,-1.664
633,-0.381,-0.035,0.124,-4.049,1.681,-2.367,-1.716,-0.687,0.0,1.235,0.287,-0.373,-0.369,-4.48,7.923,-0.735,-0.288,0.128,0.256,-0.259,-1.828
634,-0.093,0.11,-0.021,-3.765,1.605,-2.344,-1.934,-0.982,0.0,1.137,0.406,-0.449,-0.132,-4.448,8.169,-0.403,-0.236,0.258,0.068,-0.046,-1.842
635,-0.085,0.3,0.079,-3.793,1.359,-2.755,-2.01,-0.835,0.0,1.274,0.555,-0.444,-0.137,-4.24,8.445,-0.722,-0.33,0.113,0.261,-0.13,-2.006
636,-1.073,0.443,0.893,-3.7,1.136,-2.36,-1.886,-1.07,0.0,1.138,0.152,-0.578,-0.099,-3.438,6.943,-0.818,-0.757,0.345,0.101,-0.21,-2.141
637,-0.427,0.219,0.018,-3.959,1.661,-2.3,-2.148,-1.093,0.0,1.198,0.315,-0.524,-0.393,-4.173,7.69,-0.662,-0.446,0.169,0.194,-0.322,-1.869
638,-0.735,0.51,0.473,-3.822,1.327,-2.43,-2.09,-1.219,0.0,1.25,0.17,-0.715,-0.498,-5.129,8.746,-0.966,-0.351,0.502,0.422,-0.503,-2.049
639,0.081,-0.125,-0.243,-3.973,1.757,-2.932,-1.827,-0.473,0.0,1.458,0.48,-0.233,-0.318,-4.071,7.572,-0.518,-0.238,0.017,0.179,-0.122,-1.559
640,-0.326,0.084,0.059,-3.569,1.426,-1.942,-1.859,-0.585,0.0,0.79,0.161,-0.237,-0.376,-4.989,8.165,-0.427,-0.245,0.129,0.316,-0.226,-1.6
641,-0.889,0.184,0.461,-4.378,1.464,-2.658,-1.928,-0.87,0.0,1.192,0.2,-0.367,-0.276,-3.7,7.518,-0.674,-0.41,0.152,-0.171,-0.246,-1.998
642,0.082,-0.002,-0.006,-3.668,1.365,-2.285,-1.693,-0.864,0.0,1.311,0.445,-0.418,-0.406,-5.137,8.403,-0.778,-0.282,-0.061,0.339,-0.179,-1.738
643,-0.515,0.057,0.311,-3.948,1.414,-2.363,-1.948,-0.755,0.0,1.087,0.08,-0.079,-0.529,-4.641,7.883,-0.504,-0.549,-0.115,0.513,-0.499,-1.81
644,-0.511,0.115,0.276,-3.344,1.253,-1.885,-1.839,-0.756,0.0,0.941,0.187,-0.248,-0.47,-4.876,8.056,-0.216,-0.209,0.031,0.245,-0.377,-1.663
645,0.151,0.15,0.321,-3.676,1.206,-2.699,-1.711,-0.791,0.0,1.283,0.323,-0.264,-0.283,-5.031,8.766,-0.678,-0.297,0.059,0.283,-0.188,-1.739
646,-0.107,0.104,0.008,-3.698,1.419,-2.348,-1.961,-0.695,0.0,1.255,0.362,-0.291,-0.348,-4.409,8.082,-0.58,-0.259,0.185,0.186,-0.223,-1.735
647,-0.801,0.095,0.422,-3.441,1.675,-1.897,-2.03,-0.762,0.0,1.125,0.009,-0.464,-0.215,-4.519,7.665,-0.659,-0.415,0.298,0.157,-0.078,-1.918
648,-0.761,0.028,0.482,-3.922,1.619,-2.211,-1.795,-0.701,0.0,1.115,-0.029,-0.275,-0.329,-5.119,8.623,-0.375,-0.264,0.15,0.634,-0.523,-1.678
649,-0.468,0.049,0.075,-4.041,1.638,-2.26,-2.091,-0.632,0.0,1.061,0.28,-0.39,-0.547,-4.497,8.267,-0.517,-0.229,0.235,0.259,-0.321,-1.773
650,-0.664,0.053,0.226,-4.203,1.677,-2.23,-1.965,-0.922,0.0,1.174,0.063,-0.204,-0.434,-4.955,8.533,-0.627,-0.353,0.004,0.11,-0.183,-1.926
651,-0.417,0.34,-0.054,-4.074,1.432,-2.523,-2.273,-1.035,0.0,1.256,0.121,-0.533,-0.501,-4.94,8.553,-0.669,-0.307,0.242,0.189,-0.382,-1.888
652,-0.583,-0.14,0.457,-3.82,1.891,-1.99,-2.076,-0.757,0.0,0.669,0.291,-0.314,-0.594,-4.504,7.717,-0.429,-0.318,0.012,0.293,-0.54,-1.746
653,-0.374,-0.169,0.194,-3.892,1.751,-2.557,-1.744,-0.419,0.0,1.053,0.2,-0.272,-0.297,-4.541,8.335,-0.256,-0.516,-0.0,-0.111,-0.219,-1.65
654,-0.418,-0.099,0.024,-3.456,1.685,-1.875,-1.839,-0.578,0.0,0.982,0.096,-0.195,-0.375,-5.114,8.02,-0.416,-0.14,0.174,0.012,-0.165,-1.59
655,-0.368,0.352,0.16,-3.618,1.322,-2.235,-2.12,-0.997,0.0,1.249,0.172,-0.478,-0.384,-5.733,9.351,-0.683,-0.266,0.298,0.333,-0.398,-1.799
656,-0.178,-0.106,0.114,-4.121,1.559,-2.61,-1.695,-0.552,0.0,1.102,0.25,-0.365,-0.238,-4.17,8.261,-0.378,-0.383,-0.004,-0.047,0.073,-1.851
657,-1.125,0.077,0.711,-3.688,1.541,-1.848,-1.965,-0.742,0.0,0.989,-0.184,-0.384,-0.317,-4.807,8.139,-0.461,-0.432,0.189,0.24,-0.151,-1.885
658,-0.497,0.113,0.229,-3.656,1.622,-1.772,-1.961,-0.749,0.0,1.166,0.081,-0.49,-0.445,-4.256,7.299,-0.502,-0.183,0.32,0.164,-0.439,-1.876
659,-0.367,0.208,0.017,-3.469,1.301,-1.93,-1.947,-1.002,0.0,1.03,0.431,-0.305,-0.532,-4.918,8.067,-0.523,-0.394,0.119,0.425,-0.474,-1.835
660,-0.056,0.309,-0.125,-4.384,1.571,-3.366,-2.063,-0.881,0.0,1.328,0.247,-0.627,-0.279,-4.177,8.617,-0.861,-0.127,0.213,0.332,-0.42,-2.066
661,-0.656,-0.044,0.128,-3.51,1.792,-1.849,-2.058,-0.655,0.0,1.049,0.073,-0.381,-0.314,-5.441,8.278,-0.458,-0.38,0.151,0.329,-0.281,-1.636
662,-0.208,0.15,0.293,-4.116,1.533,-2.784,-2.024,-0.896,0.0,1.205,0.274,-0.448,-0.219,-4.319,8.423,-0.495,-0.394,0.326,0.112,-0.26,-2.067
663,-0.913,-0.243,0.662,-4.077,1.885,-2.284,-2.054,-0.529,0.0,1.259,0.004,-0.255,-0.307,-4.148,7.908,-0.482,-0.553,0.084,0.449,-0.1,-1.858
664,-0.306,0.127,0.069,-4.051,1.582,-2.525,-2.065,-0.871,0.0,1.012,0.29,-0.273,-0.241,-4.103,7.888,-0.581,-0.377,0.1,0.347,-0.22,-1.876
665,0.136,-0.016,-0.063,-3.741,1.616,-2.496,-1.791,-0.676,0.0,1.211,0.405,-0.283,-0.44,-4.704,8.107,-0.614,-0.152,0.344,0.254,-0.327,-1.608
666,-0.292,0.137,0.275,-3.571,1.604,-2.195,-1.889,-0.811,0.0,1.106,0.272,-0.618,-0.224,-4.274,7.631,-0.634,-0.338,0.491,0.131,-0.261,-1.919
667,-0.148,0.05,-0.166,-3.737,1.62,-2.108,-1.939,-1.011,0.0,1.008,0.512,-0.542,-0.291,-4.679,8.047,-0.637,-0.143,0.348,0.267,-0.261,-1.816
668,-0.884,0.076,0.729,-3.772,1.433,-2.43,-1.796,-0.644,0.0,1.03,0.301,-0.28,-0.071,-4.273,7.834,-0.638,-0.397,0.211,0.32,-0.217,-1.895
669,-0.207,0.128,0.069,-3.897,1.581,-2.786,-1.82,-0.794,0.0,1.295,0.175,-0.345,-0.113,-3.482,7.508,-0.5,-0.267,0.125,-0.001,-0.099,-1.936
670,-0.992,-0.111,0.671,-3.768,1.53,-1.975,-1.802,-0.699,0.0,0.94,0.03,-0.231,-0.239,-4.52,7.975,-0.359,-0.469,-0.088,0.151,0.024,-1.651
671,-0.351,0.229,0.35,-3.947,1.437,-2.597,-2.021,-0.96,0.0,1.147,0.424,-0.492,-0.194,-4.952,8.813,-0.714,-0.265,0.235,0.164,-0.071,-1.94
672,-1.062,0.036,0.429,-3.856,1.702,-1.919,-2.116,-0.781,0.0,1.049,0.091,-0.528,-0.229,-4.342,7.757,-0.352,-0.603,0.178,0.181,-0.044,-1.786
673,0.043,-0.187,-0.185,-3.397,1.632,-2.119,-1.723,-0.312,0.0,1.178,0.234,-0.059,-0.382,-4.437,7.374,-0.43,-0.234,-0.036,0.13,-0.177,-1.509
674,-0.412,0.18,0.283,-4.176,1.547,-2.534,-2.036,-0.717,0.0,0.994,0.193,-0.374,-0.554,-4.457,8.545,-0.499,-0.31,0.155,0.378,-0.428,-2.095
675,-0.223,0.268,-0.034,-3.919,1.356,-2.544,-1.881,-0.832,0.0,1.049,0.061,-0.472,-0.425,-4.514,8.077,-0.857,-0.33,0.215,0.517,-0.396,-2.003
676,-0.758,-0.147,0.639,-3.569,1.662,-1.68,-1.678,-0.647,0.0,0.964,0.33,-0.41,-0.355,-6.028,9.23,-0.491,-0.174,0.045,0.149,-0.129,-1.584
677,-0.551,-0.107,0.592,-3.762,1.601,-2.102,-1.611,-0.506,0.0,1.186,0.378,-0.218,-0.324,-5.341,8.281,-0.47,-0.06,0.031,0.124,-0.301,-1.525
678,-0.388,0.087,0.401,-4.129,1.469,-2.714,-1.886,-0.827,0.0,1.434,0.25,-0.317,-0.375,-5.096,8.736,-0.602,-0.211,0.097,0.265,-0.582,-1.803
679,-0.377,0.211,0.287,-3.379,1.426,-2.119,-1.848,-0.884,0.0,0.994,0.315,-0.415,-0.468,-4.389,7.735,-0.486,-0.42,0.151,0.468,-0.539,-1.883
680,-0.242,0.238,0.189,-4.546,1.577,-3.206,-1.959,-0.784,0.0,1.358,0.092,-0.5,-0.251,-3.82,7.977,-0.687,-0.328,0.253,0.209,-0.226,-2.15
681,-0.71,0.26,0.29,-4.218,1.61,-2.339,-2.277,-1.057,0.0,0.983,-0.049,-0.396,-0.381,-4.684,8.249,-0.485,-0.412,0.132,0.192,-0.182,-1.75
682,-0.645,0.328,0.378,-3.444,1.375,-1.919,-2.166,-0.991,0.0,1.05,0.201,-0.395,-0.176,-4.37,7.612,-0.625,-0.615,0.214,0.133,0.05,-1.969
683,-0.257,0.321,-0.19,-3.198,1.326,-1.83,-2.27,-1.177,0.0,1.074,0.208,-0.59,-0.547,-5.146,7.867,-0.906,-0.38,0.442,0.484,-0.658,-1.803
684,-0.959,-0.052,0.516,-3.912,1.671,-1.998,-2.016,-0.728,0.0,0.989,-0.028,-0.35,-0.45,-4.607,7.815,-0.449,-0.405,0.065,0.204,-0.399,-1.629
685,-0.564,0.284,0.423,-3.679,1.37,-2.244,-1.738,-0.888,0.0,1.278,0.176,-0.6,-0.126,-4.227,7.292,-0.618,-0.307,0.256,0.024,-0.099,-1.907
686,-1.137,-0.017,0.615,-3.633,1.359,-1.805,-1.661,-0.749,0.0,0.944,0.07,-0.164,-0.234,-5.58,8.62,-0.262,-0.138,0.058,0.135,-0.251,-1.508
687,-1.177,0.208,0.737,-4.015,1.493,-1.979,-2.139,-0.995,0.0,0.783,-0.012,-0.35,-0.366,-4.257,7.818,-0.217,-0.553,0.148,-0.051,-0.09,-2.058
688,-0.64,0.032,0.41,-3.523,1.681,-1.948,-2.01,-0.772,0.0,1.173,0.19,-0.328,-0.357,-4.566,7.656,-0.58,-0.087,0.102,0.24,-0.289,-1.797
689,-0.092,-0.003,-0.078,-3.791,1.832,-2.345,-1.956,-0.529,0.0,1.368,0.391,-0.554,-0.382,-4.825,8.08,-0.524,-0.519,0.302,0.05,-0.29,-1.765
690,-0.76,-0.34,0.396,-4.307,1.813,-2.179,-1.6,-0.274,0.0,1.209,-0.017,-0.223,-0.446,-4.399,7.637,-0.325,-0.181,-0.125,0.245,-0.297,-1.674
691,-0.106,0.234,-0.13,-4.331,1.609,-2.892,-2.181,-0.921,0.0,1.345,0.362,-0.521,-0.385,-3.783,7.598,-0.487,-0.325,0.342,0.394,-0.629,-1.947
692,-0.886,0.133,0.506,-3.769,1.353,-1.979,-1.799,-0.633,0.0,1.134,0.102,-0.369,-0.38,-5.847,9.101,-0.564,-0.287,0.119,0.137,-0.424,-1.739
693,-0.686,0.1,0.389,-4.084,1.657,-2.757,-2.129,-0.876,0.0,1.273,0.174,-0.261,-0.206,-3.787,7.786,-0.541,-0.393,0.113,-0.075,0.139,-1.891
694,-0.47,0.255,0.259,-3.806,1.472,-2.385,-2.055,-0.705,0.0,1.004,0.108,-0.518,-0.306,-3.996,7.717,-0.536,-0.414,0.252,0.192,-0.33,-1.979
695,-0.781,0.079,0.412,-4.245,1.527,-2.546,-1.965,-0.897,0.0,1.273,0.029,-0.316,-0.235,-4.282,8.364,-0.516,-0.563,0.031,0.218,-0.193,-1.945
696,-0.586,0.431,0.011,-3.84,1.36,-2.296,-2.275,-1.221,0.0,1.124,0.335,-0.634,-0.463,-5.034,8.148,-0.88,-0.154,0.443,-0.003,-0.385,-1.689
697,0.279,-0.13,-0.329,-3.683,1.58,-2.495,-1.836,-0.545,0.0,1.113,0.48,-0.117,-0.27,-4.997,8.923,-0.417,-0.273,-0.051,0.057,-0.066,-1.797
698,-0.806,0.299,0.314,-3.412,1.571,-1.922,-2.162,-1.006,0.0,1.076,-0.217,-0.475,-0.293,-5.606,8.881,-0.69,-0.446,0.259,0.272,-0.328,-1.944
699,-0.257,-0.153,-0.103,-3.486,1.877,-1.75,-1.968,-0.555,0.0,0.845,0.332,-0.379,-0.443,-5.6,8.315,-0.367,-0.014,0.091,0.127,-0.311,-1.279
700,0.099,-0.051,-0.289,-3.669,1.648,-2.562,-1.902,-0.541,0.0,1.243,0.542,-0.179,-0.199,-4.02,7.789,-0.796,-0.298,-0.077,0.108,0.065,-1.786
701,-0.481,-0.364,0.316,-4.362,1.823,-2.186,-1.872,-0.423,0.0,1.162,0.195,-0.365,-0.583,-4.993,8.58,-0.248,-0.241,0.025,0.324,-0.38,-1.676
702,-0.658,0.345,0.309,-3.34,1.625,-1.874,-2.442,-1.291,0.0,1.129,0.132,-0.663,-0.231,-4.536,7.787,-0.536,-0.546,0.498,0.169,-0.328,-1.912
703,-0.688,0.358,0.342,-4.036,1.393,-2.378,-1.932,-0.933,0.0,1.195,0.026,-0.618,-0.51,-4.055,7.376,-0.817,-0.577,0.268,0.256,-0.408,-2.046
