Unnamed: 0,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,y,x19,x20
591,0.705,-0.739,0.585,0.022,-0.292,1.169,1.185,0.025,-1.243,2.826,9.23,-0.213,1.238,-8.055,8.248,0.284,0.65,0.667,0.0,-0.891,-1.281
592,0.974,-0.53,0.501,0.114,0.013,0.529,1.12,-0.069,-1.095,2.433,8.049,0.078,1.135,-6.627,8.112,0.257,0.452,0.615,0.0,-1.135,-0.663
593,0.81,-0.455,0.198,0.003,0.096,0.356,1.526,-0.019,-1.012,3.163,8.68,-0.003,1.233,-6.833,8.205,0.444,0.149,0.72,0.0,-0.893,-0.727
594,0.747,-0.405,0.487,-0.135,-0.048,0.434,1.35,-0.191,-1.123,2.247,7.913,0.036,1.068,-6.594,8.439,0.431,0.316,0.605,0.0,-0.997,-0.397
595,0.453,0.023,0.398,-0.418,-0.172,0.719,1.53,-0.557,-0.997,2.601,8.475,0.067,1.11,-7.691,8.609,0.385,-0.006,0.779,0.0,-0.709,-0.82
596,0.39,-0.087,0.477,-0.214,-0.219,0.82,1.674,-0.817,-0.64,2.663,8.433,-0.123,1.271,-7.491,8.171,0.76,-0.002,0.781,0.0,-0.397,-0.808
597,0.501,-0.065,0.656,-0.061,-0.2,0.478,1.415,-0.356,-0.826,3.19,9.431,-0.042,1.262,-7.752,8.922,0.589,0.426,0.706,0.0,-0.764,-0.745
598,0.572,-0.082,0.574,-0.304,-0.13,0.613,1.561,-0.464,-0.878,3.504,9.207,-0.118,1.112,-7.522,8.462,0.777,0.317,0.593,0.0,-0.641,-0.86
599,0.991,-1.356,0.543,0.49,-0.185,0.544,1.144,0.468,-1.397,2.546,8.391,-0.164,1.238,-6.533,8.091,0.135,0.769,0.842,0.0,-1.271,-0.72
600,0.737,-0.1,0.252,-0.102,-0.17,1.1,1.095,-0.469,-0.935,2.738,9.283,-0.188,1.19,-8.123,8.444,0.138,0.251,0.643,0.0,-0.546,-1.133
601,0.615,-0.392,0.509,0.039,0.067,0.353,1.332,-0.415,-0.908,2.05,7.795,0.075,1.042,-6.711,8.276,0.587,0.192,1.013,0.0,-0.627,-0.54
602,0.731,-0.58,0.137,-0.095,0.039,0.209,1.16,0.124,-1.125,2.58,7.885,0.202,1.061,-6.419,8.667,0.42,0.292,0.719,0.0,-1.06,-0.215
603,0.943,-0.429,0.837,0.035,-0.107,0.317,1.366,-0.276,-1.11,3.025,8.969,-0.184,1.187,-7.334,8.499,0.56,0.429,0.809,0.0,-0.847,-0.794
604,0.851,-0.49,0.503,0.005,0.001,0.241,1.098,-0.131,-1.018,1.791,7.403,0.271,1.104,-6.34,8.065,0.341,0.425,0.879,0.0,-1.037,-0.504
605,0.703,-0.764,0.812,0.12,-0.235,0.407,1.507,0.052,-1.022,3.197,9.105,0.14,1.124,-7.263,8.948,0.61,0.69,0.719,0.0,-0.935,-0.685
606,0.903,-0.61,0.681,0.212,0.002,-0.196,1.321,-0.166,-1.157,2.372,7.75,-0.086,1.117,-6.358,8.758,0.754,0.641,0.702,0.0,-1.049,0.048
607,0.81,-0.732,0.447,-0.102,0.189,0.148,1.809,0.171,-1.162,4.205,9.28,0.176,1.175,-6.437,8.36,0.701,0.36,0.649,0.0,-0.942,-0.384
608,0.837,-0.3,0.362,-0.071,-0.208,0.937,1.199,-0.369,-0.958,2.38,8.512,-0.139,1.441,-7.465,8.07,0.436,0.205,0.839,0.0,-0.781,-1.105
609,0.491,-0.25,0.272,0.052,0.1,-0.068,1.421,-0.445,-0.734,2.875,8.499,-0.161,1.21,-7.103,8.957,0.734,0.157,0.648,0.0,-0.77,-0.154
610,0.416,-0.778,0.53,0.283,-0.266,1.008,1.309,-0.264,-1.109,2.724,9.373,0.045,1.117,-7.812,8.12,0.388,0.562,0.842,0.0,-0.638,-1.225
611,0.623,-0.452,0.652,-0.09,0.217,-0.194,1.308,0.042,-0.934,2.039,7.172,-0.117,1.288,-5.894,8.083,0.833,0.492,0.597,0.0,-1.115,-0.211
612,0.483,0.014,0.489,-0.137,-0.142,0.503,1.693,-0.654,-0.818,3.496,9.194,-0.071,1.097,-7.383,8.411,0.822,0.187,0.93,0.0,-0.585,-0.671
613,0.8,0.166,0.182,-0.619,0.063,0.429,1.019,-0.407,-0.921,1.609,7.649,-0.26,1.131,-7.749,8.903,0.339,-0.005,0.879,0.0,-0.828,-0.665
614,0.836,-1.058,0.553,0.008,0.223,0.25,1.149,0.187,-1.476,2.882,7.924,0.198,1.058,-5.822,8.091,0.567,0.615,0.815,0.0,-1.352,-0.332
615,0.831,-0.924,0.271,-0.074,-0.101,0.684,0.851,0.089,-1.421,2.079,8.006,-0.036,1.274,-7.095,8.679,-0.028,0.436,0.729,0.0,-1.171,-0.81
616,0.451,-0.012,0.244,-0.366,-0.133,0.776,1.436,-0.661,-0.871,2.003,7.97,-0.191,1.278,-7.59,8.186,0.516,-0.106,0.827,0.0,-0.566,-1.078
617,1.023,-0.398,0.375,-0.352,0.042,0.899,1.609,-0.271,-1.125,3.767,9.098,-0.229,1.298,-7.065,8.155,0.412,0.307,0.731,0.0,-1.014,-1.049
618,0.612,-0.848,0.458,0.352,-0.279,0.762,1.459,-0.08,-0.975,3.13,9.153,-0.061,1.27,-7.091,8.076,0.493,0.578,0.863,0.0,-0.761,-0.598
619,0.628,-0.451,0.451,0.008,-0.117,0.939,1.123,-0.281,-1.011,2.445,8.766,-0.184,1.206,-7.725,8.482,0.121,0.37,0.787,0.0,-0.775,-0.938
620,0.686,-0.453,0.411,-0.208,-0.16,0.5,1.076,-0.255,-1.21,2.408,8.232,0.099,1.051,-7.402,8.57,0.383,0.307,0.79,0.0,-0.87,-0.783
621,0.762,-0.376,0.194,-0.269,-0.032,0.06,1.146,-0.08,-1.11,2.628,7.698,-0.164,1.066,-6.614,8.338,0.63,0.15,1.029,0.0,-1.072,-0.379
622,0.585,-0.193,0.311,-0.538,-0.063,0.725,1.026,-0.521,-0.873,1.913,7.859,-0.325,1.163,-7.307,8.107,0.321,0.102,0.988,0.0,-0.714,-0.944
623,0.697,-0.67,0.407,0.013,0.195,0.462,1.048,-0.15,-1.206,1.916,8.335,-0.314,1.262,-7.126,8.487,0.439,0.384,0.737,0.0,-1.137,-0.716
624,0.73,-0.77,0.452,0.244,-0.107,0.295,1.052,0.309,-1.104,2.998,8.948,-0.023,1.209,-6.761,8.419,0.298,0.66,0.824,0.0,-1.119,-0.559
625,0.693,-0.235,0.423,-0.454,-0.082,0.714,1.24,-0.192,-1.104,2.946,8.589,-0.018,1.203,-7.617,8.32,0.523,0.096,0.767,0.0,-0.776,-1.053
626,0.657,-1.411,0.65,0.272,-0.228,0.925,1.232,0.369,-1.424,3.353,9.652,0.019,1.395,-7.578,8.52,0.14,0.843,0.612,0.0,-0.949,-1.035
627,0.963,-0.861,0.721,-0.087,-0.256,1.051,1.322,-0.015,-1.334,3.399,10.049,-0.271,1.249,-8.118,8.798,0.246,0.689,0.604,0.0,-0.994,-1.38
628,0.028,0.014,0.673,-0.047,-0.262,0.975,1.267,-0.613,-0.647,2.438,8.955,-0.148,1.027,-7.931,8.187,0.626,0.178,0.737,0.0,-0.471,-1.062
629,0.893,-0.857,0.769,-0.12,0.216,0.3,1.482,-0.113,-1.332,3.078,8.24,0.05,1.271,-6.379,8.237,0.609,0.646,0.672,0.0,-1.2,-0.56
630,0.691,-0.636,0.427,-0.108,-0.076,1.142,1.257,-0.078,-1.252,3.567,9.937,-0.168,1.042,-7.808,8.258,0.304,0.504,0.657,0.0,-0.792,-1.219
631,0.539,0.183,0.491,-0.404,0.091,0.316,1.496,-0.665,-0.839,2.878,8.192,-0.074,1.165,-6.91,8.365,0.717,0.069,0.751,0.0,-0.747,-0.456
632,0.703,-0.198,0.5,-0.073,-0.093,0.153,1.241,-0.373,-0.726,2.187,7.687,-0.333,1.161,-6.928,8.074,0.499,0.049,0.926,0.0,-0.741,-0.591
633,0.676,-0.45,0.593,0.056,0.016,0.93,1.441,-0.479,-0.836,3.163,9.932,0.014,1.448,-8.069,8.972,0.39,0.424,0.717,0.0,-0.659,-0.948
634,0.803,0.219,0.248,-0.499,-0.252,0.83,1.399,-0.492,-0.801,2.983,8.784,-0.199,1.095,-7.943,8.582,0.302,-0.126,0.693,0.0,-0.633,-1.039
635,0.473,-0.176,0.382,-0.186,-0.332,1.394,1.451,-0.525,-1.008,2.203,8.897,-0.249,1.408,-8.124,8.37,0.129,0.227,0.723,0.0,-0.503,-1.233
636,0.759,0.139,0.518,-0.346,0.031,0.218,1.295,-0.44,-0.818,2.161,7.941,0.035,1.017,-7.194,8.904,0.726,0.169,0.92,0.0,-0.862,-0.479
637,0.817,-0.549,0.549,0.249,-0.266,0.921,1.375,-0.422,-0.908,2.584,9.275,-0.121,1.156,-8.079,8.495,0.426,0.315,0.766,0.0,-0.537,-0.896
638,0.794,-0.841,0.456,0.069,-0.048,0.542,1.381,0.151,-1.21,3.034,9.264,-0.091,1.189,-7.252,8.684,0.621,0.604,0.927,0.0,-1.185,-0.819
639,0.735,0.382,0.202,-0.362,-0.083,0.735,1.535,-0.531,-0.753,3.15,8.914,-0.112,1.124,-7.7,8.747,0.4,-0.058,0.874,0.0,-0.72,-0.826
640,0.679,-0.033,0.314,-0.261,-0.145,0.358,1.347,-0.444,-0.929,2.28,7.458,0.02,1.224,-6.575,8.381,0.764,0.104,0.831,0.0,-0.854,-0.409
641,0.742,-0.487,0.499,-0.149,-0.128,0.352,1.288,-0.066,-1.019,2.308,8.443,-0.129,1.192,-7.603,9.011,0.404,0.199,0.389,0.0,-0.987,-0.734
642,0.828,-0.254,0.517,-0.355,-0.131,0.643,1.124,-0.137,-1.064,2.47,8.441,-0.146,1.219,-7.541,8.693,0.331,0.273,0.737,0.0,-0.943,-0.852
643,0.535,-1.197,0.513,0.066,-0.113,0.749,1.102,0.28,-1.403,2.298,8.176,0.194,1.258,-6.653,8.217,0.581,0.734,0.477,0.0,-1.13,-0.814
644,0.844,-0.465,0.393,-0.278,-0.141,0.497,1.218,-0.094,-1.14,2.873,8.676,-0.045,1.133,-7.487,8.886,0.6,0.368,0.692,0.0,-0.9,-0.638
645,0.89,-0.814,0.651,-0.075,0.033,0.417,1.182,-0.116,-1.307,2.178,7.641,-0.111,1.336,-6.474,8.204,0.509,0.474,0.984,0.0,-1.131,-0.457
646,0.696,-0.498,0.589,-0.314,0.144,0.261,1.165,-0.126,-1.108,1.32,7.452,0.0,1.034,-6.998,8.592,0.413,0.445,0.906,0.0,-0.956,-0.543
647,0.637,-0.022,0.515,-0.065,-0.315,0.603,1.151,-0.653,-0.922,2.771,8.914,-0.041,1.141,-7.672,8.424,0.424,0.086,0.667,0.0,-0.704,-1.017
648,0.522,-0.238,0.446,-0.089,-0.431,1.113,1.337,-0.501,-1.043,1.99,9.026,-0.187,1.47,-8.583,8.886,0.543,0.23,0.711,0.0,-0.674,-1.244
649,0.775,0.115,0.438,-0.226,-0.129,0.337,1.207,-0.752,-0.789,2.368,7.569,-0.204,1.244,-6.971,8.22,0.439,-0.121,0.826,0.0,-0.689,-0.331
650,0.697,-0.368,0.478,-0.143,-0.249,0.675,1.137,-0.282,-0.993,2.26,8.394,-0.207,1.202,-7.808,8.481,0.21,0.056,0.798,0.0,-0.682,-0.933
651,0.921,-0.338,0.469,-0.358,0.032,0.088,1.006,-0.226,-1.25,1.62,6.994,-0.061,1.09,-6.345,8.505,0.426,0.181,0.857,0.0,-1.159,-0.106
652,0.651,-0.851,0.519,0.227,-0.33,0.89,0.769,0.152,-1.298,1.296,7.916,-0.017,1.2,-7.328,8.285,0.323,0.607,0.839,0.0,-0.999,-0.993
653,0.347,-0.759,0.679,0.451,-0.156,1.128,1.172,-0.352,-0.998,2.512,10.282,-0.183,1.144,-8.857,8.816,0.372,0.403,0.663,0.0,-0.415,-1.488
654,0.684,-0.421,0.392,-0.088,-0.124,0.92,1.054,-0.135,-1.222,1.668,8.089,0.028,1.149,-7.439,8.502,0.374,0.327,0.898,0.0,-1.0,-1.117
655,0.579,-0.529,0.569,-0.185,0.017,0.568,1.022,-0.248,-1.144,1.48,7.01,0.031,1.304,-6.607,8.108,0.457,0.339,0.648,0.0,-0.914,-0.722
656,0.733,-0.798,0.517,0.066,-0.028,0.476,1.75,-0.079,-1.184,4.166,9.603,-0.299,0.94,-6.87,8.19,0.885,0.462,0.682,0.0,-1.124,-0.702
657,0.663,-0.526,0.488,0.002,-0.145,0.397,1.2,-0.264,-1.152,2.835,8.477,0.085,1.124,-6.919,8.682,0.396,0.331,0.579,0.0,-0.963,-0.65
658,0.592,-0.751,0.572,0.083,-0.172,0.734,1.222,-0.126,-1.229,2.051,8.317,0.029,1.175,-7.074,8.117,0.538,0.519,0.709,0.0,-0.931,-0.947
659,0.671,-0.191,0.364,-0.271,-0.317,0.44,1.418,-0.319,-0.994,2.391,7.54,-0.085,1.286,-6.606,8.107,0.617,0.128,0.849,0.0,-1.118,-0.601
660,0.521,-0.483,0.608,0.122,0.061,0.557,1.331,-0.277,-0.859,2.177,8.914,-0.055,1.161,-7.873,8.958,0.789,0.514,0.605,0.0,-0.621,-0.699
661,0.885,-0.732,0.343,0.087,-0.065,0.578,1.223,-0.043,-1.289,2.561,8.432,0.014,1.254,-6.835,8.448,0.406,0.561,0.713,0.0,-1.221,-0.88
662,0.744,-0.415,0.439,-0.26,0.189,0.376,1.004,-0.301,-1.028,1.836,7.84,-0.247,1.053,-7.258,8.655,0.258,0.199,0.779,0.0,-0.981,-0.775
663,0.775,-0.324,0.421,-0.338,0.036,-0.092,1.257,-0.154,-1.164,2.864,8.032,-0.065,1.213,-6.752,9.052,0.775,0.317,0.895,0.0,-0.994,-0.023
664,0.846,-0.254,0.475,-0.465,0.21,0.276,1.522,-0.304,-1.214,3.338,8.45,-0.026,1.031,-6.696,8.102,0.685,0.291,0.663,0.0,-0.98,-0.492
665,0.537,-0.881,0.572,0.035,-0.225,0.756,1.258,0.188,-1.406,2.942,9.132,0.059,1.188,-7.322,8.408,0.496,0.595,0.794,0.0,-1.085,-1.058
666,0.679,-0.371,0.291,-0.09,-0.182,1.098,1.341,-0.216,-0.997,1.775,8.538,-0.283,0.828,-8.043,8.359,0.464,0.24,1.047,0.0,-0.684,-1.111
667,0.477,-0.452,0.55,-0.057,-0.123,0.923,1.139,-0.356,-0.958,2.14,8.841,-0.226,1.379,-7.827,8.309,0.372,0.263,0.633,0.0,-0.618,-1.207
668,0.466,-0.071,0.372,-0.316,-0.211,0.703,0.988,-0.607,-0.904,1.553,7.965,-0.223,1.069,-7.937,8.869,0.245,0.18,1.033,0.0,-0.862,-1.128
669,0.589,-0.603,0.52,-0.248,-0.073,0.572,1.322,0.097,-1.222,2.973,8.703,0.085,1.184,-7.047,8.577,0.584,0.416,0.608,0.0,-1.127,-0.665
670,0.412,-0.345,0.555,0.074,-0.265,1.288,1.608,-0.374,-0.887,3.166,10.016,-0.013,1.07,-8.264,8.372,0.477,0.421,0.657,0.0,-0.41,-1.393
671,0.69,-0.346,0.38,-0.213,0.0,0.695,1.158,-0.524,-1.001,2.712,8.573,-0.25,1.128,-7.292,8.346,0.689,0.161,0.959,0.0,-0.762,-0.908
672,0.571,0.268,0.345,-0.097,-0.39,1.049,1.531,-0.995,-0.679,2.735,9.592,-0.291,1.239,-8.68,9.051,0.488,-0.09,0.862,0.0,-0.276,-0.935
673,0.472,-0.331,0.794,-0.086,-0.028,0.864,1.296,-0.587,-1.009,2.938,9.156,-0.162,1.285,-7.693,8.153,0.531,0.478,0.834,0.0,-0.599,-1.171
674,0.459,-0.106,0.408,-0.327,-0.103,0.382,1.821,-0.207,-0.807,3.491,8.408,-0.014,1.315,-6.807,8.175,0.888,0.157,0.773,0.0,-0.703,-0.544
675,0.585,0.065,0.543,0.002,-0.139,0.625,1.147,-0.605,-0.673,2.651,8.612,-0.207,1.127,-7.548,8.406,0.582,0.11,0.898,0.0,-0.48,-0.651
676,0.799,-0.206,0.204,-0.14,-0.12,0.15,1.353,-0.567,-0.932,2.807,8.955,-0.108,1.062,-7.828,9.305,0.631,0.001,0.931,0.0,-0.852,-0.49
677,0.839,-0.835,0.524,0.089,-0.042,0.871,0.944,-0.042,-1.247,2.158,8.523,-0.127,0.948,-7.253,8.26,0.247,0.548,0.708,0.0,-0.848,-0.95
678,0.971,-1.297,0.657,0.373,-0.278,0.884,1.108,0.356,-1.355,3.148,9.844,0.048,1.129,-7.65,8.983,0.301,0.844,0.525,0.0,-1.048,-0.901
679,0.864,0.031,0.64,-0.261,-0.158,0.278,1.464,-0.533,-0.781,3.505,8.832,-0.169,1.101,-7.307,8.375,0.646,0.235,0.661,0.0,-0.706,-0.602
680,0.624,-0.234,0.795,-0.057,-0.113,0.393,1.23,-0.445,-0.806,2.471,8.544,0.026,1.333,-7.465,8.534,0.46,0.418,0.704,0.0,-0.601,-0.807
681,0.647,-0.191,0.607,-0.324,0.072,0.412,1.243,-0.38,-0.929,2.118,7.908,-0.204,1.057,-7.231,8.277,0.461,0.294,0.936,0.0,-0.766,-0.73
682,0.752,-0.251,0.396,-0.162,-0.054,0.463,1.536,-0.573,-0.953,3.157,8.76,-0.144,1.023,-7.062,8.161,0.582,0.251,0.956,0.0,-0.923,-0.697
683,0.576,-0.027,0.407,-0.324,-0.097,0.715,1.378,-0.335,-1.0,3.311,8.864,-0.049,1.055,-7.334,8.27,0.699,0.109,0.694,0.0,-0.598,-0.765
684,0.815,-0.675,0.703,-0.187,-0.035,0.535,1.108,0.08,-1.295,2.34,7.843,-0.096,1.254,-6.761,8.268,0.373,0.56,0.794,0.0,-1.201,-0.981
685,0.965,-0.195,0.623,-0.431,0.075,0.175,1.604,-0.488,-0.993,3.267,8.048,0.089,0.997,-6.32,8.565,0.571,0.343,0.668,0.0,-1.156,-0.197
686,0.54,-0.27,0.254,-0.145,0.093,-0.019,1.096,-0.283,-0.874,2.034,7.685,-0.124,1.135,-6.999,8.838,0.806,0.049,0.897,0.0,-0.664,-0.209
687,1.109,0.112,0.101,-0.179,-0.074,0.355,1.568,-0.322,-0.796,2.737,8.242,-0.276,1.145,-7.209,8.682,0.644,-0.191,0.751,0.0,-0.81,-0.485
688,0.586,-0.625,0.66,-0.1,0.044,0.191,1.636,-0.065,-1.031,3.437,8.62,-0.009,1.03,-6.628,8.46,0.795,0.516,0.816,0.0,-0.864,-0.349
689,0.84,-1.008,0.52,-0.082,0.182,0.088,0.903,0.231,-1.515,2.254,7.705,-0.002,1.249,-6.26,8.441,0.311,0.708,0.761,0.0,-1.189,-0.354
690,0.608,-0.944,0.699,-0.181,0.106,0.548,1.268,0.073,-1.34,2.671,8.231,0.022,1.179,-6.69,8.198,0.776,0.736,0.755,0.0,-1.009,-0.879
691,0.716,-0.763,0.525,-0.272,-0.097,0.314,1.401,0.161,-1.363,3.035,7.886,0.164,1.086,-6.331,8.233,0.629,0.466,0.671,0.0,-1.263,-0.554
692,0.652,-0.764,0.632,-0.111,0.053,0.802,1.061,-0.076,-1.231,1.849,8.077,-0.289,1.138,-7.211,8.294,0.369,0.623,0.561,0.0,-0.936,-0.805
693,0.59,-0.52,0.424,-0.196,0.153,0.175,1.54,-0.27,-1.041,3.171,9.024,0.012,1.18,-7.169,8.665,0.615,0.324,0.935,0.0,-0.943,-0.718
694,0.827,-0.493,0.589,-0.121,0.215,0.198,1.159,-0.338,-1.027,2.157,7.819,-0.3,1.048,-6.614,8.255,0.483,0.32,0.865,0.0,-1.004,-0.446
695,0.698,0.012,0.47,-0.525,-0.184,0.615,1.46,-0.424,-0.938,3.053,8.068,-0.212,1.017,-7.329,8.158,0.513,-0.052,0.631,0.0,-0.685,-0.739
696,0.803,0.099,0.574,-0.412,-0.226,0.318,1.278,-0.65,-0.878,2.7,7.855,-0.086,1.059,-7.077,8.355,0.5,0.007,0.58,0.0,-0.857,-0.617
697,0.797,-0.392,0.624,0.033,-0.163,0.179,1.07,-0.317,-0.957,1.791,7.592,-0.066,0.938,-6.7,8.527,0.442,0.42,1.014,0.0,-1.129,-0.279
698,0.674,-0.233,0.439,-0.134,-0.157,0.206,1.141,-0.373,-0.978,1.738,7.574,-0.048,0.96,-6.918,8.352,0.537,0.186,0.801,0.0,-0.898,-0.46
699,0.615,-0.639,0.569,-0.15,-0.295,1.011,0.963,0.074,-1.169,2.091,8.812,-0.036,1.198,-7.925,8.591,0.249,0.391,0.755,0.0,-0.806,-0.985
700,0.489,0.1,0.62,-0.207,-0.251,1.343,1.373,-0.493,-0.872,2.04,9.147,-0.291,1.013,-8.725,8.633,0.373,0.351,0.672,0.0,-0.599,-1.525
701,0.776,-0.728,0.571,0.178,0.096,0.639,1.102,-0.12,-1.042,2.711,9.284,-0.149,1.174,-7.664,8.789,0.368,0.476,0.801,0.0,-0.928,-1.001
702,0.755,-1.135,0.491,0.059,0.045,-0.139,1.207,0.266,-1.32,2.839,7.89,0.245,1.173,-5.857,8.182,0.553,0.788,0.65,0.0,-1.102,-0.068
703,0.911,-0.128,0.045,-0.255,-0.16,0.442,1.289,-0.17,-0.991,2.531,7.574,-0.109,1.114,-6.791,8.259,0.508,-0.115,0.813,0.0,-1.034,-0.559
704,0.526,-0.098,0.401,-0.568,-0.11,0.543,1.162,-0.218,-0.931,1.753,7.37,-0.343,1.192,-6.955,8.067,0.533,0.139,0.693,0.0,-0.842,-0.672
705,0.606,-0.093,0.41,0.075,-0.258,0.847,1.469,-0.826,-0.564,2.743,9.682,-0.349,1.349,-8.693,8.498,0.384,0.071,0.857,0.0,-0.235,-1.008
706,0.777,-0.725,0.634,0.164,-0.115,0.9,1.586,-0.133,-1.18,3.925,10.24,-0.163,1.007,-8.157,8.858,0.279,0.471,0.778,0.0,-0.711,-0.908
707,0.443,-0.193,0.756,-0.006,-0.368,1.012,1.226,-0.429,-0.748,2.196,8.533,-0.042,1.3,-7.829,8.072,0.303,0.325,0.787,0.0,-0.413,-1.051
708,0.684,-0.17,0.695,-0.473,0.021,0.424,1.358,-0.361,-1.082,2.12,8.456,-0.136,1.331,-7.8,9.025,0.838,0.265,0.836,0.0,-0.968,-0.682
709,0.774,-0.971,0.523,-0.067,0.045,0.439,0.877,0.229,-1.296,1.722,7.412,-0.043,1.294,-6.177,8.148,0.394,0.666,0.744,0.0,-1.279,-0.635
710,0.808,-0.312,0.456,-0.445,0.162,0.165,1.597,-0.331,-0.931,3.371,8.364,0.157,1.295,-6.609,8.395,0.496,0.276,0.709,0.0,-0.939,-0.406
711,0.569,-0.573,0.745,-0.101,-0.019,0.494,1.505,-0.35,-1.085,3.403,9.022,0.082,1.136,-6.948,8.337,0.496,0.415,0.745,0.0,-0.833,-0.644
712,0.882,-0.559,0.691,-0.0,0.015,0.346,1.198,0.103,-0.964,2.691,8.261,0.132,1.264,-6.535,8.245,0.522,0.681,0.824,0.0,-1.025,-0.461
713,0.554,-0.312,0.489,-0.527,0.037,0.422,1.354,-0.253,-1.13,2.574,7.98,-0.056,1.273,-7.206,8.914,0.542,0.266,0.792,0.0,-1.028,-0.676
714,0.878,-0.195,0.443,-0.296,-0.242,0.873,1.5,-0.544,-1.191,3.778,9.32,-0.215,1.118,-7.513,8.284,0.477,0.076,0.904,0.0,-0.924,-1.102
715,0.594,-0.743,0.479,-0.057,-0.014,1.249,1.233,-0.121,-1.204,2.465,9.451,-0.103,1.314,-8.108,8.426,0.381,0.574,0.839,0.0,-0.635,-1.423
716,0.527,-0.386,0.513,0.062,0.068,0.374,1.28,-0.281,-0.888,2.601,8.751,-0.071,1.176,-6.991,8.352,0.546,0.499,0.664,0.0,-0.859,-0.579
717,0.602,-0.113,0.284,0.011,-0.263,1.363,1.216,-0.553,-0.832,2.271,9.288,-0.144,1.221,-8.539,8.386,0.322,0.016,0.791,0.0,-0.357,-1.517
718,0.562,-0.455,0.631,-0.077,-0.254,0.882,1.296,-0.223,-1.146,2.706,8.569,-0.089,1.144,-7.271,8.315,0.354,0.409,0.689,0.0,-0.804,-0.854
719,0.752,-0.571,0.182,-0.345,0.075,0.229,1.327,-0.029,-1.247,2.665,7.793,-0.344,0.908,-6.708,8.443,0.551,0.28,0.679,0.0,-1.163,-0.331
720,0.465,0.143,0.435,-0.597,-0.303,0.805,1.03,-0.621,-0.828,2.233,8.466,-0.112,1.337,-8.067,8.788,0.344,0.025,0.863,0.0,-0.725,-0.831
721,0.521,-0.494,0.396,-0.28,0.052,0.431,1.519,0.066,-1.115,3.234,8.654,-0.177,1.229,-7.004,8.066,0.494,0.362,0.579,0.0,-0.93,-0.802
722,0.736,-0.12,0.392,-0.546,-0.068,0.005,1.377,-0.471,-1.152,3.323,8.399,-0.084,1.094,-6.792,8.739,0.81,0.258,0.657,0.0,-0.823,-0.266
723,0.599,-0.258,0.685,-0.128,-0.064,0.662,1.168,-0.541,-0.929,1.925,7.945,-0.193,1.328,-7.32,8.177,0.463,0.251,0.873,0.0,-0.608,-0.911
724,0.686,-0.382,0.479,0.188,-0.278,0.377,1.31,-0.633,-0.903,3.004,8.889,-0.021,1.3,-7.095,8.481,0.703,0.296,0.69,0.0,-0.74,-0.543
725,0.468,-0.578,0.565,-0.307,-0.109,0.827,1.609,-0.246,-1.145,3.748,9.707,-0.274,1.166,-7.655,8.219,0.659,0.498,0.455,0.0,-0.808,-1.141
726,0.745,-0.139,0.338,-0.185,0.015,0.498,1.516,-0.535,-0.897,2.772,8.276,-0.238,1.129,-7.049,8.232,0.535,0.122,0.837,0.0,-0.816,-0.651
727,0.634,-0.355,0.298,-0.224,-0.108,1.206,1.161,-0.316,-1.099,1.816,8.686,-0.257,1.043,-8.236,8.602,0.4,0.142,0.796,0.0,-0.726,-1.332
728,0.683,-0.846,0.116,0.012,0.017,0.644,1.185,0.181,-1.249,1.697,7.573,0.155,1.216,-6.657,8.065,0.589,0.581,0.944,0.0,-0.991,-0.831
729,0.748,-0.421,0.598,0.181,-0.25,0.488,1.431,-0.207,-1.037,2.755,8.67,-0.148,1.154,-7.059,8.352,0.573,0.298,0.795,0.0,-0.91,-0.693
730,0.773,-0.713,0.459,-0.025,0.093,0.632,1.702,-0.122,-1.001,3.823,9.399,-0.089,1.197,-6.984,8.17,0.635,0.381,0.678,0.0,-0.797,-0.72
731,0.864,-0.831,0.487,0.253,-0.209,0.762,1.219,0.033,-1.068,2.173,8.503,-0.02,1.184,-7.46,8.32,0.331,0.527,0.898,0.0,-0.745,-0.829
732,0.664,-0.513,0.642,-0.043,-0.076,0.885,1.44,-0.066,-1.196,3.576,9.809,-0.122,1.388,-7.978,8.884,0.735,0.462,0.774,0.0,-0.907,-0.875
733,0.559,-0.136,0.462,-0.18,-0.085,0.896,1.294,-0.324,-0.863,1.845,8.26,-0.262,1.151,-7.874,8.534,0.359,0.144,0.842,0.0,-0.608,-0.93
734,0.618,-0.586,0.967,0.048,-0.132,0.578,1.301,-0.084,-1.06,2.862,8.862,0.017,1.212,-6.867,8.126,0.529,0.69,0.703,0.0,-0.643,-0.623
735,0.627,-0.836,0.941,0.151,0.016,0.588,1.506,-0.126,-1.049,3.68,9.807,0.06,1.267,-7.294,8.364,0.757,0.637,0.765,0.0,-0.682,-0.857
736,0.943,-0.116,0.267,-0.49,-0.2,0.538,1.516,-0.281,-1.179,3.255,8.836,-0.037,1.006,-7.512,8.944,0.696,0.225,0.697,0.0,-1.125,-0.691
737,0.764,-0.596,0.275,-0.513,0.095,0.006,1.238,-0.005,-1.434,2.812,7.708,-0.2,1.269,-6.53,8.637,0.585,0.331,0.602,0.0,-1.294,-0.38
738,0.691,-0.834,0.742,0.208,-0.094,0.864,1.472,0.089,-1.275,3.068,9.228,-0.0,1.189,-7.152,8.461,0.344,0.717,0.655,0.0,-0.969,-0.919
