x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y,x13,x14,x15,x16,x17,x18,x19,x20
2.225,0.078,5.235,-0.59,-0.695,-4.527,2.532,0.386,6.121,-1.834,0.288,-1.4,0.0,2.59,-1.348,-7.857,0.953,-2.827,0.827,-4.373,-0.269
2.076,0.041,4.881,-0.569,-0.892,-4.173,2.404,0.571,6.355,-1.712,0.289,-1.469,0.0,2.902,-1.812,-7.873,0.998,-2.725,0.804,-4.767,-0.252
2.192,0.426,5.466,-0.639,-0.393,-4.863,1.87,-0.082,6.115,-1.699,0.237,-1.512,0.0,3.138,-1.384,-8.348,1.168,-2.85,1.13,-4.7,-0.205
2.065,0.084,3.943,-0.655,-0.576,-2.986,2.449,-0.313,4.456,-1.786,0.265,-1.457,0.0,1.766,-1.332,-6.072,1.047,-2.358,0.729,-3.063,0.034
2.164,0.161,4.681,-0.663,-0.542,-4.018,2.572,1.121,5.664,-1.846,0.619,-1.582,0.0,2.282,-0.85,-7.309,0.764,-2.954,0.996,-3.45,-0.32
2.282,0.121,3.747,-0.597,-0.116,-2.692,1.155,0.059,4.479,-1.184,0.228,-1.151,0.0,2.316,-0.399,-6.375,0.907,-2.262,0.664,-3.041,-0.223
2.177,0.538,5.575,-0.615,0.32,-4.522,1.812,0.842,5.054,-1.641,-0.059,-1.557,0.0,2.102,-0.732,-7.533,0.786,-2.495,1.428,-3.105,-0.178
2.451,-0.027,4.258,-0.607,-0.635,-3.404,2.02,1.004,5.683,-1.797,0.196,-1.398,0.0,3.071,-0.758,-7.558,0.947,-2.585,0.624,-3.902,-0.201
2.178,0.234,5.79,-0.586,0.714,-5.092,0.73,0.769,5.741,-1.459,-0.205,-1.324,0.0,2.928,-0.239,-8.247,0.847,-2.872,1.525,-3.78,-0.119
2.048,0.103,4.187,-0.625,-0.676,-3.351,2.554,1.078,5.25,-1.73,0.273,-1.544,0.0,2.22,-1.027,-6.63,0.965,-2.539,0.778,-3.212,-0.133
2.109,0.152,4.636,-0.575,-0.563,-3.626,2.597,0.83,5.234,-1.381,0.124,-1.179,0.0,1.733,-1.133,-6.49,0.837,-2.553,0.755,-3.142,-0.274
2.14,0.402,5.38,-0.666,0.047,-4.328,2.169,1.089,6.038,-1.796,0.069,-1.549,0.0,2.644,-0.808,-7.767,0.804,-2.75,1.265,-3.738,-0.199
2.358,-0.14,3.678,-0.611,-0.632,-2.869,2.175,0.086,4.603,-1.428,0.49,-1.286,0.0,2.058,-0.866,-6.215,1.023,-2.418,0.358,-3.205,-0.118
2.185,0.063,3.63,-0.62,-0.186,-2.787,1.633,0.182,4.343,-1.462,0.391,-1.328,0.0,2.245,-0.056,-6.24,1.21,-2.447,0.743,-2.814,-0.154
2.333,0.265,4.59,-0.584,-0.069,-3.704,1.485,0.874,5.368,-1.802,0.044,-1.397,0.0,2.609,-0.792,-7.206,1.009,-2.446,1.095,-3.607,-0.188
2.134,-0.177,4.252,-0.59,-0.98,-3.489,2.357,0.652,6.038,-1.89,0.603,-1.407,0.0,2.717,-2.1,-7.757,0.871,-2.614,0.41,-4.687,-0.173
2.221,0.038,4.731,-0.596,-0.466,-3.74,2.293,0.541,4.876,-1.709,0.212,-1.588,0.0,2.395,-0.62,-7.216,0.905,-2.637,0.919,-3.103,-0.234
2.308,0.209,4.962,-0.629,-0.486,-4.095,1.883,0.269,6.439,-1.643,0.592,-1.426,0.0,3.306,-1.246,-8.38,0.903,-2.868,0.967,-4.827,-0.474
2.259,-0.015,4.262,-0.624,-0.901,-3.347,2.827,0.954,5.852,-1.774,0.335,-1.415,0.0,2.299,-1.728,-7.027,1.063,-2.661,0.468,-4.222,-0.013
2.04,0.471,4.12,-0.66,-0.055,-3.364,1.751,-0.021,4.652,-1.438,0.402,-1.386,0.0,2.258,-0.049,-6.383,0.999,-2.542,1.004,-2.882,-0.446
2.238,0.084,4.676,-0.575,-0.812,-3.686,2.447,0.117,6.066,-1.662,0.319,-1.281,0.0,2.455,-1.738,-7.295,0.881,-2.929,0.689,-4.362,-0.211
2.135,-0.263,3.688,-0.593,-1.106,-2.796,1.594,0.955,6.695,-1.569,0.255,-1.094,0.0,3.775,-2.56,-7.943,1.022,-2.378,-0.089,-5.876,-0.444
2.083,0.281,4.786,-0.596,-0.518,-3.845,2.132,0.736,5.611,-1.729,0.516,-1.356,0.0,2.515,-1.191,-7.158,0.876,-2.655,0.735,-3.988,-0.391
2.373,0.19,5.37,-0.598,-0.478,-4.471,2.305,1.014,6.201,-1.563,0.176,-1.293,0.0,2.423,-1.435,-7.724,0.98,-2.843,1.035,-3.937,-0.406
2.154,0.083,4.772,-0.606,-0.571,-3.778,1.845,0.443,5.709,-1.642,0.118,-1.365,0.0,3.075,-1.181,-7.667,0.9,-2.567,0.999,-4.36,-0.248
2.266,-0.207,4.03,-0.657,-1.051,-3.017,1.995,0.278,6.002,-1.785,0.407,-1.612,0.0,3.502,-1.718,-8.214,1.139,-2.621,0.482,-4.665,-0.219
2.318,0.122,4.307,-0.597,-0.223,-3.311,1.418,0.937,5.101,-1.602,0.081,-1.334,0.0,2.719,-0.788,-7.226,0.712,-2.423,0.767,-3.63,-0.352
2.122,0.309,5.044,-0.585,-0.232,-4.146,1.404,0.59,5.984,-1.498,0.139,-1.342,0.0,3.264,-0.735,-8.063,0.887,-2.623,0.77,-4.364,-0.343
2.529,0.513,5.497,-0.737,0.302,-4.435,1.032,0.344,5.526,-1.352,-0.05,-1.639,0.0,3.319,-0.142,-8.554,1.216,-2.791,1.308,-3.757,-0.067
2.016,0.526,4.538,-0.645,0.031,-3.686,2.188,0.333,4.347,-1.484,0.196,-1.404,0.0,1.401,-0.406,-5.988,1.017,-2.508,1.169,-2.324,-0.323
2.366,0.384,5.478,-0.578,-0.04,-4.454,1.237,0.594,6.366,-1.496,0.192,-1.404,0.0,3.573,-0.648,-8.552,1.02,-2.91,1.341,-4.505,-0.253
2.073,0.413,3.638,-0.797,-0.366,-2.753,2.186,0.357,4.905,-1.459,0.255,-1.206,0.0,2.129,-0.988,-5.822,0.897,-2.514,0.727,-3.094,-0.183
2.35,-0.15,5.265,-0.617,-0.845,-4.319,2.464,0.478,6.159,-1.79,0.308,-1.366,0.0,2.623,-1.5,-8.084,0.883,-2.732,0.837,-4.47,-0.39
2.031,0.139,4.186,-0.658,0.026,-3.385,0.979,0.826,5.034,-1.62,0.229,-1.183,0.0,2.962,-0.158,-7.08,0.981,-2.524,0.917,-3.318,-0.156
2.345,0.197,5.762,-0.587,-0.562,-4.839,1.964,-0.051,6.301,-1.57,-0.004,-1.508,0.0,3.204,-1.302,-8.744,1.042,-2.966,0.982,-4.749,-0.316
2.076,0.499,4.789,-0.642,0.293,-4.008,1.017,0.743,5.478,-1.251,0.49,-1.259,0.0,2.838,0.031,-7.488,1.038,-2.811,1.2,-3.521,-0.452
2.164,0.232,3.388,-0.654,-0.249,-2.471,1.718,0.213,4.723,-1.431,0.373,-1.26,0.0,2.287,-0.687,-6.006,0.855,-2.334,0.612,-3.02,-0.417
2.221,0.52,5.3,-0.57,0.663,-4.515,0.232,0.491,5.886,-1.312,0.133,-1.229,0.0,3.693,0.297,-8.598,1.11,-2.729,1.534,-4.021,-0.43
2.377,0.452,5.548,-0.583,0.415,-4.69,1.451,0.921,5.38,-1.367,0.164,-1.471,0.0,2.5,-0.026,-7.675,1.056,-2.72,1.49,-3.258,-0.166
2.035,0.448,4.518,-0.72,0.155,-3.512,1.519,0.647,5.093,-1.418,0.386,-1.519,0.0,2.409,-0.33,-6.811,0.92,-2.609,1.188,-3.045,-0.253
2.199,0.24,4.621,-0.575,-0.627,-3.696,1.885,0.591,6.134,-1.562,0.403,-1.424,0.0,3.32,-1.077,-8.115,0.854,-2.848,0.722,-4.575,-0.541
2.28,0.422,4.147,-0.61,0.151,-3.354,1.967,0.615,5.001,-1.44,0.505,-1.228,0.0,1.929,-0.222,-6.254,0.666,-2.758,1.01,-2.929,-0.343
2.279,0.011,4.424,-0.612,-0.216,-3.519,1.16,0.62,5.726,-1.624,0.576,-1.325,0.0,3.146,-0.463,-7.825,0.928,-2.739,0.924,-3.888,-0.257
2.241,0.066,5.621,-0.585,-0.676,-4.786,2.598,-0.285,6.047,-1.823,0.038,-1.503,0.0,2.491,-1.475,-8.011,1.065,-2.771,0.659,-4.434,-0.44
2.592,-0.076,3.243,-0.589,-0.871,-2.249,2.761,0.294,4.802,-1.593,0.447,-1.32,0.0,1.61,-1.288,-5.561,0.924,-2.385,0.436,-2.803,-0.333
2.089,0.638,5.577,-0.71,0.41,-4.595,1.354,0.362,5.257,-1.674,0.18,-1.492,0.0,2.61,-0.362,-7.773,0.988,-2.772,1.565,-3.427,-0.349
2.009,0.308,4.932,-0.7,-0.654,-4.222,2.988,0.13,5.136,-1.867,0.453,-1.606,0.0,1.459,-1.034,-6.623,0.951,-2.87,0.976,-2.992,-0.251
2.222,0.108,3.333,-0.652,-0.668,-2.307,1.436,1.279,5.69,-1.509,0.214,-1.161,0.0,3.14,-1.403,-6.723,0.708,-2.1,0.253,-4.366,-0.326
2.258,0.176,3.299,-0.709,-0.464,-2.629,2.321,1.026,4.814,-1.468,0.154,-1.149,0.0,1.973,-0.666,-5.526,0.792,-2.388,0.689,-2.795,-0.198
2.122,-0.012,4.926,-0.624,-0.735,-3.991,2.244,0.991,6.356,-1.78,0.165,-1.537,0.0,3.149,-1.456,-8.168,1.033,-2.762,0.795,-4.582,-0.305
1.993,0.209,4.591,-0.594,-0.42,-3.646,2.182,0.572,5.381,-1.545,0.233,-1.138,0.0,1.967,-1.2,-6.488,0.724,-2.636,0.997,-3.397,-0.462
2.032,0.031,5.026,-0.686,-1.013,-4.172,3.6,0.533,5.714,-1.678,0.377,-1.318,0.0,1.355,-1.922,-6.572,0.946,-2.827,0.686,-3.666,-0.579
2.125,-0.279,4.253,-0.641,-0.924,-3.732,2.672,0.904,6.396,-1.84,0.174,-1.388,0.0,2.651,-2.102,-7.185,0.95,-2.504,0.271,-4.784,-0.195
2.364,-0.201,3.875,-0.635,-0.446,-2.942,1.971,1.126,5.636,-1.544,0.603,-1.31,0.0,2.534,-0.584,-6.937,0.924,-2.615,0.648,-3.434,-0.487
1.997,-0.095,4.8,-0.572,-1.035,-3.869,2.802,1.017,5.802,-1.563,0.321,-1.297,0.0,2.263,-1.495,-7.202,0.938,-2.671,0.56,-4.05,-0.141
2.054,0.258,4.993,-0.592,0.469,-4.132,1.0,0.92,5.822,-1.272,0.414,-1.216,0.0,3.1,0.201,-7.944,0.862,-2.788,1.191,-3.487,-0.429
2.353,0.467,4.336,-0.577,0.276,-3.407,1.671,0.636,4.786,-1.496,0.304,-1.348,0.0,1.792,-0.287,-6.122,1.011,-2.701,1.073,-2.378,-0.295
2.197,0.058,4.828,-0.681,-0.62,-3.835,1.684,0.987,6.173,-1.809,0.219,-1.399,0.0,3.251,-1.468,-8.275,0.876,-2.644,0.793,-4.606,-0.284
2.227,-0.051,3.006,-0.642,-1.021,-1.942,2.009,0.31,4.615,-1.544,0.173,-1.242,0.0,2.404,-2.008,-5.993,1.052,-1.82,0.2,-3.758,-0.288
2.236,0.141,4.463,-0.618,-0.619,-3.839,1.736,0.768,6.347,-1.677,0.458,-1.569,0.0,3.609,-1.015,-8.085,0.847,-2.629,0.56,-4.961,-0.54
2.1,0.662,4.841,-0.665,0.686,-3.953,1.096,0.576,4.967,-1.403,0.227,-1.42,0.0,2.443,0.019,-7.221,0.882,-2.567,1.422,-3.026,-0.383
2.331,-0.159,4.13,-0.595,-0.89,-3.566,2.585,0.64,5.681,-1.663,0.547,-1.43,0.0,2.36,-1.432,-6.938,0.917,-2.534,0.479,-4.066,-0.328
2.125,0.035,3.335,-0.638,-0.211,-2.402,1.032,-0.047,5.359,-1.543,0.465,-1.378,0.0,3.849,-0.064,-7.493,1.144,-2.364,0.697,-4.03,-0.297
2.083,0.546,4.547,-0.599,0.118,-3.468,2.062,0.474,4.736,-1.811,0.156,-1.514,0.0,1.76,-0.81,-6.193,0.888,-2.654,1.253,-2.631,-0.328
2.294,0.556,5.756,-0.668,0.395,-4.814,1.383,1.15,6.453,-1.581,0.267,-1.356,0.0,2.875,-0.261,-8.137,0.897,-2.912,1.343,-3.946,-0.517
2.154,0.605,4.199,-0.643,0.374,-3.328,1.276,0.545,4.771,-1.187,0.463,-1.254,0.0,2.164,0.184,-6.15,1.037,-2.633,1.105,-2.554,-0.429
2.125,-0.047,4.474,-0.606,-0.681,-3.423,1.894,0.99,6.368,-1.689,0.378,-1.477,0.0,3.513,-1.307,-8.182,0.805,-2.635,0.713,-4.742,-0.385
2.252,0.521,3.018,-0.632,0.29,-1.987,1.303,1.256,4.235,-1.294,0.195,-1.258,0.0,2.129,-0.132,-5.369,0.773,-2.129,0.83,-2.242,-0.123
2.032,0.042,3.989,-0.635,-0.512,-3.061,2.117,0.12,4.822,-1.504,0.124,-1.311,0.0,2.019,-0.747,-6.346,0.989,-2.433,0.742,-3.045,-0.085
2.184,0.385,4.482,-0.589,-0.187,-3.738,1.936,-0.014,5.049,-1.805,0.28,-1.454,0.0,2.236,-0.809,-6.849,0.884,-2.55,0.94,-3.498,-0.277
2.352,0.032,4.254,-0.664,-0.855,-3.433,2.17,0.747,6.431,-1.74,0.485,-1.446,0.0,3.312,-1.187,-7.873,1.029,-2.771,0.725,-4.637,-0.43
2.278,0.145,3.947,-0.704,-0.215,-3.237,1.76,0.868,5.461,-1.433,0.518,-1.191,0.0,2.25,-0.495,-6.804,0.888,-2.587,0.896,-3.413,-0.353
2.362,0.181,4.713,-0.599,-0.653,-3.795,2.126,-0.035,5.524,-1.763,0.186,-1.465,0.0,2.765,-0.783,-7.482,1.092,-2.534,0.824,-3.834,-0.289
2.353,0.024,4.685,-0.603,-0.791,-3.964,2.411,0.605,6.126,-1.991,0.424,-1.635,0.0,2.863,-1.297,-7.792,0.967,-2.711,0.864,-4.292,-0.389
2.22,0.077,3.71,-0.773,-0.846,-2.745,1.502,0.367,5.468,-1.387,0.114,-1.212,0.0,3.166,-1.117,-7.017,1.12,-2.392,0.537,-4.253,-0.155
2.251,0.651,4.383,-0.661,0.626,-3.343,0.595,1.044,5.102,-1.162,0.228,-1.278,0.0,2.845,0.599,-7.04,0.956,-2.489,1.275,-2.718,-0.227
2.206,0.031,4.266,-0.679,-0.776,-3.406,2.061,0.721,6.52,-1.776,0.492,-1.374,0.0,3.279,-1.504,-7.581,0.919,-2.641,0.76,-4.722,-0.42
2.191,0.321,4.777,-0.59,0.004,-4.032,1.235,0.743,5.798,-1.46,0.206,-1.528,0.0,3.482,-0.47,-8.069,1.017,-2.452,1.021,-4.439,-0.304
2.177,0.407,5.317,-0.571,-0.165,-4.333,1.59,0.642,5.639,-1.532,0.005,-1.399,0.0,2.713,-0.799,-7.743,0.882,-2.625,1.181,-3.823,-0.257
2.088,0.17,5.037,-0.599,-0.189,-4.205,1.678,0.839,6.228,-1.884,0.095,-1.545,0.0,3.294,-1.009,-8.11,0.886,-2.78,1.203,-4.466,-0.359
2.207,0.027,5.357,-0.618,-0.687,-4.466,2.549,0.505,5.641,-1.463,0.449,-1.246,0.0,1.822,-1.367,-7.444,0.792,-2.876,0.812,-3.677,-0.296
2.159,0.559,4.598,-0.641,0.544,-3.728,1.341,0.623,4.099,-1.472,-0.03,-1.28,0.0,1.648,-0.077,-6.012,1.011,-2.471,1.393,-2.074,0.01
1.927,0.015,4.369,-0.601,-0.469,-3.412,2.182,0.766,5.369,-1.847,0.104,-1.526,0.0,2.492,-1.341,-7.015,0.924,-2.505,0.704,-3.703,-0.186
2.31,-0.043,3.85,-0.588,-0.679,-3.026,2.232,0.117,5.163,-1.57,0.42,-1.442,0.0,2.428,-1.073,-6.809,0.865,-2.466,0.656,-3.462,-0.38
2.132,0.178,4.741,-0.671,-0.466,-3.79,3.138,0.36,4.695,-1.775,0.451,-1.483,0.0,0.866,-0.943,-6.064,1.027,-2.746,0.893,-2.319,-0.124
2.273,0.35,4.11,-0.611,-0.036,-3.399,1.238,0.553,5.69,-1.276,0.357,-1.448,0.0,3.505,-0.237,-7.705,0.977,-2.623,0.84,-3.815,-0.421
2.23,-0.109,3.736,-0.643,-0.828,-3.163,2.366,0.657,5.321,-1.563,0.554,-1.402,0.0,2.328,-1.453,-6.783,0.989,-2.598,0.539,-3.76,-0.509
2.399,0.649,4.521,-0.614,1.167,-3.79,0.614,1.069,4.627,-1.256,0.258,-1.384,0.0,2.487,1.283,-6.872,0.804,-2.592,1.373,-2.133,-0.39
2.3,0.085,4.062,-0.62,-0.215,-3.191,1.666,0.471,5.546,-1.507,0.286,-1.382,0.0,2.976,-0.552,-7.035,0.918,-2.574,0.819,-3.631,-0.428
2.286,0.115,4.052,-0.704,-0.669,-3.014,2.273,0.407,5.571,-2.034,0.467,-1.374,0.0,2.423,-1.601,-6.849,0.771,-2.568,0.601,-3.988,-0.291
2.168,0.15,4.452,-0.621,-0.387,-3.466,1.463,0.798,6.086,-1.882,0.247,-1.566,0.0,3.558,-1.068,-8.285,0.881,-2.669,0.581,-4.501,-0.237
2.194,0.252,4.475,-0.596,-0.206,-3.589,2.433,0.642,5.12,-1.682,0.623,-1.473,0.0,1.855,-0.513,-6.945,0.899,-2.684,0.862,-2.949,-0.414
2.156,0.221,4.699,-0.59,-0.568,-3.799,2.773,0.549,4.95,-1.567,0.086,-1.286,0.0,1.523,-1.365,-6.353,0.909,-2.514,0.853,-3.198,-0.28
2.331,0.54,5.051,-0.59,0.45,-4.108,1.05,0.9,4.71,-1.696,-0.129,-1.502,0.0,2.38,-0.187,-6.919,0.771,-2.476,1.238,-3.018,-0.317
2.145,0.27,4.258,-0.634,-0.282,-3.345,1.361,0.656,5.228,-1.588,0.295,-1.403,0.0,3.331,-0.528,-7.462,1.234,-2.36,0.857,-3.798,-0.314
2.39,-0.122,4.266,-0.662,-0.814,-3.448,2.213,1.298,5.894,-1.718,0.59,-1.391,0.0,2.597,-1.116,-7.458,0.907,-2.609,0.764,-3.824,-0.472
2.458,0.439,4.879,-0.594,0.207,-3.985,1.673,0.799,5.364,-1.614,0.448,-1.521,0.0,2.341,-0.358,-7.378,0.99,-2.811,1.221,-3.216,-0.64
2.069,-0.186,3.301,-0.682,-0.833,-2.381,2.352,0.494,4.709,-1.748,0.44,-1.24,0.0,1.732,-1.203,-5.676,0.993,-2.386,0.464,-2.941,-0.091
2.322,0.682,4.693,-0.622,1.169,-3.898,1.125,0.726,4.565,-1.612,0.084,-1.575,0.0,1.907,0.537,-6.631,0.8,-2.672,1.444,-2.023,-0.11
2.343,0.376,4.527,-0.59,0.037,-3.554,1.352,0.273,4.949,-1.513,0.358,-1.363,0.0,2.717,-0.084,-7.234,0.872,-2.642,0.923,-3.338,-0.356
2.097,0.368,3.656,-0.621,0.159,-2.874,1.67,0.323,4.853,-1.789,0.409,-1.627,0.0,2.652,0.052,-6.452,0.964,-2.581,0.862,-2.9,-0.371
2.163,0.081,4.624,-0.667,-0.82,-3.726,2.961,1.067,5.642,-1.894,0.193,-1.427,0.0,1.728,-1.81,-6.549,0.96,-2.653,0.717,-3.619,-0.279
2.187,0.213,4.491,-0.591,-0.515,-3.574,2.724,0.951,5.341,-1.649,0.597,-1.418,0.0,1.893,-0.93,-6.799,0.85,-2.831,0.849,-3.137,-0.394
2.305,0.341,4.595,-0.616,-0.111,-3.851,1.303,0.28,5.614,-1.438,0.234,-1.323,0.0,2.911,-0.744,-7.333,0.891,-2.773,1.064,-3.738,-0.304
2.134,0.497,4.718,-0.731,0.369,-3.9,0.946,0.929,6.194,-1.458,0.528,-1.352,0.0,3.39,-0.104,-8.069,0.846,-2.898,1.103,-4.038,-0.385
2.169,0.062,3.949,-0.722,-1.026,-3.11,3.138,0.308,5.232,-1.9,0.445,-1.415,0.0,1.451,-1.826,-5.62,0.917,-2.628,0.633,-3.221,-0.408
2.189,0.186,4.131,-0.663,-0.93,-3.262,2.646,0.057,4.732,-1.633,0.151,-1.358,0.0,1.921,-1.703,-6.24,1.049,-2.276,0.851,-3.493,-0.232
2.236,-0.114,4.282,-0.67,-1.087,-3.508,2.539,1.12,6.596,-1.925,0.486,-1.384,0.0,2.751,-2.084,-7.593,0.765,-2.76,0.489,-4.881,-0.361
2.129,0.117,4.173,-0.627,-0.586,-3.185,1.798,0.87,4.874,-1.549,0.221,-1.25,0.0,2.229,-1.077,-6.542,0.905,-2.509,1.043,-3.023,-0.421
2.317,0.23,4.295,-0.656,-0.511,-3.573,1.313,0.628,5.855,-1.602,0.337,-1.368,0.0,3.274,-0.959,-7.574,1.132,-2.728,0.787,-4.262,-0.141
2.42,0.556,4.481,-0.653,0.589,-3.401,0.79,1.048,4.533,-1.096,0.088,-1.221,0.0,2.604,0.085,-6.874,0.93,-2.313,1.377,-2.714,-0.12
2.256,0.361,4.523,-0.6,0.357,-3.648,1.412,0.103,4.89,-1.452,0.385,-1.209,0.0,2.127,-0.101,-6.611,0.94,-2.731,1.239,-2.738,-0.365
2.367,0.349,4.643,-0.619,0.026,-3.603,1.338,0.998,5.693,-1.676,0.225,-1.35,0.0,3.029,-0.495,-7.587,0.816,-2.702,1.214,-3.698,-0.252
2.305,0.181,3.99,-0.593,-0.294,-3.213,2.474,0.42,4.226,-1.747,0.357,-1.407,0.0,1.313,-0.411,-5.757,0.952,-2.441,0.874,-2.165,-0.282
2.184,0.361,4.337,-0.7,0.073,-3.248,1.046,0.553,5.697,-1.279,0.518,-1.228,0.0,3.21,-0.099,-7.441,0.93,-2.73,1.117,-3.796,-0.394
2.267,-0.241,3.895,-0.653,-0.903,-3.002,3.182,0.71,5.087,-1.693,0.464,-1.284,0.0,1.28,-2.203,-6.002,0.968,-2.469,0.298,-3.409,-0.087
2.36,0.012,4.532,-0.581,-0.586,-3.68,1.976,0.27,5.908,-1.63,0.511,-1.436,0.0,2.969,-0.994,-8.019,1.061,-2.638,0.859,-4.2,-0.293
2.109,0.194,4.823,-0.581,-0.106,-4.064,2.116,0.93,5.299,-1.992,0.098,-1.644,0.0,2.427,-0.789,-7.441,0.876,-2.482,1.104,-3.367,-0.466
2.197,-0.144,4.461,-0.656,-0.946,-3.614,2.594,0.175,6.4,-1.536,0.482,-1.244,0.0,2.607,-1.642,-7.436,0.855,-2.934,0.415,-4.55,-0.431
2.214,0.491,5.245,-0.574,0.412,-4.357,1.765,1.013,5.229,-1.596,0.383,-1.391,0.0,1.841,-0.14,-7.036,0.94,-2.992,1.253,-2.941,-0.399
2.353,-0.197,3.975,-0.595,-0.713,-3.125,2.458,0.182,5.662,-1.465,0.688,-1.359,0.0,2.261,-0.782,-6.753,0.84,-2.8,0.471,-3.634,-0.316
2.07,0.407,3.018,-0.85,-0.443,-1.952,1.487,-0.128,4.367,-1.266,0.512,-1.214,0.0,2.501,-0.547,-5.696,1.291,-2.164,0.767,-2.867,-0.324
2.065,-0.102,4.522,-0.575,-0.701,-3.694,2.556,0.67,5.238,-1.8,0.203,-1.415,0.0,2.061,-1.343,-6.744,1.021,-2.52,0.656,-3.56,-0.267
2.291,0.019,4.507,-0.629,-0.533,-3.514,2.39,0.724,5.536,-1.601,0.178,-1.455,0.0,2.308,-1.252,-7.221,0.959,-2.544,0.556,-3.632,-0.285
2.301,0.223,4.147,-0.613,-0.16,-3.097,1.301,0.434,5.424,-1.526,0.102,-1.419,0.0,3.148,-0.76,-7.135,0.962,-2.36,0.763,-4.025,-0.385
2.257,0.527,6.019,-0.607,0.446,-5.048,1.563,0.259,5.088,-1.466,0.167,-1.509,0.0,2.09,-0.672,-7.76,0.755,-2.716,1.466,-3.458,-0.123
2.19,0.039,4.874,-0.638,-0.882,-3.902,1.946,0.155,5.846,-1.736,-0.05,-1.343,0.0,2.966,-2.031,-7.931,0.983,-2.473,0.616,-4.816,-0.184
2.075,-0.343,3.286,-0.574,-1.189,-2.605,2.368,0.19,5.337,-1.6,0.361,-1.046,0.0,2.3,-2.238,-6.357,1.068,-2.263,-0.162,-4.249,-0.1
2.222,0.236,5.264,-0.644,0.073,-4.338,1.808,0.351,5.092,-1.67,0.447,-1.48,0.0,2.178,-0.35,-7.312,0.83,-2.702,1.139,-3.255,-0.289
2.151,0.249,5.526,-0.632,-0.131,-4.689,1.484,0.738,6.114,-1.697,0.175,-1.599,0.0,3.573,-1.134,-8.791,1.115,-2.774,1.275,-4.673,-0.367
2.206,0.177,5.554,-0.61,-0.516,-4.597,2.155,0.628,5.559,-1.487,0.246,-1.52,0.0,2.436,-1.023,-7.797,0.93,-2.76,1.265,-3.887,-0.398
2.068,0.295,4.331,-0.7,-0.554,-3.738,1.5,0.547,5.705,-1.607,0.244,-1.28,0.0,3.07,-1.15,-7.434,0.885,-2.566,0.738,-4.226,-0.273
2.358,0.255,4.912,-0.611,-0.846,-3.751,2.223,0.768,5.859,-1.654,0.199,-1.34,0.0,2.625,-1.591,-7.403,0.958,-2.622,0.758,-4.209,-0.058
2.37,-0.042,3.458,-0.597,-0.684,-2.55,2.299,1.005,5.299,-1.553,0.325,-1.311,0.0,2.47,-1.049,-6.564,0.935,-2.537,0.446,-3.562,-0.136
2.114,0.268,4.257,-0.609,-0.277,-3.245,1.572,0.714,5.231,-1.591,0.331,-1.389,0.0,3.006,-0.687,-7.028,0.934,-2.461,0.963,-3.669,-0.352
2.156,-0.084,4.754,-0.607,-0.992,-3.881,2.376,0.265,5.738,-1.811,0.192,-1.319,0.0,2.625,-1.854,-7.479,1.146,-2.642,0.76,-4.372,0.009
2.001,0.212,4.267,-0.708,-0.21,-3.448,2.129,1.411,5.628,-1.511,0.556,-1.431,0.0,2.415,-0.645,-7.166,0.833,-2.71,0.944,-3.484,-0.158
2.262,0.278,4.625,-0.606,-0.254,-3.595,2.322,-0.052,4.85,-1.426,0.524,-1.387,0.0,1.838,-0.651,-6.659,1.186,-2.681,0.892,-3.017,-0.313
2.145,0.103,5.376,-0.609,-0.793,-4.555,1.887,0.466,6.817,-1.68,-0.002,-1.257,0.0,3.655,-2.309,-8.763,0.942,-2.677,0.609,-5.918,-0.365
2.365,0.106,4.118,-0.636,-0.489,-3.136,2.251,0.687,5.593,-1.688,0.553,-1.396,0.0,2.695,-0.829,-7.21,1.024,-2.704,0.853,-3.741,-0.335
2.374,0.224,4.613,-0.7,-0.1,-3.58,1.763,1.069,5.442,-1.733,0.036,-1.462,0.0,2.654,-0.655,-7.391,1.126,-2.489,0.989,-3.49,-0.264
2.149,0.245,4.584,-0.592,-0.2,-3.691,2.227,0.093,4.352,-1.646,0.079,-1.326,0.0,1.329,-0.807,-5.993,0.983,-2.605,1.025,-2.567,0.111
2.271,-0.047,4.602,-0.613,-0.716,-3.641,1.873,-0.083,5.629,-1.584,0.324,-1.421,0.0,3.1,-1.388,-7.961,0.891,-2.597,0.724,-4.434,-0.46
2.303,0.686,5.165,-0.692,0.525,-4.229,0.965,0.967,5.65,-1.643,0.239,-1.443,0.0,3.024,-0.188,-7.77,0.897,-2.579,1.389,-3.689,-0.532
2.071,0.36,3.517,-0.592,-0.136,-2.677,1.363,0.383,4.281,-1.377,0.165,-1.312,0.0,2.62,-0.282,-6.376,1.111,-2.21,0.729,-2.681,0.04
2.382,-0.015,4.614,-0.657,-0.72,-3.774,2.122,1.609,6.426,-1.684,0.405,-1.317,0.0,2.88,-1.484,-7.552,0.944,-2.561,0.679,-4.514,-0.373
2.22,0.199,4.294,-0.679,-0.331,-3.41,1.594,0.249,5.572,-1.487,0.181,-1.41,0.0,3.168,-0.739,-7.609,0.867,-2.668,0.724,-3.879,-0.109
2.507,0.228,4.012,-0.662,0.1,-3.015,1.156,0.857,5.516,-1.523,0.118,-1.505,0.0,3.238,-0.442,-7.313,1.016,-2.55,1.059,-3.585,-0.205
