x0,x1,y,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
0.369,0.132,0.0,-0.308,1.534,-0.535,-0.006,-2.735,0.977,0.143,0.683,2.38,0.285,-0.019,0.468,-4.133,-1.208,-0.11,3.037,0.252,-1.476
0.35,0.36,0.0,-0.347,1.318,-0.633,0.309,-2.23,0.525,0.032,0.78,3.027,0.292,0.138,0.517,-4.461,-1.556,0.277,2.851,0.401,-1.681
0.105,0.314,0.0,-0.27,1.449,-0.331,0.042,-2.391,1.154,-0.015,0.557,2.539,0.107,-0.207,0.454,-4.455,-1.306,0.34,3.158,0.275,-1.657
0.348,0.022,0.0,0.013,1.406,-0.346,0.263,-2.269,0.376,-0.071,0.085,2.29,-0.317,0.005,0.478,-3.965,-0.919,0.096,2.25,0.104,-1.4
0.402,0.239,0.0,-0.432,1.502,-0.49,0.336,-2.47,0.205,0.152,0.435,2.786,0.187,-0.047,0.387,-4.597,-1.51,0.076,2.724,0.287,-1.568
0.503,0.099,0.0,0.043,1.48,-0.292,0.376,-2.364,0.751,-0.031,0.497,2.679,-0.122,0.291,0.803,-4.206,-1.424,-0.057,2.562,0.248,-1.498
0.306,0.18,0.0,0.006,1.4,0.042,0.312,-2.214,0.499,-0.027,0.202,2.56,-0.311,-0.059,0.507,-4.332,-1.26,0.266,2.201,0.244,-1.397
0.418,0.075,0.0,-0.106,1.643,-0.268,0.219,-2.554,0.778,-0.028,0.555,2.469,-0.061,0.044,0.406,-4.02,-1.248,0.037,2.678,0.136,-1.519
0.27,-0.021,0.0,-0.136,1.432,-0.369,0.478,-2.392,0.582,-0.021,0.106,2.81,-0.068,0.006,0.549,-4.272,-1.363,0.303,2.626,0.31,-1.655
0.673,0.037,0.0,0.176,1.296,0.079,0.224,-2.301,1.269,-0.035,0.823,2.986,0.135,0.182,0.419,-4.936,-1.463,0.097,2.744,0.002,-1.423
0.374,-0.001,0.0,-0.01,1.436,-0.062,0.11,-2.356,1.105,0.024,0.526,2.522,0.001,-0.021,0.376,-4.487,-1.313,0.124,2.714,-0.063,-1.376
0.421,-0.045,0.0,-0.288,1.343,-0.637,-0.047,-2.376,0.994,-0.008,0.695,2.494,0.061,-0.025,0.52,-4.006,-1.353,0.156,3.265,0.414,-1.666
0.611,0.11,0.0,0.157,1.265,0.098,0.31,-2.441,0.809,0.062,0.566,2.713,-0.028,0.233,0.455,-4.156,-1.195,0.106,2.363,-0.012,-1.387
0.385,0.032,0.0,-0.096,1.334,-0.465,0.338,-2.297,0.426,-0.06,0.268,2.678,-0.133,0.042,0.523,-4.467,-1.218,0.143,2.437,0.396,-1.485
0.045,0.149,0.0,-0.276,1.192,-0.932,0.099,-1.741,0.155,-0.172,-0.242,2.406,-0.383,-0.307,0.381,-4.493,-1.195,0.239,2.45,0.52,-1.693
0.239,-0.006,0.0,-0.349,1.609,-0.502,0.119,-2.546,0.687,0.215,0.281,2.544,-0.091,-0.319,0.024,-4.832,-0.931,0.069,2.972,0.237,-1.631
0.473,-0.051,0.0,-0.253,1.766,-0.432,0.238,-2.51,0.553,-0.007,0.427,2.713,-0.024,-0.197,0.319,-4.33,-1.264,-0.101,2.732,0.305,-1.512
0.404,-0.025,0.0,-0.235,1.217,-0.218,0.081,-2.152,0.47,-0.09,0.107,2.465,-0.229,-0.044,0.596,-4.279,-1.041,0.133,2.499,0.369,-1.502
0.511,-0.086,0.0,-0.15,1.269,-0.301,0.173,-2.103,0.424,0.043,0.219,2.586,-0.182,0.083,0.545,-4.187,-0.853,0.136,2.481,0.24,-1.425
0.636,-0.025,0.0,-0.332,1.589,-0.115,0.161,-2.818,0.792,0.041,0.778,2.58,0.069,-0.029,0.395,-4.113,-1.399,0.093,2.776,0.116,-1.385
0.622,-0.023,0.0,-0.078,1.459,-0.114,0.329,-2.149,-0.028,0.012,0.071,2.641,-0.239,-0.067,0.165,-4.296,-1.303,-0.115,1.914,0.162,-1.362
0.59,0.091,0.0,0.067,1.585,-0.168,-0.032,-2.448,1.438,-0.186,0.638,2.637,0.128,0.037,0.5,-4.293,-1.383,-0.077,2.823,0.14,-1.268
0.137,0.243,0.0,-0.312,1.008,-0.439,0.08,-2.184,0.061,0.01,0.288,2.212,-0.2,-0.13,0.349,-4.21,-1.24,0.019,2.174,0.081,-1.568
0.465,0.019,0.0,0.012,1.393,0.077,-0.207,-2.422,1.241,-0.154,0.788,2.5,0.267,0.143,0.676,-4.178,-1.256,0.021,3.053,0.171,-1.299
0.627,0.007,0.0,0.075,1.353,0.043,0.313,-2.197,0.527,0.129,0.401,2.565,-0.213,0.154,0.749,-4.009,-1.323,-0.012,2.235,0.088,-1.317
0.194,0.189,0.0,-0.152,1.382,-0.859,0.121,-2.108,0.626,-0.119,0.409,2.791,0.143,-0.043,0.448,-4.579,-1.357,0.051,2.606,0.35,-1.518
0.218,0.117,0.0,-0.422,1.294,-0.452,0.153,-2.292,0.657,-0.021,0.112,2.461,-0.079,-0.26,0.105,-4.307,-1.227,0.23,2.999,0.36,-1.581
0.646,0.124,0.0,-0.032,1.418,-0.174,0.398,-2.468,0.516,-0.147,0.373,2.555,-0.065,0.19,0.612,-4.116,-1.261,0.012,2.394,0.169,-1.519
-0.014,0.082,0.0,-0.252,1.62,-1.392,-0.292,-2.164,1.553,-0.275,0.563,2.657,-0.142,-0.209,0.156,-4.252,-1.408,0.017,3.734,0.59,-1.691
0.495,0.017,0.0,0.13,1.536,0.14,0.417,-2.427,0.252,0.283,0.194,2.332,-0.295,0.057,0.582,-4.231,-0.94,-0.01,2.376,-0.03,-1.404
0.426,0.241,0.0,-0.222,1.446,-0.08,0.166,-2.408,0.567,0.262,0.48,2.343,0.025,-0.026,0.169,-4.444,-1.174,0.026,2.566,0.041,-1.374
0.322,0.21,0.0,-0.169,1.519,-0.076,0.415,-2.386,0.162,0.004,0.104,2.358,-0.349,-0.163,0.269,-4.16,-1.141,-0.09,2.15,-0.017,-1.383
0.072,0.234,0.0,-0.566,1.3,-0.96,0.168,-2.109,0.543,-0.013,0.032,2.446,-0.115,-0.299,0.363,-4.495,-1.206,0.346,2.802,0.574,-1.717
0.742,-0.073,0.0,0.25,1.165,0.191,0.49,-2.168,0.208,0.011,0.412,2.538,0.193,0.156,0.718,-3.876,-1.202,0.122,1.711,-0.048,-1.142
0.532,0.141,0.0,-0.034,1.492,0.03,0.451,-2.372,0.038,0.324,0.515,2.446,-0.08,0.107,0.594,-4.182,-1.201,-0.064,1.959,-0.205,-1.173
0.292,-0.028,0.0,-0.104,1.424,-0.453,0.311,-2.576,0.522,0.096,0.248,2.791,-0.307,-0.003,0.182,-4.215,-1.421,0.237,2.509,0.266,-1.531
0.481,0.104,0.0,0.091,1.395,-0.109,-0.067,-2.65,1.08,0.229,1.096,2.715,0.234,0.308,0.723,-4.358,-1.381,-0.059,2.776,-0.07,-1.237
0.621,0.099,0.0,0.18,1.023,-0.128,0.616,-2.1,0.418,0.175,0.77,2.54,0.069,0.309,0.651,-4.129,-1.229,0.138,1.889,-0.159,-1.328
-0.061,0.223,0.0,-0.521,1.652,-0.942,-0.072,-2.367,1.137,0.093,0.716,2.9,0.147,-0.308,0.56,-4.65,-1.646,0.014,3.769,0.662,-1.899
0.102,0.157,0.0,-0.534,1.416,-0.417,0.11,-2.408,0.422,-0.117,0.038,2.469,0.007,-0.285,0.401,-4.354,-1.219,0.274,2.61,0.511,-1.431
0.647,-0.029,0.0,-0.201,1.767,-0.025,0.338,-2.755,0.251,0.383,0.4,2.287,0.07,-0.103,0.385,-3.905,-0.994,0.024,2.332,0.014,-1.205
0.241,0.049,0.0,-0.099,1.667,-0.04,0.203,-2.741,0.877,-0.034,0.264,2.18,-0.503,-0.198,0.344,-4.111,-0.967,0.176,2.939,0.148,-1.494
-0.101,0.106,0.0,-0.211,0.848,-0.575,0.281,-1.831,0.174,0.3,0.225,2.574,-0.298,-0.012,0.457,-4.232,-1.197,0.202,2.332,0.213,-1.675
0.829,-0.03,0.0,0.097,1.976,0.137,0.306,-3.226,1.024,0.158,0.981,2.787,0.272,0.304,0.678,-4.23,-1.251,-0.127,2.934,-0.122,-1.463
0.268,0.266,0.0,-0.165,1.346,-0.344,0.364,-2.475,0.229,0.049,0.539,2.533,0.01,-0.027,0.497,-4.358,-1.506,0.108,2.366,0.227,-1.683
0.722,-0.162,0.0,-0.076,1.452,0.379,0.193,-2.731,0.693,0.238,0.772,2.418,0.168,0.094,0.563,-3.829,-1.138,0.233,2.381,0.002,-1.171
0.031,0.222,0.0,-0.187,1.076,-0.584,0.118,-1.914,0.391,-0.043,-0.019,2.395,-0.493,-0.108,0.613,-4.318,-1.177,0.217,2.142,0.299,-1.305
0.263,0.071,0.0,-0.226,1.336,-1.067,0.192,-2.105,0.506,-0.148,0.511,2.872,0.082,0.074,0.614,-4.199,-1.389,0.194,2.717,0.465,-1.66
0.404,0.204,0.0,-0.206,1.363,-0.357,0.221,-2.401,0.496,-0.032,0.514,2.824,-0.157,0.099,0.718,-4.411,-1.536,0.098,2.564,0.342,-1.588
0.163,0.008,0.0,-0.208,1.144,-0.461,0.057,-2.143,1.033,0.218,0.81,2.731,0.05,0.07,0.503,-4.355,-1.354,0.274,2.885,0.215,-1.219
0.33,0.046,0.0,-0.106,1.6,-0.06,0.34,-2.554,0.864,-0.005,0.415,2.529,-0.136,-0.084,0.493,-4.051,-1.462,0.035,2.749,0.214,-1.551
0.7,0.08,0.0,0.027,1.339,-0.39,0.335,-2.063,0.671,0.17,0.658,2.444,-0.006,0.262,0.686,-3.997,-1.033,0.036,2.211,0.021,-1.266
0.192,0.04,0.0,-0.484,1.325,-0.654,0.068,-2.36,0.989,0.057,0.504,2.541,-0.009,-0.198,0.359,-4.371,-1.287,0.444,3.088,0.388,-1.478
0.256,0.176,0.0,-0.334,0.964,-0.271,-0.176,-1.777,0.963,0.072,0.66,2.746,0.193,-0.118,0.39,-4.333,-1.555,0.379,3.049,0.277,-1.301
0.566,-0.059,0.0,-0.116,1.417,-0.046,0.196,-2.209,0.464,0.177,0.233,2.019,-0.138,-0.212,0.156,-3.869,-0.771,0.116,2.467,0.054,-1.367
0.261,-0.006,0.0,-0.248,1.373,-0.787,0.222,-2.158,0.428,0.068,0.144,2.436,-0.059,-0.209,0.325,-4.137,-0.989,0.106,2.574,0.444,-1.691
0.568,-0.031,0.0,-0.259,1.281,0.207,-0.038,-2.32,0.601,0.153,0.247,2.414,-0.077,-0.25,0.302,-4.155,-0.957,0.234,2.484,0.11,-1.263
0.203,0.255,0.0,-0.221,0.993,-0.246,-0.126,-1.992,0.874,-0.149,0.388,2.55,-0.15,-0.144,0.449,-4.307,-1.354,0.44,2.643,0.237,-1.258
0.227,0.129,0.0,-0.2,1.246,-0.177,0.187,-2.192,0.336,-0.104,-0.042,2.572,-0.201,-0.088,0.266,-4.52,-1.264,0.152,2.373,0.248,-1.501
0.372,0.175,0.0,-0.157,1.651,-0.317,0.105,-2.69,0.853,0.081,0.612,2.48,-0.035,0.058,0.654,-4.143,-1.383,0.016,3.057,0.182,-1.6
0.586,0.252,0.0,0.091,1.686,0.24,0.236,-2.487,0.942,-0.042,0.583,2.871,-0.257,0.075,0.648,-4.315,-1.46,0.211,2.951,0.166,-1.588
0.344,0.028,0.0,-0.138,1.435,-0.238,0.252,-2.361,0.47,0.199,0.326,2.396,-0.223,-0.111,0.361,-4.228,-1.189,0.22,2.309,0.115,-1.539
0.114,0.104,0.0,-0.459,1.415,-0.05,-0.101,-2.522,0.48,0.028,-0.042,2.395,-0.142,-0.227,0.562,-4.239,-1.189,0.193,2.332,0.231,-1.312
0.386,0.138,0.0,-0.04,1.371,0.159,0.181,-2.443,0.74,0.086,0.47,2.57,-0.117,0.075,0.292,-4.355,-1.214,0.112,2.614,0.095,-1.525
0.462,-0.028,0.0,0.203,0.922,0.16,0.281,-1.881,0.23,-0.035,-0.132,2.487,-0.657,0.175,0.593,-3.92,-0.813,0.305,1.684,0.022,-1.072
-0.012,0.19,0.0,-0.413,1.344,-1.015,0.163,-2.237,0.663,-0.08,0.488,2.941,0.044,0.04,0.629,-4.649,-1.441,0.339,3.03,0.561,-1.722
0.694,-0.055,0.0,0.061,0.863,-0.11,0.118,-1.959,0.595,0.145,0.777,2.522,0.054,0.324,0.605,-3.849,-1.07,0.192,2.028,-0.005,-0.993
0.873,0.016,0.0,0.077,1.314,-0.162,0.144,-2.35,0.909,-0.071,0.691,3.06,0.051,0.288,0.592,-4.274,-1.65,0.037,2.778,0.136,-1.378
0.377,0.1,0.0,-0.329,0.914,-0.393,0.37,-1.769,-0.051,-0.099,0.16,2.696,-0.184,-0.079,0.42,-4.29,-1.377,0.369,1.93,0.416,-1.309
0.218,0.149,0.0,-0.337,1.593,0.22,0.319,-2.808,0.331,0.05,0.104,2.515,-0.187,-0.23,0.425,-4.273,-1.262,0.25,2.408,0.28,-1.55
0.507,0.001,0.0,-0.111,1.0,-0.386,0.052,-2.243,0.587,-0.158,0.19,2.871,-0.245,0.109,0.601,-4.368,-1.312,0.383,2.536,0.423,-1.459
0.454,-0.049,0.0,-0.004,1.01,-0.285,0.265,-1.854,0.088,-0.005,-0.06,2.223,-0.347,-0.011,0.273,-3.894,-0.916,0.145,1.879,0.078,-1.269
0.216,0.047,0.0,-0.363,1.538,-0.421,-0.109,-2.528,1.022,0.187,0.468,2.249,-0.092,-0.33,0.33,-4.158,-1.131,0.135,3.176,0.301,-1.53
-0.017,0.139,0.0,-0.434,1.228,-1.066,0.211,-2.104,0.834,-0.069,0.372,2.693,-0.119,-0.142,0.349,-4.32,-1.436,0.323,2.993,0.486,-1.701
0.565,0.038,0.0,-0.294,1.452,-0.355,0.321,-2.364,0.272,-0.003,0.019,2.392,-0.065,-0.075,0.589,-4.092,-0.866,0.197,2.342,0.295,-1.498
0.501,0.257,0.0,-0.123,1.388,-0.666,0.189,-2.37,0.416,0.011,0.278,2.59,-0.131,0.015,0.414,-4.279,-1.368,0.064,2.585,0.315,-1.472
0.146,0.16,0.0,-0.657,1.365,-0.686,0.111,-2.391,0.173,0.12,0.065,2.592,0.111,-0.364,0.456,-4.487,-1.441,0.254,2.709,0.694,-1.723
0.719,0.02,0.0,0.029,1.387,0.091,0.412,-2.19,0.357,0.195,0.395,2.355,-0.063,0.103,0.247,-4.149,-1.011,0.03,1.954,-0.059,-1.305
0.438,-0.082,0.0,0.009,1.247,-0.378,0.558,-2.018,-0.181,-0.038,-0.281,2.325,-0.534,0.054,0.643,-3.956,-1.039,0.139,1.727,0.158,-1.408
0.288,0.222,0.0,-0.359,1.797,-0.316,0.303,-2.614,0.751,0.033,0.167,2.323,-0.203,-0.254,0.331,-4.326,-1.061,0.1,2.65,0.352,-1.429
0.196,0.051,0.0,-0.168,1.037,-0.344,0.408,-2.029,0.125,-0.046,-0.071,2.375,-0.352,0.142,0.37,-4.106,-0.846,0.165,1.89,0.224,-1.138
0.366,0.037,0.0,-0.062,1.395,-0.358,0.413,-2.295,0.951,0.037,0.492,2.434,-0.184,0.096,0.526,-4.015,-1.158,0.278,2.563,0.176,-1.344
0.082,0.339,0.0,-0.381,1.985,-0.423,0.057,-2.826,1.324,0.047,0.603,2.665,0.006,-0.191,0.283,-4.585,-1.4,0.046,3.474,0.348,-1.54
0.357,0.344,0.0,-0.182,1.43,-0.412,-0.003,-2.398,1.122,0.102,1.023,2.577,0.117,0.133,0.497,-4.401,-1.394,0.165,3.212,0.239,-1.474
0.475,0.167,0.0,-0.065,1.37,0.077,0.255,-2.541,0.604,0.144,0.534,2.484,-0.195,0.078,0.303,-4.221,-1.269,0.054,2.262,0.045,-1.247
0.563,0.177,0.0,-0.218,1.123,-0.346,0.106,-2.414,0.201,-0.046,0.314,2.574,0.088,0.121,0.571,-4.165,-1.183,0.086,2.027,0.099,-1.202
0.271,0.028,0.0,-0.206,1.238,-0.56,0.112,-2.228,0.956,-0.182,0.504,2.615,0.08,0.129,0.603,-4.358,-1.352,0.348,2.706,0.389,-1.644
0.117,0.125,0.0,-0.342,1.329,-0.461,0.062,-2.272,0.083,-0.192,-0.332,2.531,-0.562,-0.209,0.569,-4.324,-1.204,0.124,2.313,0.392,-1.45
0.567,0.109,0.0,-0.288,1.298,-0.102,0.003,-2.481,0.679,0.046,0.418,2.618,-0.024,-0.006,0.43,-4.228,-1.337,0.092,2.746,0.129,-1.44
0.552,-0.063,0.0,-0.199,1.465,-0.486,0.159,-2.386,0.482,0.148,0.67,2.629,0.202,0.109,0.612,-4.128,-1.24,0.096,2.207,0.23,-1.292
0.467,0.166,0.0,0.054,1.242,-0.297,0.248,-2.023,0.731,0.004,0.826,2.788,-0.068,0.102,0.428,-4.309,-1.448,0.158,2.503,0.075,-1.409
0.629,0.035,0.0,0.173,1.47,0.057,0.217,-2.408,1.505,0.116,0.821,2.64,-0.027,0.191,0.53,-4.455,-1.21,0.201,3.188,0.049,-1.404
0.469,0.059,0.0,-0.01,1.327,0.13,0.35,-2.437,0.443,0.223,0.412,2.446,-0.02,-0.008,0.328,-4.462,-1.059,0.138,2.15,-0.079,-1.39
0.46,0.076,0.0,-0.198,1.139,-0.259,0.248,-1.836,-0.291,-0.071,-0.265,2.424,-0.303,-0.058,0.391,-4.172,-1.163,0.134,1.697,0.134,-1.382
-0.028,0.129,0.0,-0.634,1.317,-0.723,0.077,-2.169,0.506,0.049,0.272,2.686,-0.246,-0.247,0.528,-4.307,-1.107,0.21,2.784,0.565,-1.461
0.873,-0.063,0.0,0.076,1.333,0.141,0.065,-2.304,0.636,0.214,0.57,2.361,-0.06,0.207,0.524,-3.889,-0.924,-0.084,2.206,-0.161,-1.083
0.126,0.459,0.0,-0.155,1.41,-0.024,0.372,-2.434,0.716,-0.046,0.648,2.647,-0.051,0.003,0.523,-4.517,-1.603,0.257,2.69,0.299,-1.716
0.728,-0.116,0.0,0.058,1.639,-0.059,0.094,-2.802,1.386,-0.064,0.856,2.934,0.276,0.129,0.417,-4.709,-1.451,-0.013,3.17,0.035,-1.463
0.333,0.116,0.0,-0.271,1.345,-0.419,0.061,-2.397,1.06,-0.017,0.722,2.668,0.301,0.101,0.645,-4.117,-1.399,0.195,2.918,0.29,-1.443
-0.092,0.185,0.0,-0.374,1.244,-0.797,0.101,-2.262,0.56,-0.04,0.419,2.705,-0.053,-0.189,0.393,-4.415,-1.437,0.319,2.646,0.462,-1.482
0.247,0.069,0.0,-0.429,1.304,-0.652,-0.223,-2.261,0.885,0.101,0.411,2.597,-0.089,-0.405,0.406,-4.332,-1.177,0.043,3.136,0.371,-1.548
0.403,0.065,0.0,-0.333,1.548,-0.627,0.272,-2.48,0.527,0.017,0.421,2.482,0.0,-0.114,0.421,-4.446,-1.297,0.123,2.63,0.362,-1.658
0.422,0.084,0.0,-0.217,0.944,-0.098,0.218,-1.937,-0.033,0.061,0.193,2.627,-0.094,-0.005,0.535,-4.438,-1.298,0.24,1.778,0.193,-1.155
0.766,-0.141,0.0,0.219,1.463,0.097,0.445,-2.223,0.231,0.175,0.452,2.563,-0.182,0.149,0.552,-4.19,-1.0,0.063,1.681,-0.145,-1.02
0.293,0.113,0.0,0.038,1.214,-0.33,0.271,-1.979,0.841,0.037,0.866,2.701,0.012,0.226,0.457,-4.29,-1.515,0.229,2.445,0.239,-1.424
0.648,0.053,0.0,0.137,1.643,0.106,0.393,-2.66,0.634,0.117,0.952,2.775,0.11,0.159,0.604,-4.468,-1.612,0.014,2.576,-0.024,-1.532
0.579,-0.031,0.0,0.047,1.414,-0.217,0.205,-2.209,0.885,-0.055,0.349,2.523,-0.222,0.033,0.537,-4.367,-1.204,0.147,2.376,0.139,-1.319
0.257,0.048,0.0,-0.117,1.352,-0.456,0.178,-2.251,0.575,-0.052,0.065,2.525,-0.097,-0.092,0.598,-4.099,-0.969,0.294,2.371,0.33,-1.446
0.547,0.097,0.0,0.086,1.445,-0.02,0.223,-2.201,0.16,0.097,0.365,2.594,-0.187,-0.053,0.376,-4.548,-1.33,-0.004,2.246,-0.13,-1.406
0.731,0.163,0.0,-0.069,1.756,0.083,0.397,-2.858,0.505,0.059,0.648,2.414,0.21,0.07,0.315,-4.107,-1.186,-0.076,2.335,0.076,-1.358
0.149,0.217,0.0,-0.085,1.076,-0.247,0.286,-1.806,0.614,-0.076,0.462,2.48,-0.21,-0.082,0.367,-4.264,-1.391,0.207,2.173,0.104,-1.314
0.332,0.106,0.0,-0.195,1.112,-0.817,-0.108,-2.062,0.715,-0.068,0.374,2.683,-0.205,0.063,0.581,-4.153,-1.262,0.062,2.777,0.304,-1.374
0.707,0.039,0.0,0.085,1.415,0.069,0.312,-1.947,0.04,0.052,-0.047,2.385,-0.328,-0.067,0.532,-3.992,-0.882,-0.008,1.951,0.13,-1.465
0.941,-0.067,0.0,0.332,1.63,0.734,0.304,-2.742,0.296,0.089,0.642,2.761,-0.09,0.314,0.538,-4.453,-1.46,-0.051,1.788,-0.245,-1.178
0.589,0.097,0.0,0.156,1.343,0.23,0.457,-2.458,0.318,-0.102,0.059,2.469,-0.228,0.283,0.69,-4.062,-1.179,0.02,2.031,0.143,-1.433
0.488,0.228,0.0,0.318,1.302,-0.249,0.763,-2.179,0.296,-0.019,0.458,2.727,-0.394,0.38,0.753,-4.559,-1.398,0.165,2.031,0.158,-1.497
0.591,-0.004,0.0,-0.057,1.226,-0.395,0.296,-2.033,0.719,-0.269,0.458,2.778,-0.107,0.285,0.719,-4.194,-1.449,0.131,2.643,0.243,-1.506
0.285,0.108,0.0,-0.136,1.406,-0.503,0.489,-2.287,0.503,-0.227,0.445,2.763,0.005,0.005,0.49,-4.348,-1.498,0.134,2.37,0.428,-1.542
0.478,0.091,0.0,0.092,1.181,-0.174,0.2,-1.896,0.617,-0.158,0.347,2.595,-0.1,0.218,0.742,-4.07,-1.27,0.238,2.293,0.216,-1.291
0.78,0.088,0.0,-0.201,1.614,0.158,0.322,-2.651,0.438,0.116,0.201,2.732,-0.217,0.035,0.522,-4.548,-1.338,0.077,2.581,0.1,-1.569
0.585,0.065,0.0,0.264,1.093,0.288,0.354,-2.021,0.401,-0.016,0.261,2.504,-0.14,0.238,0.737,-4.034,-0.986,0.047,1.806,-0.078,-1.243
0.395,0.083,0.0,-0.142,1.808,-0.006,0.271,-2.841,0.59,0.199,0.55,2.518,-0.079,0.031,0.398,-4.064,-1.293,-0.01,2.644,0.016,-1.498
0.197,0.19,0.0,-0.381,1.302,-0.347,0.121,-2.499,0.637,-0.046,0.542,3.028,0.048,0.053,0.522,-4.535,-1.622,0.254,3.109,0.458,-1.616
-0.157,0.214,0.0,-0.212,1.269,-0.822,0.213,-1.947,0.857,0.099,0.358,2.509,-0.394,-0.29,0.457,-4.493,-1.413,0.423,2.635,0.508,-1.338
0.245,0.059,0.0,-0.137,1.242,-0.411,0.178,-2.115,0.49,-0.035,0.121,2.554,-0.169,0.137,0.716,-4.202,-1.253,0.333,2.408,0.19,-1.311
0.435,-0.086,0.0,-0.221,0.812,-0.42,-0.334,-1.822,1.06,-0.019,0.698,2.577,0.243,0.065,0.722,-4.136,-1.232,0.3,2.573,0.213,-1.074
0.528,0.269,0.0,-0.076,1.648,-0.181,0.239,-2.541,0.939,0.011,0.726,2.912,-0.096,0.263,0.804,-4.315,-1.776,0.081,2.751,0.097,-1.344
0.548,0.003,0.0,-0.127,1.58,0.009,0.163,-2.638,0.524,0.179,0.125,2.239,-0.09,0.017,0.303,-4.025,-0.652,-0.07,2.75,0.071,-1.374
0.127,0.177,0.0,-0.513,1.221,-0.53,0.116,-2.199,0.709,0.007,0.28,2.513,0.17,-0.308,0.154,-4.538,-1.294,0.414,2.921,0.525,-1.605
0.584,0.06,0.0,0.146,1.521,-0.236,0.257,-2.303,0.707,0.099,0.545,2.599,-0.322,0.04,0.536,-4.33,-1.094,0.166,2.707,0.115,-1.542
0.619,0.039,0.0,-0.163,1.209,0.111,-0.22,-2.201,1.099,0.321,0.87,2.541,0.199,-0.154,-0.012,-4.333,-1.221,0.023,2.868,-0.096,-1.222
0.85,0.035,0.0,0.272,1.234,0.754,0.462,-2.395,0.423,0.039,0.549,2.76,-0.051,0.467,0.737,-4.538,-1.28,0.186,1.954,-0.082,-1.243
0.276,0.179,0.0,-0.412,1.607,-0.311,0.312,-2.477,0.559,0.124,0.553,2.576,0.203,-0.042,0.471,-4.301,-1.232,0.304,2.921,0.418,-1.716
0.639,-0.037,0.0,0.067,1.624,0.01,0.397,-2.68,0.658,0.27,0.574,2.437,0.039,0.06,0.425,-4.17,-0.876,-0.083,2.462,-0.112,-1.222
0.195,0.08,0.0,-0.2,0.587,-0.647,0.251,-1.63,0.208,-0.039,0.307,2.43,-0.094,0.075,0.436,-4.134,-1.122,0.365,2.05,0.407,-1.341
0.497,-0.057,0.0,-0.315,1.761,-0.371,0.192,-2.784,0.686,0.077,0.463,2.741,0.243,-0.005,0.392,-4.483,-1.48,-0.054,2.957,0.331,-1.721
0.318,0.116,0.0,-0.02,1.37,-0.459,0.308,-2.249,0.494,0.208,0.308,2.371,-0.25,-0.126,0.37,-4.126,-1.161,0.239,2.137,0.031,-1.151
0.201,0.223,0.0,-0.202,1.314,-0.621,-0.067,-2.19,1.466,-0.012,0.943,2.758,0.055,0.122,0.898,-4.281,-1.401,0.145,3.272,0.337,-1.695
-0.157,0.136,0.0,-0.268,1.331,-0.718,0.105,-2.121,0.872,-0.129,0.195,2.641,-0.387,-0.074,0.797,-4.228,-1.209,0.284,2.774,0.471,-1.517
0.489,0.182,0.0,0.016,1.387,0.109,0.238,-2.175,0.218,0.377,0.229,2.247,-0.316,0.004,0.346,-4.212,-0.999,0.002,2.208,-0.072,-1.422
0.205,-0.028,0.0,-0.22,0.929,-0.484,-0.018,-1.718,0.576,0.015,0.037,2.456,-0.299,-0.074,0.476,-4.351,-1.274,0.274,2.327,0.208,-1.245
0.284,0.165,0.0,-0.21,1.664,-0.368,0.186,-2.545,0.951,-0.05,0.616,2.46,-0.026,-0.054,0.428,-4.294,-1.193,0.086,2.968,0.24,-1.557
0.703,-0.088,0.0,-0.146,1.09,0.156,-0.052,-2.176,0.6,0.121,0.298,2.524,-0.229,0.026,0.505,-4.321,-1.13,0.182,2.595,0.068,-1.318
0.178,-0.03,0.0,-0.127,0.863,-0.698,0.271,-1.727,0.701,-0.163,0.362,2.584,-0.128,0.069,0.49,-4.025,-1.239,0.38,2.454,0.325,-1.322
0.058,0.342,0.0,-0.179,1.15,-0.28,0.182,-2.037,0.591,0.051,0.691,2.649,-0.069,-0.112,0.512,-4.594,-1.55,0.299,2.456,0.361,-1.343
0.559,0.144,0.0,0.161,0.966,-0.085,0.262,-1.969,0.742,0.165,0.742,2.341,-0.082,0.3,0.499,-4.142,-0.998,0.29,2.238,0.047,-1.308
0.165,0.324,0.0,-0.526,1.451,-0.603,0.108,-2.079,0.158,0.025,0.091,2.569,-0.406,-0.384,0.37,-4.491,-1.554,0.177,2.679,0.542,-1.719
0.371,0.21,0.0,0.094,1.26,-0.276,0.219,-2.082,0.798,0.221,0.939,2.945,-0.092,0.151,0.558,-4.158,-1.621,0.158,2.378,0.091,-1.26
0.471,-0.013,0.0,-0.131,1.382,-0.028,0.132,-2.476,1.034,-0.088,0.092,2.219,-0.16,0.088,0.508,-4.017,-1.013,0.216,2.752,0.211,-1.349
0.734,0.1,0.0,0.27,1.127,-0.076,0.278,-2.296,0.643,0.276,0.879,2.565,0.007,0.519,0.901,-4.149,-1.088,0.206,2.281,0.004,-1.35
0.477,0.393,0.0,-0.179,1.321,-0.357,0.299,-2.304,0.737,0.11,0.776,2.794,0.231,0.13,0.728,-4.582,-1.527,0.057,2.47,0.294,-1.504
