Unnamed: 0,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
579,0.0,1.843,-1.795,1.343,1.742,-0.76,4.71,0.145,-0.664,-1.172,0.571,0.123,4.152,-3.251,2.655,3.161,-3.751,-0.186,0.157,-3.669,-1.174
580,0.0,1.347,-0.99,1.239,1.474,-0.012,4.579,0.1,-0.66,-1.264,-0.184,-0.26,5.013,-2.675,3.446,2.626,-3.477,-0.23,0.266,-3.304,-0.914
581,0.0,1.48,-1.405,1.256,2.108,-0.479,4.949,0.401,-0.789,-0.839,0.309,-0.208,4.696,-2.848,3.073,3.405,-3.33,-0.006,0.958,-3.794,-1.044
582,0.0,1.658,-1.841,1.533,2.093,-0.515,4.939,-0.21,-0.583,-1.118,0.747,-0.017,3.924,-2.883,2.296,3.02,-3.425,-0.256,0.529,-3.762,-0.986
583,0.0,2.128,-2.046,1.445,2.127,-0.497,5.142,0.065,-0.541,-1.442,0.93,0.094,3.665,-3.082,2.347,3.143,-3.737,-0.332,0.832,-4.065,-1.148
584,0.0,1.787,-1.892,1.465,2.082,-0.356,4.972,-0.112,-0.831,-1.235,0.461,0.118,4.139,-2.922,2.422,3.069,-3.494,-0.388,0.575,-3.877,-1.02
585,0.0,1.889,-1.827,1.448,2.248,-0.303,5.005,-0.075,-0.739,-1.17,0.721,0.159,3.41,-2.941,2.019,3.245,-3.487,-0.232,0.63,-3.882,-0.966
586,0.0,1.537,-1.483,1.264,2.353,-0.219,5.202,0.09,-0.514,-0.966,0.42,-0.032,4.166,-3.068,2.795,3.468,-3.507,-0.017,0.668,-4.238,-1.053
587,0.0,1.652,-1.79,1.277,2.187,-0.089,4.706,-0.208,-0.717,-0.972,0.869,0.131,2.847,-2.658,1.585,3.03,-3.286,-0.058,0.631,-3.688,-1.076
588,0.0,1.436,-1.559,1.243,1.646,0.449,4.72,0.134,-0.553,-1.174,0.222,-0.124,4.708,-2.929,3.093,3.051,-3.425,-0.403,0.504,-3.466,-1.189
589,0.0,2.072,-2.025,1.287,2.139,-0.625,5.039,-0.015,-0.716,-1.041,0.873,0.105,3.616,-3.134,2.092,3.297,-3.823,-0.133,0.314,-4.1,-1.152
590,0.0,1.447,-1.293,1.047,2.18,-0.443,4.673,-0.014,-0.772,-1.101,0.23,-0.06,4.249,-2.689,2.921,2.974,-3.136,-0.149,0.487,-3.666,-1.139
591,0.0,1.763,-1.834,1.311,2.188,-0.059,5.497,0.266,-0.659,-1.495,0.543,0.102,3.687,-2.918,2.61,3.209,-3.622,-0.41,0.873,-4.179,-0.822
592,0.0,1.896,-1.89,1.27,2.454,-0.209,5.311,0.124,-0.522,-1.34,0.82,0.192,3.687,-3.005,2.243,3.469,-3.595,-0.299,0.67,-4.098,-1.212
593,0.0,2.019,-2.008,1.567,2.065,-0.592,4.731,-0.1,-0.463,-0.998,1.032,0.192,3.678,-3.105,2.014,3.054,-3.583,-0.22,0.57,-3.868,-1.225
594,0.0,1.906,-1.715,1.564,2.435,0.032,5.148,-0.031,-0.627,-1.146,0.81,0.504,3.26,-2.885,1.793,3.302,-3.476,-0.364,0.878,-4.075,-1.062
595,0.0,1.548,-1.881,1.496,2.353,-0.029,5.082,-0.231,-1.041,-1.207,0.56,0.169,3.781,-2.984,1.998,3.198,-3.362,-0.304,0.612,-3.885,-0.991
596,0.0,1.506,-1.6,1.158,2.045,-0.648,4.37,0.019,-0.742,-0.723,0.491,0.014,4.294,-2.969,2.756,3.027,-3.243,-0.016,0.492,-3.575,-1.066
597,0.0,2.061,-2.0,1.347,2.368,-0.038,5.138,0.311,-0.734,-1.161,0.825,0.178,3.237,-2.893,1.81,3.478,-3.678,-0.107,1.051,-4.172,-0.707
598,0.0,2.075,-1.508,1.237,1.692,0.003,4.592,0.195,-0.503,-1.064,0.791,-0.16,4.29,-3.266,2.849,3.191,-3.768,-0.137,0.171,-3.652,-1.223
599,0.0,1.748,-1.818,1.598,2.441,-0.137,5.129,-0.067,-0.579,-1.097,0.584,0.069,4.047,-2.843,2.444,3.392,-3.332,-0.216,0.998,-4.145,-0.983
600,0.0,1.296,-1.076,1.257,1.848,-0.746,4.685,0.08,-0.646,-1.096,0.238,-0.294,4.599,-2.799,3.398,2.969,-3.265,0.055,0.471,-3.568,-1.034
601,0.0,1.887,-1.745,1.399,2.145,-0.023,5.259,0.178,-0.646,-1.487,0.312,0.097,4.206,-2.821,2.422,3.315,-3.673,-0.502,0.72,-3.993,-1.143
602,0.0,1.742,-1.703,1.488,2.454,-0.157,5.022,0.032,-0.621,-1.02,0.548,0.246,3.871,-2.78,2.283,3.396,-3.331,-0.37,0.817,-4.196,-1.114
603,0.0,1.55,-1.704,1.434,1.989,0.029,4.547,-0.034,-0.442,-1.018,0.414,0.026,4.223,-2.974,2.575,3.098,-3.363,-0.165,0.489,-3.721,-0.957
604,0.0,1.887,-1.895,0.863,1.629,-0.205,4.398,0.34,-0.696,-1.293,0.673,-0.112,3.688,-3.191,2.497,2.898,-3.758,-0.324,0.095,-3.461,-0.899
605,0.0,2.27,-2.128,1.194,1.471,-0.722,4.327,0.184,-0.397,-1.14,1.13,-0.043,3.01,-2.913,1.757,2.571,-3.503,-0.224,0.055,-3.296,-0.827
606,0.0,1.662,-1.515,1.498,2.176,-0.565,5.168,0.047,-0.499,-1.229,0.397,0.013,4.442,-3.013,2.882,3.354,-3.695,-0.311,0.629,-4.026,-1.105
607,0.0,1.727,-1.703,1.301,1.93,0.129,4.656,-0.154,-0.481,-1.078,0.269,-0.159,4.037,-2.683,2.509,3.077,-3.365,-0.317,0.38,-3.522,-0.783
608,0.0,2.169,-2.302,1.33,2.266,-0.622,5.298,0.333,-0.703,-1.226,1.106,0.06,3.407,-3.147,1.977,3.56,-3.893,-0.259,0.85,-4.275,-1.064
609,0.0,1.882,-1.78,1.189,1.937,-0.604,4.602,0.456,-0.478,-0.972,0.684,0.068,4.291,-2.938,2.686,3.24,-3.585,-0.034,0.389,-3.728,-1.192
610,0.0,1.952,-1.955,1.484,2.196,-0.588,5.255,0.073,-0.674,-1.303,0.96,0.07,3.511,-3.07,2.191,3.357,-3.611,-0.295,0.684,-4.072,-0.969
611,0.0,1.609,-1.733,1.454,2.415,-0.172,4.908,-0.035,-0.503,-0.809,0.502,0.168,3.447,-3.057,1.939,3.264,-3.301,-0.094,0.733,-4.029,-0.789
612,0.0,1.724,-1.692,1.231,2.158,-0.275,5.039,0.404,-0.638,-1.026,0.445,-0.198,4.615,-3.154,3.155,3.372,-3.723,-0.172,0.648,-4.097,-1.24
613,0.0,1.621,-1.235,1.434,2.077,-0.451,4.604,0.044,-0.551,-0.984,0.172,-0.189,4.539,-2.703,2.965,3.072,-3.323,-0.192,0.758,-3.747,-1.099
614,0.0,1.496,-1.236,1.172,2.1,-0.146,4.871,0.277,-0.63,-1.345,0.142,-0.322,4.992,-2.97,3.305,3.116,-3.64,-0.195,0.35,-3.739,-0.977
615,0.0,1.584,-1.59,1.194,2.018,-0.81,4.345,0.095,-0.694,-0.89,0.678,0.13,4.176,-2.832,2.639,2.834,-3.17,-0.029,0.713,-3.573,-1.199
616,0.0,2.032,-2.039,1.461,2.081,-0.636,4.639,-0.116,-0.629,-1.091,1.024,-0.0,4.069,-3.178,2.555,3.121,-3.615,-0.221,0.454,-3.77,-1.443
617,0.0,1.609,-1.241,1.099,1.936,0.003,4.81,0.361,-0.467,-1.09,0.123,-0.054,4.554,-2.831,3.026,2.99,-3.316,-0.201,0.578,-3.618,-1.036
618,0.0,1.809,-1.748,1.342,1.813,-0.71,4.954,0.072,-0.446,-1.168,0.556,0.021,4.308,-2.939,2.853,3.165,-3.519,-0.241,0.532,-3.788,-1.122
619,0.0,2.069,-1.939,1.259,2.243,-0.492,5.198,0.126,-0.477,-1.107,0.382,0.024,4.136,-2.965,2.634,3.357,-3.768,-0.156,0.677,-4.094,-1.058
620,0.0,1.696,-2.055,1.379,2.258,-0.313,4.952,0.108,-0.425,-1.01,0.847,0.162,3.723,-3.089,2.129,3.363,-3.393,-0.079,0.75,-3.934,-1.206
621,0.0,1.889,-1.758,1.491,1.938,-0.358,4.944,-0.121,-0.64,-1.289,0.59,0.1,4.191,-2.834,2.627,2.983,-3.597,-0.389,0.575,-3.731,-1.183
622,0.0,1.795,-1.71,1.291,1.811,-0.597,4.556,0.101,-0.808,-1.001,0.781,-0.162,4.257,-3.007,2.717,2.945,-3.608,-0.131,0.265,-3.564,-1.156
623,0.0,1.968,-1.91,1.264,2.017,0.031,5.107,0.221,-0.741,-1.19,0.735,0.307,3.322,-2.772,1.751,3.228,-3.447,-0.258,0.76,-3.893,-1.009
624,0.0,1.594,-1.528,1.179,1.493,-0.665,4.259,-0.014,-0.681,-1.03,0.411,-0.164,4.384,-2.801,2.693,2.629,-3.266,-0.115,0.15,-3.234,-1.09
625,0.0,1.573,-1.813,1.399,2.056,0.363,4.892,-0.115,-0.662,-1.217,0.54,-0.027,3.669,-3.04,2.358,3.072,-3.49,-0.398,0.433,-3.869,-1.003
626,0.0,1.677,-1.78,1.07,2.287,0.038,4.735,0.098,-0.762,-1.116,0.614,0.231,3.232,-2.657,2.113,3.13,-3.145,-0.215,0.609,-3.599,-0.925
627,0.0,1.717,-1.623,1.465,2.531,0.195,5.334,-0.052,-0.764,-1.213,0.341,0.284,3.822,-2.886,2.072,3.474,-3.448,-0.2,0.87,-4.17,-0.774
628,0.0,1.658,-1.536,1.335,1.86,-0.133,4.921,-0.079,-0.48,-1.237,0.271,-0.049,4.089,-2.713,2.512,3.173,-3.407,-0.303,0.427,-3.627,-1.0
629,0.0,1.943,-1.765,1.249,1.86,-0.617,4.801,0.461,-0.686,-1.074,0.62,-0.018,4.346,-3.217,2.773,3.13,-3.725,-0.189,0.585,-3.836,-1.306
630,0.0,1.595,-1.682,1.492,2.254,-0.181,5.075,0.054,-0.868,-1.085,0.547,0.102,4.13,-3.152,2.466,3.599,-3.516,-0.191,0.965,-4.158,-1.135
631,0.0,1.65,-1.914,1.238,2.319,-0.239,4.543,0.15,-0.657,-0.841,0.426,0.242,4.014,-2.894,2.507,3.05,-3.285,-0.077,0.825,-3.837,-0.916
632,0.0,1.462,-1.721,1.318,1.444,-0.445,4.385,0.088,-0.711,-1.13,0.513,-0.029,4.583,-3.085,2.868,2.693,-3.535,-0.174,-0.021,-3.157,-0.922
633,0.0,2.068,-1.954,1.373,1.923,-0.385,5.199,0.336,-0.516,-1.234,0.926,-0.092,3.853,-3.297,2.361,3.409,-3.962,-0.21,0.642,-4.007,-1.028
634,0.0,1.992,-1.708,1.388,1.833,-0.529,4.744,0.07,-0.653,-1.375,0.789,-0.151,4.406,-3.22,2.808,2.772,-3.707,-0.371,0.333,-3.608,-1.206
635,0.0,1.748,-1.742,1.358,2.25,-0.107,5.229,0.296,-0.671,-1.348,0.316,0.029,3.921,-2.753,2.322,3.264,-3.554,-0.493,0.822,-3.934,-0.879
636,0.0,1.645,-1.723,1.185,1.906,0.058,4.753,-0.006,-0.735,-1.302,0.289,-0.007,3.934,-2.516,2.455,3.037,-3.172,-0.337,0.517,-3.575,-1.095
637,0.0,1.516,-1.6,1.209,2.114,0.248,4.625,0.43,-0.52,-0.861,0.182,0.022,4.305,-2.852,2.831,3.043,-3.35,-0.142,0.729,-3.846,-0.969
638,0.0,1.231,-1.369,1.335,2.134,-0.127,4.793,0.054,-0.765,-1.322,0.098,-0.03,4.197,-2.574,2.784,2.941,-3.092,-0.26,0.485,-3.667,-0.901
639,0.0,1.52,-1.439,1.444,2.202,-0.326,5.155,0.208,-0.315,-1.117,0.333,0.083,4.628,-2.792,2.876,3.292,-3.412,-0.219,0.881,-4.174,-1.065
640,0.0,1.59,-1.45,1.246,1.757,-0.797,4.391,0.09,-0.792,-0.918,0.516,-0.168,4.901,-2.96,3.286,2.692,-3.465,-0.158,0.334,-3.435,-1.181
641,0.0,1.806,-2.047,1.17,1.449,-0.446,4.251,0.385,-0.661,-0.733,0.765,-0.331,4.414,-3.503,2.89,2.692,-3.768,-0.04,0.085,-3.496,-1.047
642,0.0,1.026,-1.378,1.26,2.187,-0.143,4.381,-0.089,-0.747,-0.888,-0.087,0.018,4.119,-2.539,2.827,2.829,-2.963,-0.255,0.602,-3.546,-0.789
643,0.0,1.578,-1.309,1.07,1.752,-0.362,4.689,0.237,-0.734,-1.011,0.068,-0.033,4.521,-2.749,3.054,2.866,-3.321,-0.162,0.401,-3.586,-0.686
644,0.0,1.8,-1.764,1.37,2.155,0.105,5.343,0.162,-0.517,-1.182,0.597,0.364,3.704,-3.007,2.323,3.068,-3.623,-0.29,0.841,-3.967,-0.996
645,0.0,1.228,-1.771,1.412,2.356,0.011,4.834,-0.11,-0.71,-0.891,0.367,-0.119,4.328,-2.933,2.604,3.322,-3.194,0.033,0.814,-3.837,-0.869
646,0.0,1.638,-1.904,1.397,2.254,-0.116,4.683,0.063,-0.652,-1.176,0.756,0.447,3.716,-2.968,2.187,3.231,-3.349,-0.203,0.935,-3.985,-1.228
647,0.0,2.256,-2.111,1.315,2.051,-0.578,5.02,0.316,-0.521,-1.121,1.041,0.16,3.033,-3.058,1.682,3.059,-3.751,-0.334,0.706,-3.974,-0.963
648,0.0,1.665,-1.264,1.675,2.562,0.092,5.437,-0.175,-0.491,-1.173,0.216,0.246,4.455,-2.717,2.793,3.639,-3.271,-0.286,1.105,-4.406,-0.947
649,0.0,1.606,-1.692,1.296,1.773,-0.482,4.758,0.033,-0.713,-1.059,0.475,-0.069,4.265,-3.111,2.701,3.023,-3.566,-0.282,0.437,-3.614,-1.109
650,0.0,1.683,-1.751,1.17,1.644,-0.445,4.792,0.136,-0.595,-1.317,0.566,-0.189,3.89,-2.982,2.626,2.809,-3.505,-0.286,0.019,-3.386,-1.079
651,0.0,1.567,-1.454,1.181,1.47,-0.265,4.61,0.365,-0.64,-0.884,0.35,0.02,4.241,-3.163,2.941,2.818,-3.603,0.055,0.306,-3.443,-0.95
652,0.0,1.605,-1.283,1.022,1.773,-0.096,4.246,0.167,-0.5,-0.736,0.237,-0.324,4.386,-2.845,3.082,2.819,-3.418,-0.266,0.084,-3.381,-1.109
653,0.0,1.444,-1.918,1.537,2.351,0.246,5.054,-0.206,-0.642,-1.349,0.206,0.126,4.369,-2.964,2.491,3.186,-3.659,-0.286,0.689,-4.083,-0.891
654,0.0,1.979,-1.607,1.25,2.105,-0.5,5.014,0.241,-0.466,-1.251,0.721,0.123,4.278,-3.038,2.945,3.135,-3.812,-0.363,0.527,-3.884,-0.989
655,0.0,2.01,-1.898,1.297,1.998,-0.556,4.767,0.073,-0.552,-1.201,0.699,0.263,3.998,-3.134,2.536,3.105,-3.773,-0.118,0.446,-3.934,-0.965
656,0.0,1.776,-1.575,1.202,2.054,0.086,4.893,0.114,-0.716,-1.428,0.319,-0.133,4.479,-3.038,3.065,3.187,-3.691,-0.368,0.32,-3.715,-1.063
657,0.0,1.707,-1.765,1.302,2.005,-0.577,4.351,0.074,-0.523,-0.92,0.777,-0.014,4.012,-3.061,2.535,2.898,-3.319,-0.144,0.716,-3.664,-1.143
658,0.0,1.46,-1.439,1.182,1.923,-0.461,4.5,0.112,-0.814,-0.727,0.453,-0.116,4.242,-2.999,2.786,3.075,-3.277,0.011,0.34,-3.564,-1.12
659,0.0,1.468,-1.855,1.464,1.917,-0.057,5.016,0.003,-0.594,-1.31,0.382,-0.268,3.833,-2.797,2.401,3.225,-3.417,-0.433,0.574,-3.771,-0.943
660,0.0,1.482,-1.576,1.41,2.096,0.097,5.152,0.138,-0.858,-1.337,0.297,0.225,4.516,-2.989,2.883,3.223,-3.576,-0.195,0.664,-3.969,-0.994
661,0.0,1.811,-1.974,1.171,2.069,-0.599,4.969,0.233,-0.678,-1.153,1.055,0.054,3.09,-2.939,1.949,3.105,-3.351,-0.231,0.842,-3.804,-0.907
662,0.0,1.905,-1.351,1.392,2.636,-0.037,5.678,0.19,-0.731,-1.291,0.326,0.037,4.683,-3.15,3.075,3.512,-3.774,-0.205,1.055,-4.457,-1.147
663,0.0,1.609,-1.611,1.486,2.317,-0.17,5.069,-0.089,-0.747,-1.198,0.509,0.418,3.319,-2.684,1.647,3.218,-3.332,-0.258,0.796,-3.953,-0.787
664,0.0,1.934,-1.913,1.258,1.632,0.094,4.305,0.286,-0.635,-1.091,0.571,0.017,4.04,-3.214,2.527,2.87,-3.714,-0.168,0.285,-3.52,-1.005
665,0.0,1.531,-1.693,1.106,1.741,-0.362,4.444,0.347,-0.621,-1.1,0.263,-0.042,4.274,-2.951,2.64,2.853,-3.383,-0.149,0.498,-3.491,-0.969
666,0.0,1.459,-1.483,1.531,2.53,0.222,5.449,-0.266,-0.782,-1.34,0.279,0.094,4.046,-2.729,2.386,3.404,-3.12,-0.406,0.973,-4.163,-0.742
667,0.0,1.461,-1.167,1.036,1.704,-0.717,4.324,0.418,-0.536,-0.796,0.524,-0.123,5.035,-3.114,3.716,2.678,-3.446,-0.057,0.427,-3.46,-1.183
668,0.0,1.483,-1.76,1.612,2.46,0.432,5.083,-0.307,-0.598,-1.207,0.235,0.182,4.177,-2.863,2.296,3.299,-3.283,-0.354,0.757,-3.979,-0.981
669,0.0,1.859,-1.795,1.292,1.493,-0.051,4.444,0.201,-0.569,-1.211,0.715,-0.044,4.01,-3.219,2.552,2.998,-3.748,-0.22,0.238,-3.457,-1.057
670,0.0,1.116,-1.465,1.416,2.319,-0.161,4.855,-0.15,-0.729,-0.899,0.22,0.003,4.429,-2.589,2.771,3.049,-3.061,-0.096,0.588,-3.819,-0.953
671,0.0,1.81,-1.803,1.289,1.617,0.132,4.692,0.371,-0.66,-1.178,0.485,-0.246,4.24,-3.051,2.88,2.819,-3.782,-0.274,0.377,-3.666,-1.247
672,0.0,1.592,-1.379,1.085,1.723,-0.716,4.707,0.536,-0.673,-0.896,0.45,-0.211,4.637,-3.175,3.2,2.976,-3.662,0.096,0.257,-3.661,-0.944
673,0.0,1.777,-1.714,1.386,2.221,0.057,4.764,-0.135,-0.587,-1.132,0.592,0.176,3.598,-2.861,2.307,3.085,-3.304,-0.16,0.807,-3.761,-1.088
674,0.0,1.825,-1.429,1.296,2.002,-0.114,4.977,0.359,-0.7,-1.261,0.444,-0.057,4.317,-2.868,2.818,3.138,-3.427,-0.228,0.886,-3.729,-1.29
675,0.0,1.659,-1.926,1.293,2.198,-0.212,4.763,-0.015,-0.709,-1.17,0.849,0.141,3.264,-2.835,2.012,3.202,-3.312,-0.281,0.762,-3.788,-1.027
676,0.0,1.688,-1.488,1.34,1.772,-0.298,4.773,0.374,-0.575,-1.203,0.473,-0.104,4.295,-3.003,2.789,2.963,-3.768,-0.292,0.437,-3.708,-0.872
677,0.0,1.526,-1.736,1.348,2.324,-0.224,5.151,-0.139,-0.73,-1.081,0.436,0.039,4.179,-3.103,2.4,3.336,-3.446,-0.269,0.75,-4.085,-1.026
678,0.0,1.82,-1.39,1.126,2.118,-0.302,4.928,0.378,-0.53,-1.334,0.472,0.164,4.126,-2.796,2.771,3.122,-3.484,-0.297,0.591,-3.846,-1.203
679,0.0,1.521,-1.403,1.167,1.843,-0.292,4.777,0.181,-0.516,-1.183,0.32,-0.163,4.624,-2.967,2.945,3.013,-3.231,-0.166,0.441,-3.525,-1.031
680,0.0,1.278,-1.281,1.436,2.055,0.217,4.697,-0.026,-0.525,-1.215,-0.255,-0.065,4.458,-2.447,2.767,2.907,-3.196,-0.352,0.583,-3.504,-0.96
681,0.0,1.947,-1.973,1.397,2.056,-0.183,4.889,0.19,-0.702,-1.325,0.522,0.361,3.868,-2.974,2.171,3.231,-3.644,-0.201,0.657,-3.875,-1.156
682,0.0,2.31,-2.084,1.249,1.557,0.255,4.221,0.385,-0.617,-0.837,0.993,0.15,3.583,-3.181,2.231,2.996,-3.699,0.042,0.27,-3.561,-1.045
683,0.0,1.549,-1.824,1.462,2.285,-0.086,4.69,-0.154,-0.636,-1.025,0.385,0.258,3.702,-2.547,2.179,3.322,-3.173,-0.266,0.93,-4.03,-1.117
684,0.0,1.897,-1.883,1.168,2.01,-0.258,4.578,0.542,-0.432,-0.856,0.637,0.234,3.44,-2.827,2.062,3.034,-3.229,-0.016,0.728,-3.654,-0.889
685,0.0,1.583,-2.047,1.517,2.344,0.049,5.257,-0.188,-0.571,-1.091,0.748,0.226,3.196,-2.933,1.716,3.442,-3.452,-0.306,0.896,-4.071,-0.718
686,0.0,2.032,-1.627,1.224,1.718,-0.602,4.636,0.2,-0.538,-1.168,0.696,0.13,3.995,-3.052,2.425,2.743,-3.569,-0.089,0.523,-3.566,-1.113
687,0.0,1.978,-1.96,1.126,1.993,-0.705,4.988,0.278,-0.553,-1.269,0.594,0.118,3.679,-3.059,2.298,3.289,-3.708,-0.295,0.416,-3.816,-0.875
688,0.0,1.69,-1.929,1.4,2.336,-0.192,5.069,0.053,-0.743,-1.184,0.643,0.109,3.828,-2.999,2.447,3.087,-3.366,-0.234,0.845,-3.93,-1.224
689,0.0,1.515,-1.247,1.281,1.985,-0.053,5.177,0.234,-0.513,-1.283,-0.17,0.032,5.487,-3.206,3.623,3.137,-3.873,-0.224,0.304,-3.829,-0.796
690,0.0,1.582,-0.936,1.397,1.957,-0.37,4.616,-0.037,-0.519,-1.01,0.104,-0.179,5.133,-3.11,3.553,2.99,-3.571,-0.111,0.395,-3.678,-0.88
691,0.0,2.159,-1.877,1.103,1.663,-0.608,4.737,0.62,-0.399,-1.158,0.646,-0.029,4.334,-3.273,2.705,3.224,-3.881,-0.278,0.247,-3.705,-1.188
692,0.0,1.47,-1.485,1.1,1.91,0.477,4.623,0.189,-0.554,-1.314,-0.147,0.035,4.504,-2.668,3.064,2.946,-3.535,-0.311,0.419,-3.577,-0.783
693,0.0,1.752,-1.875,0.928,1.649,-0.215,4.545,0.546,-0.59,-0.964,0.536,-0.214,3.93,-3.018,2.684,3.006,-3.463,-0.125,0.48,-3.478,-1.105
694,0.0,2.035,-2.055,0.938,1.137,-0.37,3.978,0.605,-0.59,-1.179,1.077,-0.383,3.409,-3.047,2.115,2.317,-3.455,-0.274,0.073,-2.765,-1.201
695,0.0,1.584,-1.614,1.327,2.564,0.002,5.491,-0.043,-0.722,-1.276,0.377,-0.018,3.884,-2.694,2.606,3.505,-3.336,-0.32,1.072,-4.227,-1.115
696,0.0,1.191,-0.988,1.069,1.955,0.065,4.716,0.383,-0.539,-1.267,0.072,-0.315,4.559,-2.714,3.3,2.775,-3.253,-0.356,0.535,-3.484,-0.996
697,0.0,1.715,-1.559,1.84,2.24,-0.122,5.329,-0.429,-0.61,-1.406,0.085,0.196,4.661,-2.715,2.898,3.355,-3.551,-0.376,0.913,-4.193,-0.832
698,0.0,2.066,-1.975,1.269,1.975,-0.4,4.834,0.196,-0.621,-1.475,0.828,0.292,3.517,-3.034,2.049,3.04,-3.714,-0.406,0.438,-3.813,-0.986
699,0.0,1.937,-1.949,1.267,1.856,0.062,4.731,0.271,-0.643,-1.014,0.674,0.102,3.72,-3.043,2.277,3.169,-3.742,-0.17,0.493,-3.867,-1.097
700,0.0,1.482,-1.629,1.153,2.052,-0.324,5.019,0.182,-0.354,-1.317,0.389,0.004,4.378,-2.764,2.763,2.979,-3.384,-0.279,0.659,-3.699,-0.988
701,0.0,1.515,-1.009,1.22,1.929,-0.457,4.848,-0.083,-0.617,-0.943,0.058,-0.253,5.054,-3.052,3.526,3.151,-3.545,-0.055,0.473,-3.799,-0.803
702,0.0,1.049,-1.362,1.211,2.187,0.208,4.952,-0.13,-0.591,-1.27,-0.129,0.058,4.316,-2.556,2.665,3.315,-3.086,-0.283,0.734,-3.737,-0.829
703,0.0,1.802,-1.92,1.288,2.076,0.213,4.98,0.261,-0.806,-1.274,0.618,-0.029,3.782,-3.029,2.292,3.187,-3.56,-0.355,0.628,-4.045,-1.112
704,0.0,1.882,-1.629,1.553,1.787,0.335,5.091,0.013,-0.506,-1.365,0.408,-0.157,4.246,-3.148,2.751,2.872,-3.822,-0.393,0.48,-3.718,-1.081
705,0.0,1.973,-2.078,1.387,2.259,0.072,5.209,0.219,-0.55,-1.153,0.815,0.112,3.562,-3.086,2.079,3.299,-3.681,-0.219,0.717,-4.042,-1.063
706,0.0,1.132,-1.266,1.468,1.82,-0.088,4.649,-0.258,-0.546,-0.939,0.034,0.069,4.537,-2.785,2.766,3.082,-3.282,-0.126,0.492,-3.604,-0.944
707,0.0,1.281,-1.169,1.145,1.912,-0.036,4.78,0.142,-0.746,-1.184,-0.075,-0.041,4.738,-2.865,3.106,2.771,-3.459,-0.44,0.092,-3.553,-1.024
708,0.0,2.465,-2.05,1.436,2.15,-0.417,5.082,0.298,-0.645,-1.037,1.058,0.404,3.302,-3.102,1.831,3.613,-3.696,-0.304,0.881,-4.183,-1.201
709,0.0,1.866,-1.475,1.099,1.947,-0.662,4.938,0.527,-0.522,-1.053,0.432,-0.144,4.2,-2.981,2.772,3.153,-3.551,-0.252,0.539,-3.777,-0.836
710,0.0,1.525,-1.656,1.456,2.333,-0.164,4.992,-0.138,-0.627,-1.185,0.508,0.11,3.92,-2.718,2.406,3.497,-3.238,-0.169,0.896,-4.029,-1.192
711,0.0,1.529,-1.687,1.561,2.126,-0.366,4.985,-0.069,-0.569,-1.185,0.238,0.051,4.72,-3.061,2.95,3.146,-3.661,-0.061,0.457,-3.942,-1.077
712,0.0,1.575,-1.7,1.354,2.327,-0.087,5.024,-0.114,-0.634,-1.105,0.113,0.13,4.231,-2.838,2.691,3.355,-3.483,-0.253,0.726,-4.075,-0.952
713,0.0,1.687,-1.473,0.969,1.937,-0.779,4.508,0.33,-0.646,-0.76,0.512,-0.063,4.276,-2.937,2.962,2.881,-3.335,0.007,0.617,-3.538,-1.091
714,0.0,1.924,-1.444,0.968,1.692,-0.785,4.793,0.635,-0.696,-1.01,0.543,-0.161,4.962,-3.097,3.306,3.121,-3.671,0.006,0.469,-3.652,-1.248
715,0.0,1.369,-1.252,1.117,1.887,-0.411,4.361,0.357,-0.694,-0.978,0.172,-0.025,4.977,-2.975,3.258,3.035,-3.329,-0.134,0.587,-3.534,-1.115
716,0.0,2.287,-1.917,1.165,1.878,-0.214,5.101,0.273,-0.544,-1.319,0.836,0.251,3.507,-2.977,2.315,3.11,-3.682,-0.295,0.751,-3.776,-0.969
717,0.0,2.152,-2.134,1.182,1.99,-0.627,4.997,0.301,-0.619,-1.274,0.726,0.017,3.329,-2.96,2.049,3.196,-3.618,-0.331,0.659,-3.863,-0.962
718,0.0,1.478,-1.293,1.108,1.861,0.328,4.696,0.099,-0.374,-1.273,0.132,-0.22,4.364,-2.728,2.946,2.978,-3.313,-0.303,0.296,-3.555,-0.984
719,0.0,1.239,-1.112,1.238,2.27,-0.268,4.854,-0.094,-0.615,-1.053,0.188,0.061,4.529,-2.645,2.848,3.215,-3.136,-0.079,0.615,-3.776,-1.18
720,0.0,1.953,-1.662,1.567,2.251,-0.382,5.442,0.19,-0.571,-1.3,0.386,-0.137,5.048,-3.429,3.077,3.261,-4.009,-0.417,0.352,-4.132,-0.947
721,0.0,1.88,-1.483,1.262,1.949,-0.061,4.783,0.11,-0.676,-1.256,0.302,0.028,4.157,-3.02,2.679,3.095,-3.638,-0.273,0.326,-3.69,-1.036
722,0.0,2.005,-1.914,1.615,2.318,0.132,5.549,0.174,-0.699,-1.326,0.856,0.48,3.353,-3.144,1.888,3.471,-3.797,-0.188,0.826,-4.381,-0.552
723,0.0,1.859,-1.906,1.382,2.048,0.06,4.749,-0.169,-0.651,-1.125,0.654,0.01,3.48,-2.904,2.092,3.071,-3.276,-0.145,0.684,-3.689,-1.095
